Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
0,550,1028,1309,1039,1229,181,1411,182
1,550,1028,1309,1039,1229,181,1411,182
2,549,1029,1309,1040,1228,182,1411,183
3,549,1029,1309,1040,1228,182,1411,183
4,549,1029,1309,1040,1228,182,1411,183
5,549,1029,1309,1040,1228,182,1411,183
6,549,1029,1309,1040,1229,181,1411,182
7,549,1029,1309,1040,1229,181,1411,182
8,549,1029,1309,1040,1228,182,1411,183
9,549,1029,1309,1040,1229,181,1411,182
10,549,1029,1309,1040,1228,182,1411,183
11,549,1029,1309,1040,1229,181,1411,182
12,549,1029,1309,1040,1229,181,1411,182
13,549,1029,1309,1040,1229,181,1411,182
14,549,1029,1309,1040,1229,181,1411,182
15,549,1029,1309,1040,1229,181,1411,182
16,549,1029,1309,1040,1229,181,1411,182
17,549,1029,1309,1040,1229,181,1411,182
18,549,1029,1309,1040,1229,181,1411,182
19,549,1029,1309,1040,1228,182,1411,183
20,549,1029,1309,1040,1228,182,1411,183
21,549,1029,1309,1040,1228,182,1411,183
22,549,1029,1309,1040,1229,181,1411,182
23,550,1028,1309,1039,1228,182,1411,183
24,550,1028,1309,1039,1228,182,1411,183
25,550,1028,1309,1039,1229,181,1411,182
26,550,1028,1309,1039,1228,182,1411,183
27,550,1028,1309,1039,1229,181,1411,182
28,550,1028,1309,1039,1229,181,1411,182
29,550,1028,1309,1040,1229,181,1411,182
30,550,1028,1309,1040,1229,181,1411,182
31,550,1028,1309,1040,1229,181,1411,182
32,550,1028,1309,1040,1228,182,1411,183
33,550,1028,1309,1040,1229,181,1411,182
34,550,1028,1309,1040,1228,182,1411,183
35,550,1028,1309,1040,1229,181,1411,182
36,550,1028,1309,1040,1229,181,1411,182
37,550,1028,1309,1040,1229,181,1411,182
38,550,1028,1309,1039,1229,181,1411,182
39,550,1028,1309,1039,1229,181,1411,182
40,550,1028,1309,1039,1229,181,1411,182
41,550,1028,1309,1039,1229,181,1411,182
42,550,1028,1309,1039,1229,181,1411,182
43,550,1028,1309,1039,1229,181,1411,182
44,550,1028,1309,1039,1228,182,1411,183
45,550,1028,1309,1039,1228,182,1411,183
46,550,1028,1309,1039,1229,181,1411,182
47,550,1028,1309,1039,1228,182,1411,183
48,550,1028,1309,1039,1229,181,1411,182
49,549,1029,1309,1040,1229,181,1411,182
50,549,1029,1309,1040,1229,181,1411,182
51,549,1029,1309,1040,1229,181,1411,182
52,549,1029,1309,1040,1229,181,1411,182
53,549,1029,1309,1040,1229,181,1411,182
54,549,1029,1309,1040,1229,181,1411,182
55,549,1029,1309,1040,1229,181,1411,182
56,549,1029,1309,1040,1229,181,1411,182
57,549,1029,1309,1040,1229,181,1411,182
58,549,1029,1309,1040,1229,181,1411,182
59,549,1029,1309,1040,1229,181,1411,182
60,549,1029,1309,1040,1229,181,1411,182
61,549,1029,1309,1040,1229,181,1411,182
62,549,1029,1309,1040,1229,181,1411,182
