Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
0,484,1036,1267,1071,1308,208,1476,212
1,484,1036,1267,1071,1308,208,1476,212
2,484,1036,1267,1071,1311,205,1476,209
3,484,1036,1267,1071,1308,208,1476,212
4,484,1036,1267,1071,1308,208,1476,212
5,484,1036,1267,1071,1311,205,1476,209
6,484,1036,1267,1071,1311,205,1476,209
7,484,1036,1267,1071,1311,205,1476,209
8,484,1036,1267,1071,1311,205,1476,209
9,484,1036,1267,1071,1311,205,1476,209
10,484,1036,1267,1071,1311,205,1476,209
11,484,1036,1267,1071,1311,205,1476,209
12,484,1036,1267,1071,1311,205,1476,209
13,484,1036,1267,1071,1311,205,1476,209
14,484,1036,1267,1071,1311,205,1476,209
15,484,1036,1267,1071,1311,205,1476,209
16,484,1036,1267,1071,1311,205,1476,209
17,484,1036,1267,1071,1311,205,1476,209
18,484,1036,1267,1071,1311,205,1476,209
19,484,1036,1267,1071,1311,205,1476,209
20,484,1036,1267,1071,1311,205,1476,209
21,484,1036,1267,1071,1311,205,1476,209
22,484,1036,1267,1071,1311,205,1476,209
23,484,1036,1267,1071,1311,205,1476,209
24,484,1036,1267,1071,1311,205,1476,209
25,484,1036,1267,1071,1311,205,1476,209
26,484,1036,1267,1071,1311,205,1476,209
27,484,1036,1267,1071,1311,205,1476,209
28,484,1036,1267,1071,1311,205,1476,209
29,484,1036,1267,1071,1311,205,1476,209
30,484,1036,1267,1071,1311,205,1476,209
31,484,1036,1267,1071,1311,205,1476,209
32,484,1036,1267,1071,1311,205,1476,209
33,484,1036,1267,1071,1311,205,1476,209
34,484,1036,1267,1071,1311,205,1476,209
35,484,1036,1267,1071,1311,205,1476,209
36,484,1036,1267,1071,1311,205,1476,209
37,484,1036,1267,1071,1311,205,1476,209
38,484,1036,1267,1071,1311,205,1476,209
39,484,1036,1267,1071,1311,205,1476,209
40,484,1036,1267,1071,1311,205,1476,209
41,484,1036,1267,1071,1311,205,1476,209
42,484,1036,1267,1071,1311,205,1476,209
43,484,1036,1267,1071,1311,205,1476,209
44,484,1036,1267,1071,1311,205,1476,209
45,484,1036,1267,1071,1311,205,1476,209
46,484,1036,1267,1071,1311,205,1476,209
47,484,1036,1267,1071,1311,205,1476,209
48,484,1036,1267,1071,1311,205,1476,209
49,484,1036,1267,1071,1311,205,1476,209
50,484,1036,1267,1071,1311,205,1476,209
51,484,1036,1267,1071,1311,205,1476,209
52,484,1036,1267,1071,1311,205,1476,209
53,484,1036,1267,1071,1311,205,1476,209
54,484,1036,1267,1071,1311,205,1476,209
55,484,1036,1267,1071,1311,205,1476,209
56,484,1036,1267,1071,1311,205,1476,209
57,484,1036,1267,1071,1311,205,1476,209
58,483,1037,1267,1072,1311,205,1476,209
59,483,1037,1267,1072,1311,205,1476,209
60,483,1037,1267,1072,1311,205,1476,209
61,483,1037,1267,1072,1311,205,1476,209
62,483,1037,1267,1072,1311,205,1476,209
63,483,1037,1267,1072,1311,205,1476,209
64,481,1038,1267,1074,1311,205,1476,209
65,481,1038,1267,1074,1311,205,1476,209
66,481,1038,1267,1074,1311,205,1476,209
67,481,1038,1267,1074,1311,205,1476,209
68,481,1038,1267,1074,1311,205,1476,209
69,481,1038,1267,1074,1311,205,1476,209
70,481,1038,1267,1074,1311,205,1476,209
71,482,1037,1267,1073,1311,205,1476,209
72,481,1038,1267,1075,1311,205,1476,209
73,481,1038,1267,1075,1312,203,1477,207
74,481,1038,1267,1074,1331,185,1482,189
75,481,1038,1267,1074,1319,196,1479,200
76,480,1039,1266,1075,1322,194,1479,197
77,480,1039,1266,1075,1319,196,1479,200
78,480,1039,1266,1075,1318,197,1478,201
79,480,1039,1266,1075,1314,201,1477,205
80,480,1039,1266,1075,1312,203,1477,207
81,480,1039,1266,1075,1313,202,1477,206
82,480,1039,1266,1075,1314,201,1477,205
83,480,1039,1266,1075,1313,202,1477,206
84,480,1039,1266,1077,1313,202,1477,206
85,481,1039,1266,1076,1313,202,1477,206
86,481,1039,1266,1076,1312,203,1477,207
87,481,1039,1266,1076,1312,203,1477,207
88,481,1039,1266,1076,1313,202,1477,206
89,481,1039,1266,1076,1313,202,1477,206
90,481,1039,1266,1076,1313,202,1477,206
91,481,1039,1266,1076,1312,204,1477,208
92,481,1039,1266,1076,1313,202,1477,206
93,481,1039,1266,1076,1311,205,1476,209
94,480,1039,1266,1077,1312,204,1477,208
95,480,1039,1266,1077,1312,204,1477,208
96,480,1039,1266,1077,1313,202,1477,206
97,480,1039,1266,1077,1313,202,1477,206
98,480,1039,1266,1077,1313,202,1477,206
99,480,1039,1266,1077,1313,202,1477,206
100,480,1039,1266,1077,1313,202,1477,206
101,479,1040,1266,1078,1313,202,1477,206
102,479,1040,1266,1078,1313,202,1477,206
103,479,1040,1266,1078,1311,205,1476,209
104,479,1040,1266,1078,1311,205,1476,209
105,480,1039,1266,1077,1311,205,1476,209
106,479,1040,1266,1078,1311,205,1476,209
107,479,1040,1266,1078,1311,205,1476,209
108,479,1040,1266,1078,1311,205,1476,209
109,479,1040,1266,1078,1311,205,1476,209
110,479,1040,1266,1078,1311,205,1476,209
111,479,1040,1266,1078,1311,205,1476,209
112,478,1041,1266,1079,1311,205,1476,209
113,478,1041,1266,1079,1311,205,1476,209
114,478,1041,1266,1079,1311,205,1476,209
115,478,1041,1266,1079,1311,205,1476,209
116,478,1041,1266,1079,1311,205,1476,209
117,478,1041,1266,1079,1311,205,1476,209
118,478,1041,1266,1079,1312,203,1477,207
119,478,1041,1266,1079,1312,203,1477,207
120,478,1041,1266,1079,1312,203,1477,207
121,478,1041,1266,1079,1312,203,1477,207
122,478,1041,1266,1079,1312,204,1477,208
123,477,1042,1265,1079,1311,205,1476,209
124,477,1042,1265,1079,1311,205,1476,209
125,477,1042,1265,1079,1311,205,1476,209
126,477,1042,1265,1079,1311,205,1476,209
127,477,1042,1265,1079,1311,205,1476,209
128,478,1041,1266,1079,1311,205,1476,209
129,478,1041,1266,1079,1311,205,1476,209
130,478,1041,1266,1079,1312,204,1477,208
131,478,1041,1266,1079,1312,204,1477,208
132,477,1042,1266,1078,1312,204,1477,208
133,477,1042,1266,1078,1312,204,1477,208
134,477,1042,1266,1078,1312,204,1477,208
135,478,1041,1266,1077,1312,204,1477,208
136,478,1041,1266,1077,1312,204,1477,208
137,477,1042,1266,1078,1312,204,1477,208
138,477,1042,1266,1078,1312,204,1477,208
139,478,1042,1266,1076,1312,204,1477,208
140,478,1042,1266,1076,1312,204,1477,208
141,478,1042,1266,1076,1312,204,1477,208
142,478,1042,1266,1076,1312,204,1477,208
143,478,1042,1266,1076,1312,204,1477,208
144,477,1042,1266,1078,1312,204,1477,208
145,478,1041,1266,1077,1312,204,1477,208
146,478,1041,1266,1077,1312,204,1477,208
147,478,1041,1266,1077,1312,204,1477,208
148,478,1041,1266,1077,1312,204,1477,208
149,478,1041,1266,1077,1312,204,1477,208
150,478,1041,1266,1077,1312,204,1477,208
151,478,1041,1266,1077,1312,204,1477,208
152,478,1041,1266,1075,1312,204,1477,208
153,478,1041,1266,1075,1312,204,1477,208
154,478,1042,1266,1076,1312,204,1477,208
155,478,1042,1266,1076,1312,204,1477,208
156,478,1041,1266,1075,1312,204,1477,208
157,478,1041,1266,1077,1312,204,1477,208
158,478,1041,1266,1077,1312,204,1477,208
159,478,1041,1266,1077,1312,204,1477,208
160,478,1041,1266,1077,1312,204,1477,208
161,477,1042,1266,1078,1312,203,1477,207
162,478,1041,1266,1077,1312,204,1477,208
163,478,1041,1266,1077,1312,204,1477,208
164,478,1041,1266,1077,1312,204,1477,208
165,479,1040,1266,1076,1312,203,1477,207
166,479,1040,1266,1076,1312,203,1477,207
167,479,1040,1266,1076,1312,204,1477,208
168,479,1040,1266,1076,1312,204,1477,208
169,478,1041,1266,1077,1312,204,1477,208
170,478,1041,1266,1077,1312,204,1477,208
171,478,1041,1266,1077,1312,204,1477,208
172,478,1041,1266,1075,1312,204,1477,208
173,479,1040,1267,1075,1312,204,1477,208
174,479,1040,1267,1075,1312,204,1477,208
175,479,1040,1267,1075,1312,204,1477,208
176,478,1041,1266,1075,1312,204,1477,208
177,478,1041,1266,1075,1312,204,1477,208
178,478,1041,1266,1075,1311,205,1476,209
179,478,1041,1266,1075,1311,205,1476,209
180,478,1041,1266,1075,1311,205,1476,209
181,478,1041,1266,1075,1311,205,1476,209
182,479,1040,1267,1075,1311,205,1476,209
183,479,1040,1267,1075,1311,205,1476,209
184,479,1040,1267,1075,1311,205,1476,209
185,479,1040,1267,1075,1311,205,1476,209
186,478,1041,1266,1075,1311,205,1476,209
187,478,1041,1266,1075,1308,208,1476,212
188,478,1041,1266,1075,1308,208,1476,212
189,478,1041,1266,1075,1308,208,1476,212
190,478,1041,1266,1075,1308,208,1476,212
191,478,1041,1266,1075,1308,208,1476,212
192,478,1041,1266,1075,1308,208,1476,212
193,478,1041,1266,1077,1308,208,1476,212
194,478,1041,1266,1075,1308,208,1476,212
195,478,1042,1266,1076,1308,208,1476,212
196,478,1042,1266,1076,1308,208,1476,212
197,478,1042,1266,1076,1308,208,1476,212
198,478,1042,1266,1076,1308,208,1476,212
199,478,1042,1266,1076,1308,208,1476,212
200,478,1042,1266,1076,1308,208,1476,212
201,478,1042,1266,1076,1308,208,1476,212
202,477,1042,1266,1078,1309,207,1476,211
203,477,1042,1266,1078,1309,207,1476,211
204,477,1042,1266,1078,1309,207,1476,211
205,476,1043,1266,1079,1309,207,1476,211
206,476,1043,1266,1079,1311,205,1476,209
207,476,1043,1266,1079,1311,205,1476,209
208,477,1043,1266,1077,1311,205,1476,209
209,477,1043,1266,1077,1311,205,1476,209
210,476,1043,1266,1079,1311,205,1476,209
211,476,1043,1266,1079,1310,206,1476,210
212,476,1043,1266,1079,1312,203,1477,207
213,476,1043,1266,1079,1313,202,1477,206
214,476,1043,1266,1079,1312,203,1477,207
215,476,1043,1266,1079,1312,203,1477,207
216,476,1043,1266,1078,1312,203,1477,207
217,476,1043,1266,1078,1312,204,1477,208
218,476,1043,1266,1078,1312,204,1477,208
219,476,1043,1266,1079,1312,204,1477,208
220,477,1043,1266,1077,1312,204,1477,208
221,476,1043,1266,1079,1312,203,1477,207
222,476,1043,1266,1079,1309,207,1476,211
223,476,1043,1266,1079,1309,207,1476,211
224,476,1043,1266,1079,1309,207,1476,211
225,476,1043,1266,1079,1308,208,1476,212
226,476,1043,1266,1079,1307,209,1476,213
227,476,1043,1266,1079,1312,203,1477,207
228,477,1043,1266,1077,1312,203,1477,207
229,476,1043,1266,1078,1312,203,1477,207
230,476,1043,1266,1078,1312,203,1477,207
231,476,1043,1266,1078,1312,203,1477,207
232,476,1043,1266,1078,1312,203,1477,207
233,477,1043,1266,1077,1313,202,1477,206
234,476,1043,1266,1078,1313,202,1477,206
235,477,1043,1266,1077,1313,202,1477,206
236,477,1043,1266,1077,1312,203,1477,207
237,476,1043,1266,1079,1312,203,1477,207
238,476,1043,1266,1079,1312,203,1477,207
239,476,1043,1266,1079,1312,203,1477,207
240,476,1043,1266,1079,1312,203,1477,207
241,476,1043,1266,1079,1312,203,1477,207
242,476,1043,1266,1079,1313,202,1477,206
243,477,1043,1266,1077,1313,202,1477,206
244,477,1043,1266,1077,1314,201,1477,205
245,477,1043,1266,1077,1449,67,1511,68
246,476,1043,1266,1078,1449,67,1511,68
247,476,1043,1266,1078,1449,67,1511,68
248,476,1043,1266,1078,1449,67,1511,68
249,476,1043,1266,1078,1449,67,1511,68
250,476,1043,1266,1077,1449,67,1511,68
251,475,1044,1266,1078,1449,67,1511,68
252,475,1044,1266,1078,1449,67,1511,68
253,475,1044,1266,1078,1449,67,1511,68
254,476,1043,1266,1077,1449,67,1511,68
255,476,1043,1266,1077,1449,67,1511,68
256,476,1043,1266,1077,1449,67,1511,68
257,476,1043,1266,1077,1449,67,1511,68
258,476,1043,1266,1077,1449,67,1511,68
259,476,1043,1266,1078,1449,67,1511,68
260,476,1043,1266,1078,1449,67,1511,68
261,476,1043,1266,1078,1449,67,1511,68
262,476,1043,1266,1077,1449,67,1511,68
263,476,1043,1266,1077,1449,67,1511,68
264,475,1044,1266,1078,1449,67,1511,68
265,475,1044,1266,1078,1450,66,1511,67
266,475,1044,1266,1078,1449,67,1511,68
267,476,1043,1266,1077,1450,66,1511,67
268,476,1043,1266,1077,1450,66,1511,67
269,476,1043,1266,1078,1450,66,1511,67
270,477,1043,1266,1077,1449,67,1511,68
271,477,1043,1266,1077,1450,66,1511,67
272,477,1043,1266,1077,1450,65,1511,66
273,478,1042,1266,1076,1454,61,1512,62
274,478,1042,1266,1076,1454,61,1512,62
275,477,1042,1266,1078,1454,61,1512,62
276,478,1041,1266,1077,1449,67,1511,68
277,477,1042,1266,1078,1449,67,1511,68
278,478,1041,1266,1077,1449,67,1511,68
279,478,1041,1266,1077,1449,67,1511,68
280,478,1041,1266,1077,1449,67,1511,68
281,478,1041,1266,1077,1449,67,1511,68
282,478,1041,1266,1077,1449,67,1511,68
283,478,1041,1266,1077,1450,66,1511,67
284,478,1041,1266,1077,1450,66,1511,67
285,478,1041,1266,1077,1450,66,1511,67
286,478,1041,1266,1077,1450,66,1511,67
287,478,1041,1266,1077,1450,66,1511,67
288,478,1041,1266,1077,1450,66,1511,67
289,478,1041,1266,1077,1450,66,1511,67
290,478,1041,1266,1077,1449,67,1511,68
291,479,1040,1266,1076,1449,67,1511,68
292,479,1040,1266,1076,1449,67,1511,68
293,479,1040,1266,1076,1449,67,1511,68
294,479,1040,1266,1076,1449,67,1511,68
295,478,1041,1266,1075,1450,66,1511,67
296,478,1041,1267,1075,1450,66,1511,67
297,478,1041,1267,1075,1450,66,1511,67
298,477,1042,1267,1074,1450,66,1511,67
299,477,1042,1267,1074,1450,66,1511,67
300,476,1043,1267,1074,1449,67,1511,68
301,475,1044,1267,1074,1449,67,1511,68
302,475,1045,1267,1074,1449,67,1511,68
303,474,1045,1267,1073,1450,66,1511,67
304,475,1044,1267,1072,1450,66,1511,67
305,474,1045,1267,1072,1450,66,1511,67
306,474,1045,1267,1072,1450,66,1511,67
307,473,1046,1267,1071,1450,66,1511,67
308,473,1046,1268,1071,1450,66,1511,67
309,473,1047,1268,1071,1450,66,1511,67
