Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
0,550,1028,1309,1039,1229,180,1411,181
1,550,1028,1309,1039,1229,180,1411,181
2,549,1029,1309,1040,1228,180,1411,181
3,549,1029,1309,1040,1228,180,1411,181
4,549,1029,1309,1040,1228,180,1411,181
5,549,1029,1309,1040,1228,180,1411,181
6,549,1029,1309,1040,1229,180,1411,181
7,549,1029,1309,1040,1229,180,1411,181
8,549,1029,1309,1040,1228,180,1411,181
9,549,1029,1309,1040,1229,180,1411,181
10,549,1029,1309,1040,1228,180,1411,181
11,549,1029,1309,1040,1229,180,1411,181
12,549,1029,1309,1040,1229,180,1411,181
13,549,1029,1309,1040,1229,180,1411,181
14,549,1029,1309,1040,1229,180,1411,181
15,549,1029,1309,1040,1229,180,1411,181
16,549,1029,1309,1040,1229,180,1411,181
17,549,1029,1309,1040,1229,180,1411,181
18,549,1029,1309,1040,1229,180,1411,181
19,549,1029,1309,1040,1228,180,1411,181
20,549,1029,1309,1040,1228,180,1411,181
21,549,1029,1309,1040,1228,180,1411,181
22,549,1029,1309,1040,1229,180,1411,181
23,550,1028,1309,1039,1228,180,1411,181
24,550,1028,1309,1039,1228,180,1411,181
25,550,1028,1309,1039,1229,180,1411,181
26,550,1028,1309,1039,1228,180,1411,181
27,550,1028,1309,1039,1229,180,1411,181
28,550,1028,1309,1039,1229,180,1411,181
29,550,1028,1309,1040,1229,180,1411,181
30,550,1028,1309,1040,1229,180,1411,181
31,550,1028,1309,1040,1229,180,1411,181
32,550,1028,1309,1040,1228,180,1411,181
33,550,1028,1309,1040,1229,180,1411,181
34,550,1028,1309,1040,1228,180,1411,181
35,550,1028,1309,1040,1229,180,1411,181
36,550,1028,1309,1040,1229,180,1411,181
37,550,1028,1309,1040,1229,180,1411,181
38,550,1028,1309,1039,1229,180,1411,181
39,550,1028,1309,1039,1229,180,1411,181
40,550,1028,1309,1039,1229,180,1411,181
41,550,1028,1309,1039,1229,180,1411,181
42,550,1028,1309,1039,1229,180,1411,181
43,550,1028,1309,1039,1229,180,1411,181
44,550,1028,1309,1039,1228,180,1411,181
45,550,1028,1309,1039,1228,180,1411,181
46,550,1028,1309,1039,1229,180,1411,181
47,550,1028,1309,1039,1228,180,1411,181
48,550,1028,1309,1039,1229,180,1411,181
49,549,1029,1309,1040,1229,180,1411,181
50,549,1029,1309,1040,1229,180,1411,181
51,549,1029,1309,1040,1229,180,1411,181
52,549,1029,1309,1040,1229,180,1411,181
53,549,1029,1309,1040,1229,180,1411,181
54,549,1029,1309,1040,1229,180,1411,181
55,549,1029,1309,1040,1229,180,1411,181
56,549,1029,1309,1040,1229,180,1411,181
57,549,1029,1309,1040,1229,180,1411,181
58,549,1029,1309,1040,1229,180,1411,181
59,549,1029,1309,1040,1229,180,1411,181
60,549,1029,1309,1040,1229,180,1411,181
61,549,1029,1309,1040,1229,180,1411,181
62,549,1029,1309,1040,1229,180,1411,181
63,549,1029,1309,1040,1229,180,1411,181
64,549,1029,1309,1040,1229,180,1411,181
65,549,1029,1309,1040,1229,180,1411,181
66,549,1029,1309,1040,1229,180,1411,181
67,549,1029,1309,1040,1229,180,1411,181
68,549,1029,1309,1040,1229,180,1411,181
69,549,1029,1309,1040,1229,180,1411,181
70,549,1029,1309,1040,1229,180,1411,181
71,549,1029,1309,1040,1229,180,1411,181
72,549,1029,1309,1040,1229,180,1411,181
73,549,1029,1309,1040,1229,180,1411,181
74,549,1029,1309,1040,1229,180,1411,181
75,549,1029,1309,1040,1229,180,1411,181
76,549,1029,1309,1040,1229,180,1411,181
77,549,1029,1309,1040,1229,180,1411,181
78,549,1029,1309,1040,1229,180,1411,181
79,549,1029,1309,1040,1229,180,1411,181
80,549,1029,1309,1040,1229,180,1411,181
81,549,1029,1309,1040,1229,180,1411,181
82,549,1029,1309,1040,1229,180,1411,181
83,549,1029,1309,1040,1229,180,1411,181
84,549,1029,1309,1040,1229,180,1411,181
85,549,1029,1309,1040,1229,180,1411,181
86,549,1029,1309,1040,1229,180,1411,181
87,549,1029,1309,1040,1229,180,1411,181
88,549,1029,1309,1040,1228,180,1411,181
89,549,1029,1309,1040,1229,180,1411,181
90,549,1029,1309,1040,1229,180,1411,181
91,549,1029,1309,1040,1229,180,1411,181
92,549,1029,1309,1040,1229,180,1411,181
93,549,1029,1309,1040,1229,180,1411,181
94,549,1029,1309,1040,1229,180,1411,181
95,549,1029,1309,1040,1229,180,1411,181
96,549,1029,1309,1040,1229,180,1411,181
97,549,1029,1309,1040,1229,180,1411,181
98,549,1029,1309,1040,1229,180,1411,181
99,549,1029,1309,1040,1229,180,1411,181
100,549,1029,1309,1040,1229,180,1411,181
101,549,1029,1309,1040,1229,180,1411,181
102,549,1029,1309,1040,1229,180,1410,181
103,549,1029,1309,1040,1229,180,1411,181
104,549,1029,1309,1040,1229,180,1411,181
105,549,1029,1309,1040,1229,180,1411,181
106,549,1029,1309,1040,1229,180,1411,181
107,549,1029,1309,1040,1229,180,1411,181
108,549,1029,1309,1040,1229,180,1411,181
109,549,1029,1309,1040,1229,180,1411,181
110,549,1029,1309,1040,1229,180,1411,181
111,549,1029,1309,1040,1229,180,1411,181
