frame,x,y,radius,x_axis,y_axis,z_axis,angle
63,1067.0,692.0,76.0,0.6150331616335862,0.46871983456992794,-0.6340630305984842,0.48001571717089425
64,1074.0,688.0,76.0,0.6166704527006579,0.4597535585371977,-0.639018167330436,0.4797744793300418
65,1082.0,686.0,75.0,0.6183077437677296,0.4507846474583155,-0.6438079959217203,0.47960068456712535
66,1089.0,684.0,74.0,0.6199450348348012,0.44181673883378947,-0.6484335918734871,0.47943797164596197
67,1096.0,680.0,74.0,0.6215823259018729,0.4328535009230287,-0.652896055176546,0.47931775075364785
68,1103.0,677.0,73.0,0.6232196169689446,0.4238993343305953,-0.6571960615974203,0.47919879688616823
69,1111.0,673.0,73.0,0.6248569080360162,0.4149617183485505,-0.6613324555659489,0.47896237105574835
70,1117.0,669.0,72.0,0.626494199103088,0.4060519146074702,-0.6653020826164517,0.47841916700194803
71,1123.0,665.0,72.0,0.6281314901701597,0.3971858311733236,-0.669099578965471,0.4775589871817017
72,1130.0,662.0,71.0,0.6297687812372313,0.38838453972288123,-0.6727174232047346,0.4765594668508445
73,1135.0,659.0,70.0,0.6314060723043031,0.3796741846946595,-0.6761463490500401,0.47561251043174535
74,1142.0,654.0,70.0,0.6330433633713748,0.37108604165796033,-0.6793756323110831,0.47463417013247045
75,1147.0,654.0,69.0,0.6346806544384465,0.3626545959784462,-0.6823943954175585,0.47360087517001626
76,1152.0,652.0,69.0,0.6363179455055181,0.35441641931227635,-0.6851922897621523,0.472167969028079
77,1157.0,650.0,68.0,0.6379552365725899,0.3464082873615409,-0.6877604340007172,0.4704702325619363
78,1163.0,648.0,68.0,0.6395925276396616,0.33866388132171693,-0.6900928735145863,0.4685834686296912
79,1167.0,646.0,67.0,0.6412298187067332,0.33121510856155273,-0.6921855758840174,0.46657653098485136
80,1172.0,643.0,67.0,0.6428671097738049,0.32408646612838016,-0.6940387897253963,0.4645899977303374
81,1177.0,641.0,66.0,0.6445044008408766,0.3172924796148544,-0.6956576454525601,0.46273524673325134
82,1181.0,638.0,66.0,0.6461416919079482,0.3108392603977813,-0.6970508361473319,0.4611236558606953
83,1186.0,635.0,65.0,0.6477789829750199,0.30472228476611446,-0.6982311353576035,0.4597063055358797
84,1191.0,632.0,65.0,0.6494162740420917,0.29892612021083537,-0.6992150439349715,0.45883065015684493
85,1194.0,631.0,64.0,0.6510535651091633,0.2934288801333031,-0.7000205337433781,0.4583467729233181
86,1197.0,630.0,64.0,0.652690856176235,0.2881911848292562,-0.7006714545710013,0.45811873696604727
87,1199.0,629.0,64.0,0.6543281472433068,0.2831729014248518,-0.70119026207141,0.4579851402760518
88,1202.0,628.0,63.0,0.6559654383103785,0.27832933765360823,-0.7015996889562999,0.4577139450207325
89,1204.0,628.0,63.0,0.6576027293774501,0.27360737678435504,-0.7019242506741821,0.4572378670198434
90,1206.0,625.0,62.0,0.6592400204445218,0.26895681559292434,-0.7021857494925543,0.4566310569429905
91,1208.0,623.0,62.0,0.6608773115115935,0.26433110630136825,-0.7024031928819109,0.45599337788493044
92,1210.0,621.0,61.0,0.6625146025786651,0.25968835386119443,-0.7025925990493328,0.4553199929879157
93,1213.0,617.0,61.0,0.6641518936457369,0.2549928725130886,-0.7027666021762172,0.45469417456782646
94,1215.0,614.0,61.0,0.6657891847128086,0.2502206660740339,-0.7029326993311098,0.4540938624817646
95,1217.0,613.0,60.0,0.6674264757798802,0.24535851630808908,-0.7030939467120607,0.45349699658683235
96,1219.0,610.0,60.0,0.6690637668469519,0.24040008312479882,-0.7032506494317352,0.45286305495773954
97,1222.0,609.0,60.0,0.6707010579140236,0.23535247783732682,-0.7033983950001877,0.4523963875343921
98,1224.0,607.0,59.0,0.6723383489810953,0.23023429531966164,-0.7035291847166212,0.45207609451802566
99,1227.0,605.0,59.0,0.673975640048167,0.2250697595692099,-0.7036337399166712,0.4520192022170275
100,1230.0,605.0,58.0,0.6756129311152388,0.21988602024997195,-0.7037025688517163,0.4522219829219245
101,1233.0,602.0,58.0,0.6772502221823105,0.2147199042612242,-0.7037240220910906,0.45284125178989354
102,1235.0,599.0,58.0,0.6788875132493821,0.20960823195820266,-0.7036875254325788,0.45379410529232106
103,1238.0,599.0,57.0,0.6805248043164538,0.20458731986955667,-0.7035836974082359,0.4549976399005933
104,1240.0,595.0,57.0,0.6821620953835255,0.19969072004448452,-0.7034049274422757,0.45642783416019855
105,1242.0,592.0,57.0,0.6837993864505971,0.19494689156017117,-0.7031458657780858,0.458060666616625
106,1246.0,589.0,57.0,0.6854366775176688,0.19037931468170538,-0.7028031571178829,0.45982828140610443
107,1249.0,588.0,56.0,0.6870739685847406,0.186004047769315,-0.7023758651225462,0.4616628226648688
108,1252.0,584.0,56.0,0.6887112596518122,0.18182415644687275,-0.7018666375895047,0.46351013499005456
109,1256.0,583.0,56.0,0.6903485507188839,0.17784139017804224,-0.7012783459225572,0.4649023054993935
110,1259.0,582.0,55.0,0.6919858417859556,0.17404326556227623,-0.7006172539127205,0.4660143531004092
111,1262.0,580.0,55.0,0.6936231328530273,0.17041061361857643,-0.6998908288706831,0.46687780057114153
112,1263.0,578.0,55.0,0.695260423920099,0.16691807784849272,-0.6991075011883428,0.4675751009690872
113,1264.0,576.0,54.0,0.6968977149871707,0.16353828192481956,-0.6982755940105156,0.46834149994317115
114,1265.0,573.0,54.0,0.6985350060542425,0.16023578843386627,-0.6974047156578286,0.4692064475043401
115,1266.0,569.0,54.0,0.700172297121314,0.15697596788918186,-0.6965036251514538,0.47012867623861476
116,1267.0,565.0,54.0,0.7018095881883858,0.15372395668327918,-0.6955805108457868,0.4710763221212272
117,1268.0,560.0,53.0,0.7034468792554575,0.15044641185544386,-0.6946426169085654,0.4720344496566351
118,1269.0,555.0,53.0,0.7050841703225291,0.1471138611985295,-0.6936957723698844,0.4729571753842614
119,1271.0,552.0,53.0,0.7067214613896008,0.14370307505285324,-0.6927439658573007,0.47392347123012
120,1272.0,548.0,53.0,0.7083587524566725,0.1401963541687346,-0.6917896068139657,0.47501230912022435
121,1274.0,546.0,52.0,0.7099960435237441,0.13658329079128811,-0.6908332815211294,0.4763690291043082
122,1275.0,542.0,52.0,0.7116333345908159,0.13286125798607493,-0.6898738168864749,0.47768525858210575
123,1277.0,541.0,52.0,0.716607675275018,0.12903553819648775,-0.6854365540436818,0.47870224723243743
124,1278.0,535.0,52.0,0.7224667247019629,0.1251188157926361,-0.6799905246641798,0.47939158098109486
125,1280.0,532.0,51.0,0.7284760732952037,0.12113128409373176,-0.6742772594787731,0.479798563741261
126,1282.0,527.0,51.0,0.7346116411108398,0.11709913234453001,-0.6683064640930814,0.47996849942611886
127,1285.0,521.0,51.0,0.7408436157432918,0.11305394505584418,-0.6620948138444492,0.4799466919488515
128,1287.0,515.0,51.0,0.7471403661905888,0.10903078981033831,-0.655662687730457,0.4797784452226417
129,1289.0,514.0,51.0,0.7534747824957665,0.10506746584834627,-0.6490274106408479,0.4794796221236217
130,1291.0,512.0,50.0,0.7598213631447297,0.10120303172210136,-0.6422066976286841,0.47906608552792357
131,1293.0,511.0,50.0,0.7661562553246763,0.0974750359093334,-0.6352190250624926,0.47859265466312306
132,1295.0,508.0,50.0,0.772456731942719,0.09391961665907182,-0.6280841527080486,0.47811414875679625
133,1297.0,507.0,50.0,0.7787038231413138,0.09056816530825358,-0.620820234252878,0.4776778863263037
134,1299.0,505.0,50.0,0.7848799831260111,0.08744755004114829,-0.6134462797017465,0.47753806462870846
135,1302.0,505.0,49.0,0.7909696879088928,0.08457864669205617,-0.6059813572487599,0.4775863806051737
136,1304.0,504.0,49.0,0.7969593006702441,0.08197550606321956,-0.5984445584019246,0.47780553530617803
137,1307.0,502.0,49.0,0.8028369453817481,0.07964479247966157,-0.5908549281854012,0.47815276464247175
138,1309.0,498.0,49.0,0.8085931561491139,0.07758500592889826,-0.5832303787388201,0.47858530452480513
139,1311.0,497.0,49.0,0.8142189632903083,0.0757873883679609,-0.5755899161580399,0.4790928682178701
140,1313.0,495.0,48.0,0.8197071446825932,0.07423582067912021,-0.5679517936272476,0.479665168986359
141,1314.0,489.0,48.0,0.825052281879421,0.07290743649620146,-0.5603331490007644,0.48028721840035826
142,1317.0,488.0,48.0,0.8302508639362235,0.07177350067157233,-0.5527495522698344,0.48099053118853946
143,1319.0,485.0,48.0,0.8352990524152694,0.07080048177701047,-0.5452181075627408,0.48182209606209137
144,1320.0,482.0,48.0,0.8402015472541693,0.06995251013696967,-0.5377434391205875,0.48282890173220283
145,1323.0,478.0,48.0,0.8449615213232844,0.06919016084401444,-0.5303326777838795,0.48405793691006266
146,1324.0,478.0,47.0,0.8495839803622413,0.06847366886299465,-0.5229898822962943,0.4853393095490143
147,1324.0,473.0,47.0,0.8540762408309933,0.06776479457800541,-0.5157147539714176,0.4866103119931019
148,1326.0,471.0,47.0,0.8584473977788726,0.06702771333196222,-0.5085030490490401,0.48815728891294
149,1327.0,471.0,47.0,0.8627075907923046,0.06623046908719554,-0.5013473224759732,0.48980591248520106
150,1329.0,469.0,47.0,0.8668680396125515,0.06534575047545554,-0.4942365170574623,0.4917897479752895
151,1328.0,469.0,47.0,0.8709399853668895,0.06435196273928286,-0.48715743531298394,0.4940365267123286
152,1329.0,468.0,47.0,0.8749339888889158,0.0632337811352515,-0.48009582794507766,0.49647398002544185
153,1329.0,471.0,46.0,0.8788606299197342,0.06198237569914862,-0.4730350708771787,0.49902983924375255
154,1328.0,471.0,46.0,0.8827266865974256,0.060595344003627434,-0.46596330440691613,0.5016318356963843
155,1325.0,472.0,46.0,0.8865343759752063,0.05907618476595934,-0.45887558728673905,0.504228754956844
156,1324.0,472.0,46.0,0.8902864302189839,0.05743386494187145,-0.45176478761162553,0.5067693825986396
157,1323.0,469.0,46.0,0.89398273355546,0.05568173029997521,-0.4446284032937035,0.509202504195278
158,1321.0,464.0,46.0,0.8976206251879526,0.053836413124112435,-0.43746868900427494,0.5114782062797922
159,1319.0,462.0,46.0,0.9011988508243974,0.05191683780046002,-0.4302851069065559,0.5134433141350432
160,1318.0,462.0,45.0,0.904707394850673,0.04994222526132114,-0.4230960929132482,0.5151320177498095
161,1316.0,462.0,45.0,0.9081402435660382,0.04793194052108759,-0.4159132446721308,0.5165860908199275
162,1314.0,460.0,45.0,0.911492715047232,0.045904280871400444,-0.4087466543147544,0.5178473070412332
163,1312.0,458.0,45.0,0.9147609031086064,0.04387488775193723,-0.4016061308903062,0.5189574401095629
164,1308.0,456.0,45.0,0.9179436790695934,0.04185659641121707,-0.39449642253517053,0.5200054933312837
165,1307.0,455.0,45.0,0.9210435136021674,0.039859041671459615,-0.38741463943481386,0.5209948173025027
166,1303.0,455.0,45.0,0.9240657343809376,0.03788797193582336,-0.38035117999765505,0.5219287626193275
167,1301.0,454.0,45.0,0.9270229988362214,0.03594751106953462,-0.37327755903162013,0.5227641767192805
168,1297.0,454.0,45.0,0.9299319753399158,0.03403729967001173,-0.36615295092567,0.5234579070398843
169,1293.0,454.0,44.0,0.9328118601397561,0.032154917797075015,-0.3589263083755096,0.5239668010186612
170,1289.0,452.0,44.0,0.9356839916105626,0.03029718398653523,-0.3515359846249182,0.5242477060931339
171,1286.0,452.0,44.0,0.9385746765881204,0.02845906849703799,-0.3439006511883716,0.5243659100797476
172,1283.0,454.0,44.0,0.9415144700458385,0.026635119943438226,-0.3359182535675941,0.5244376655665279
173,1280.0,454.0,44.0,0.9445267952746902,0.024820315835220926,-0.3274951677963561,0.5243915311079802
174,1275.0,455.0,44.0,0.9476370351960838,0.02301051111703211,-0.3185193336406899,0.5243864015055805
175,1272.0,454.0,44.0,0.9508706526129349,0.021202355741460673,-0.3088615581623323,0.5241599374936119
176,1267.0,454.0,44.0,0.9542471690079041,0.019393979062157965,-0.29838936646022957,0.5241599374936119
177,1263.0,453.0,44.0,0.9577741252432467,0.017585341340084507,-0.2869834155216749,0.5241599374936119
178,1259.0,454.0,44.0,0.9614596301419948,0.015777299979673164,-0.27449308991770627,0.5241599374936119
179,1254.0,454.0,43.0,0.9653071146733455,0.01397180780568815,-0.2607430976031034,0.5241599374936119
180,1250.0,452.0,43.0,0.9693104650445652,0.012171983666036019,-0.2455383171090053,0.5241599374936119
181,1245.0,451.0,43.0,0.9734560153996383,0.010381503921229135,-0.22863860229320995,0.5241599374936119
182,1241.0,450.0,43.0,0.9777249822799159,0.008603692301983205,-0.20971369889568706,0.5241599374936119
183,1238.0,450.0,43.0,0.9820942318966632,0.006841902497545664,-0.1882660565410481,0.5241599374936119
184,1232.0,450.0,43.0,0.9865366851019217,0.005098974086354468,-0.16346060507467364,0.5241599374936119
185,1228.0,449.0,43.0,0.9910225694744387,0.0033770122622836653,-0.1336520204877639,0.5241599374936119
186,1223.0,451.0,43.0,0.9955207422388946,0.0016772506459488828,-0.09452850682408394,0.5241599374936119
187,1218.0,453.0,43.0,0.9999999999999999,0.0,-1.4901161193847656e-08,0.5241599374936119
188,,,,,,,
189,,,,,,,
190,,,,,,,
191,,,,,,,
192,,,,,,,
193,,,,,,,
194,,,,,,,
195,,,,,,,
196,,,,,,,
197,,,,,,,
198,,,,,,,
199,,,,,,,
200,,,,,,,
201,,,,,,,
202,,,,,,,
203,,,,,,,
204,,,,,,,
205,,,,,,,
206,,,,,,,
207,,,,,,,
208,,,,,,,
209,,,,,,,
210,,,,,,,
211,,,,,,,
212,,,,,,,
213,,,,,,,
214,,,,,,,
215,,,,,,,
216,,,,,,,
217,,,,,,,
218,,,,,,,
219,,,,,,,
220,,,,,,,
221,,,,,,,
222,,,,,,,
223,,,,,,,
