frame,x,y,radius,x_axis,y_axis,z_axis,angle
63,1067.0,692.0,76.0,0.8716758333249732,0.4644181102712713,-0.1565153680929607,0.7247151786546664
64,1074.0,688.0,76.0,0.7833256089444901,-0.0713671232695101,0.6175011935923512,0.4661422577067654
65,1082.0,686.0,75.0,0.9914424010095289,-0.0261555851838247,-0.127897814071048,0.4551345809269108
66,1089.0,684.0,74.0,0.0559931381051728,-0.847325274089239,0.5281142379966014,0.3998500953637685
67,1096.0,680.0,74.0,-0.5390944884658049,-0.6140883347117593,0.5764309582913903,0.3899626042447955
68,1103.0,677.0,73.0,0.3978256891414759,0.388516616550723,-0.8311375095151754,0.7715602334005772
69,1111.0,673.0,73.0,0.8313922667523228,0.5291361170602075,-0.1697111322420572,0.5506605150110256
70,1117.0,669.0,72.0,0.8539840418040963,0.5196594817843839,-0.0257930094313448,0.5668805373953807
71,1123.0,665.0,72.0,0.1977704171217691,-0.4561696536783683,0.8676382363487901,0.3196330755889593
72,1130.0,662.0,71.0,0.0146487114062523,-0.0231238924356629,0.9996252802189228,0.4278941116911942
73,1135.0,659.0,70.0,0.6227823779667797,-0.5129991307534116,-0.590740214934016,0.3857976995270166
74,1142.0,654.0,70.0,0.9861484326152457,0.096702654061142,-0.1347585453617905,0.4613153199262205
75,1147.0,654.0,69.0,0.6238581028721474,0.513707597567309,-0.588986902810571,0.5783652156999274
76,1152.0,652.0,69.0,0.7625315218414896,0.6467416003281,0.01646148848525,0.3187931506558809
77,1157.0,650.0,68.0,0.5547871338896243,-0.7450005708903835,0.3703854552267661,0.2772010786326194
78,1163.0,648.0,68.0,0.2606346657530857,0.2904878062854344,0.9206988679298208,0.3757024486810725
79,1167.0,646.0,67.0,0.86455059190361,-0.3873421997150617,0.3201847815855947,0.4472680843186665
80,1172.0,643.0,67.0,0.2981160892330575,-0.2322648771334534,-0.9258400640448486,0.3002177179640822
81,1177.0,641.0,66.0,0.2935517134850539,0.4179451269495315,-0.8597379032990978,0.3115117691104804
82,1181.0,638.0,66.0,0.5088064524693883,0.204229581378025,-0.836305130927506,0.5966223747736615
83,1186.0,635.0,65.0,0.1611930756988682,0.632494555938138,0.7576063813454561,0.4013666870154512
84,1191.0,632.0,65.0,0.9345481879647936,0.2004215233404214,-0.2940253345438547,0.398239303469698
85,1194.0,631.0,64.0,0.9620587572406228,-0.1812690744271975,0.2039227066143829,0.2828861567689411
86,1197.0,630.0,64.0,-0.4582479622059442,-0.2920664686995139,0.8394676783506887,0.4401246478126582
87,1199.0,629.0,64.0,0.9574097197021736,0.0795665805757885,-0.2775532162942483,0.556562689626457
88,1202.0,628.0,63.0,0.5638122067172423,0.5442658338000279,-0.6212008513472872,0.5545276308109441
89,1204.0,628.0,63.0,0.5975342568324958,0.7938171994215829,0.113168307463317,0.6215497666179358
90,1206.0,625.0,62.0,0.8717073315956879,0.4034260973770542,0.2781613057156676,0.4620607320225972
91,1208.0,623.0,62.0,0.8480317417988518,-0.44093985222237,-0.2939629426028392,0.3118277404351392
92,1210.0,621.0,61.0,-0.5617990666673692,-0.1969172638495406,-0.8034957373189252,0.3907544947664391
93,1213.0,617.0,61.0,0.1582613847575518,0.7720740943540048,-0.6155119226481852,0.2371655132829819
94,1215.0,614.0,61.0,-0.0790866091511851,0.9580611610762634,-0.2754344203075746,0.4755174907487984
95,1217.0,613.0,60.0,0.2513233409447117,0.8268848854242964,-0.5030884261769857,0.4916038292380995
96,1219.0,610.0,60.0,0.8385901365565076,0.3961352042153921,-0.3739565253493611,0.4536591965672686
97,1222.0,609.0,60.0,0.6388669096424345,0.2279621367536955,0.7347668582418609,0.3153451395111243
98,1224.0,607.0,59.0,0.2801958051772271,-0.8182372455190783,-0.5019742232490002,0.3956063893930716
99,1227.0,605.0,59.0,0.3416268407940412,0.0320374717057148,-0.9392894665947172,0.3698215187701015
100,1230.0,605.0,58.0,0.4994127540100064,0.8346855239332936,-0.2321356871925208,0.2993115186140925
101,1233.0,602.0,58.0,0.4648027218686966,0.4324012992789973,-0.7726496917266491,0.361805285882
102,1235.0,599.0,58.0,0.8921460877914668,0.386486351886235,-0.2338881310456987,0.4304432973699332
103,1238.0,599.0,57.0,0.6686222137328611,0.7206612645480763,0.1832803237746366,0.3864112853377295
104,1240.0,595.0,57.0,0.8151945896359072,0.1948061935959514,-0.54544323991136,0.4110604550447692
105,1242.0,592.0,57.0,0.477466126225087,-0.67591194245855,-0.5613992735562802,0.3390973178681712
106,1246.0,589.0,57.0,-0.0156548088324918,-0.0718035538019387,-0.997295932319906,0.4403730520242877
107,1249.0,588.0,56.0,0.7461789451363794,0.3222392713623064,-0.5825623003825858,0.4507479564814034
108,1252.0,584.0,56.0,0.1808365911626953,0.7992828630378163,-0.573101240751342,0.5904220732523847
109,1256.0,583.0,56.0,0.7555970604102704,-0.583417403638494,0.2978207773663159,0.5333539886035548
110,1259.0,582.0,55.0,0.941046339676524,-0.0033957987507619,0.3382606319574609,0.5331634722769584
111,1262.0,580.0,55.0,0.774945984992624,0.2556420322066299,-0.5780189198573661,0.6197787244785234
112,1263.0,578.0,55.0,0.5472531856889206,-0.0725802976187241,-0.8338141586414238,0.7946474872391942
113,1264.0,576.0,54.0,-0.4796143574144543,-0.2317806221866316,0.8463142509379704,0.9654064638593224
114,1265.0,573.0,54.0,0.2553211734750534,0.5857329817259954,-0.769238566696767,0.4687385576492782
115,1266.0,569.0,54.0,-0.992361510492946,-0.1070152334556741,-0.0613707772525818,0.6940775591676164
116,1267.0,565.0,54.0,0.7450981153287758,-0.6040504174631663,0.282757655415518,0.430648982078532
117,1268.0,560.0,53.0,0.9168785876596998,0.3966533027626377,0.044719267644335,0.2860751546140497
118,1269.0,555.0,53.0,0.6486734052774437,0.3221749266378432,-0.6895115154452939,0.7267599263153725
119,1271.0,552.0,53.0,0.0828002738501911,0.2703138032120858,0.9592051722355084,0.7512496759997687
120,1272.0,548.0,53.0,0.7672497789554013,0.5151310273769119,-0.3820573272775899,0.3931547872305001
121,1274.0,546.0,52.0,0.3294486411302676,0.7031749175091813,-0.630086206993437,0.5144774471820726
122,1275.0,542.0,52.0,0.6063965190700249,0.7734855413660693,-0.1844000514029102,0.2828547496573885
123,1277.0,541.0,52.0,-0.4212116998791633,0.4458508654744601,0.7898086538146949,0.2986985113803923
124,1278.0,535.0,52.0,0.6983819731089,0.12782850600416,-0.7042176458235507,0.7305804475145016
125,1280.0,532.0,51.0,0.827570101970026,0.458082799837919,-0.3244809313626515,0.3166695934456002
126,1282.0,527.0,51.0,-0.8452011422491211,-0.1668290609146246,0.5077431373983554,0.8870453245485139
127,1285.0,521.0,51.0,0.7520652271658551,0.2024842909297949,-0.6272144816684552,0.3736209220999676
128,1287.0,515.0,51.0,0.6887824496574202,0.5417594603811159,-0.4817420722040846,0.3791235852448587
129,1289.0,514.0,51.0,-0.114520778197101,-0.5423854634045578,0.8322878110657116,1.5635645019879827
130,1291.0,512.0,50.0,0.9549019781547476,0.2967917269196634,-0.0087682922050872,0.6128317271911887
131,1293.0,511.0,50.0,0.7512456969667546,0.2733897720585803,-0.6007394903972043,0.7370226376415397
132,1295.0,508.0,50.0,0.8451492725973181,0.2356660773363532,-0.4797751629889985,0.6151872704845849
133,1297.0,507.0,50.0,0.9907369365124477,0.0339864463327415,0.1314733588815705,0.7913712152914338
134,1299.0,505.0,50.0,0.8716696022709187,0.0249670561748979,-0.489457608565663,0.7491574090731826
135,1302.0,505.0,49.0,0.572514788695622,0.2097440849453916,-0.7926122857710619,0.609784996566727
136,1304.0,504.0,49.0,-0.7685697413259438,-0.0536038230794574,0.6375164177254088,0.2093216587438885
137,1307.0,502.0,49.0,0.9515506354280938,0.0149025254766961,-0.307130758718184,0.4885259503861195
138,1309.0,498.0,49.0,0.889899072466893,0.3138074801359156,-0.3310657128627345,0.3648017762683966
139,1311.0,497.0,49.0,0.7903363220057938,0.496101932265459,-0.3595154668728902,0.6491338504324257
140,1313.0,495.0,48.0,0.7747981762313354,0.1397428212518615,-0.6165709448369805,0.7713395728977837
141,1314.0,489.0,48.0,0.8903989888776044,-0.0859159999942986,-0.4469989726506306,0.6006635873596794
142,1317.0,488.0,48.0,-0.949203456591087,0.309863862523056,0.0547465496431095,0.1920181428620933
143,1319.0,485.0,48.0,-0.1848749512674356,-0.5209785920225551,-0.8333082017165435,0.2514744606625504
144,1320.0,482.0,48.0,0.7007100178989526,-0.0061404777290227,-0.7134197679832743,0.4061279587899233
145,1323.0,478.0,48.0,0.9448037275938146,0.0578466343452082,-0.3224898187846627,0.4621320539600268
146,1324.0,478.0,47.0,0.9794998845108438,0.1836163209867567,0.0828554338020869,0.5499891313679276
147,1324.0,473.0,47.0,0.8951338119081814,0.435967007265756,0.0931033154859092,0.4140526471183086
148,1326.0,471.0,47.0,0.9442834974880294,0.126742764077759,-0.3037514578165914,0.4220763172256911
149,1327.0,471.0,47.0,0.2431702444183003,-0.8797574680042384,0.4085278812031261,0.3374743727034882
150,1329.0,469.0,47.0,-0.7398547063826341,-0.470605120124907,0.4807762830628068,0.2747329641815878
151,1328.0,469.0,47.0,0.8977328936311407,-0.0624898933868273,-0.436085616498827,0.5990683854245598
152,1329.0,468.0,47.0,0.9662573064575118,0.1399680059094102,-0.2162308373919349,0.6416063156257822
153,1329.0,471.0,46.0,0.8947317130585712,0.4445599263516797,0.0426805989820175,0.6313969952398297
154,1328.0,471.0,46.0,0.8950412261540621,0.3725242243378512,0.2452078827568869,1.0615053012398212
155,1325.0,472.0,46.0,0.8943925603220867,-0.4261670124479705,0.1358073103395897,0.3698275012922451
156,1324.0,472.0,46.0,-0.3384319284315268,-0.8150743403877726,0.4702314849726199,0.5529705703908842
157,1323.0,469.0,46.0,0.7457883377607791,0.4791403904242031,-0.4628436469523552,0.3532860465941478
158,1321.0,464.0,46.0,0.9199531255586394,0.2620101660469884,-0.2916109045679187,0.5848810339786468
159,1319.0,462.0,46.0,0.812538865760459,0.569635587955139,-0.1236765481557041,1.0756053355432704
160,,,,,,,
161,1316.0,462.0,45.0,0.6485928919075906,0.3824387355539755,0.6580789269645586,0.6002269151995238
162,1314.0,460.0,45.0,0.450168502034937,-0.7765501788902582,0.4408153121672714,0.3070214820067014
163,1312.0,458.0,45.0,-0.7897671020630018,-0.4948337532707851,-0.3625016980966513,0.2413514846296165
164,1308.0,456.0,45.0,0.9347651907968636,-0.2846950433383118,-0.212515341500561,0.1992900327684436
165,1307.0,455.0,45.0,0.9243132550755158,0.2099948150884966,-0.3186646891760252,0.4878241844127593
166,1303.0,455.0,45.0,0.5505985575367627,0.0421536835730877,0.8337051609529932,0.149035276667061
167,1301.0,454.0,45.0,0.1340458976422313,0.1457646601426814,0.9801960830256244,0.7231856285255797
168,1297.0,454.0,45.0,0.5786518276501535,0.6431596968721662,0.5015054004459376,0.3414292023096824
169,1293.0,454.0,44.0,-0.0410521011803984,-0.2299103896124915,0.9723455855491436,0.2710642908877618
170,1289.0,452.0,44.0,0.3277192700838507,0.4642007602967713,0.8228716389301601,0.3078004978542767
171,1286.0,452.0,44.0,0.9332464291480342,0.1155743591198931,-0.3401377221016056,0.5790194437637445
172,1283.0,454.0,44.0,0.8576398279737067,0.264382108837398,-0.441085055289704,0.3306960064618243
173,1280.0,454.0,44.0,0.2110144368978718,0.6971463353486049,0.6851714344094364,0.3964482821331073
174,1275.0,455.0,44.0,0.5843541591963572,0.7296119162587883,0.3552417040313503,0.5767721048519403
175,1272.0,454.0,44.0,0.7836834842404512,0.1043571645344129,0.6123314288349767,0.275944533122765
176,1267.0,454.0,44.0,0.0824964963054107,-0.5437729351143932,0.8351678412956342,0.3532626881516182
177,1263.0,453.0,44.0,0.8938491476451454,0.4483301022067577,0.0058155575248996,0.3846724282456459
178,1259.0,454.0,44.0,0.8044275591907614,0.5874383204551504,-0.0883884702618287,0.5334825550245825
179,1254.0,454.0,43.0,0.3813698984112773,0.3249437683281321,0.8654296898133812,0.1622106674887983
180,1250.0,452.0,43.0,0.6577029514248347,0.5852471543472435,-0.4742495081868987,0.6108185478538184
181,,,,,,,
182,1241.0,450.0,43.0,-0.8506339402250833,-0.1592973731301786,0.5010451543034561,0.5428286161571356
183,1238.0,450.0,43.0,0.9970484168382102,0.0571689946142536,-0.0512460782422818,0.4806268500825954
184,1232.0,450.0,43.0,0.9553683004567018,0.2278547140881558,0.1880256358858496,0.4758870331716253
185,1228.0,449.0,43.0,0.2637282712855284,0.8736742317859316,0.408828491715058,0.3605398283794381
186,1223.0,451.0,43.0,0.4245848737994573,0.4869748117558296,0.7632713918758343,0.3652312908210148
187,,,,,,,
188,,,,,,,
189,,,,,,,
190,,,,,,,
191,,,,,,,
192,,,,,,,
193,,,,,,,
194,,,,,,,
195,,,,,,,
196,,,,,,,
197,,,,,,,
198,,,,,,,
199,,,,,,,
200,,,,,,,
201,,,,,,,
202,,,,,,,
203,,,,,,,
204,,,,,,,
205,,,,,,,
206,,,,,,,
207,,,,,,,
208,,,,,,,
209,,,,,,,
210,,,,,,,
211,,,,,,,
212,,,,,,,
213,,,,,,,
214,,,,,,,
215,,,,,,,
216,,,,,,,
217,,,,,,,
218,,,,,,,
219,,,,,,,
220,,,,,,,
221,,,,,,,
222,,,,,,,
223,,,,,,,
