Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
0,293,593,692,598,626,121,786,121
1,293,593,692,598,626,121,786,121
2,293,593,692,598,626,121,786,121
3,293,593,692,598,626,121,786,121
4,293,593,692,598,626,121,786,121
5,293,593,692,598,626,121,786,121
6,293,593,692,598,626,121,786,121
7,293,593,692,598,626,121,786,121
8,293,593,692,598,626,121,786,121
9,293,593,692,598,626,121,786,121
10,293,593,692,598,626,121,786,121
11,293,593,692,598,626,121,786,121
12,293,593,692,598,626,121,786,121
13,293,593,692,598,626,121,786,121
14,293,593,692,598,626,121,786,121
15,293,593,692,598,626,121,786,121
16,293,593,692,598,626,121,786,121
17,293,593,692,598,626,121,786,121
18,293,593,692,598,626,121,786,121
19,293,593,692,598,626,121,786,121
20,293,593,692,598,626,121,786,121
21,293,593,692,598,626,121,786,121
22,293,593,692,598,626,121,786,121
23,293,593,692,598,626,121,786,121
24,293,593,692,598,626,121,786,121
25,293,593,692,598,626,121,786,121
26,293,593,692,598,626,121,786,121
27,293,593,692,598,626,121,786,121
28,293,593,692,598,626,121,786,121
29,293,593,692,598,626,121,786,121
30,293,593,692,598,626,121,786,121
31,293,593,692,598,626,121,786,121
32,293,593,692,598,626,121,786,121
33,293,593,692,598,626,121,786,121
34,293,593,692,598,626,121,786,121
35,293,593,692,598,626,121,786,121
36,293,593,692,598,626,121,786,121
37,293,593,692,598,626,121,786,121
38,293,593,692,598,626,121,786,121
39,293,593,692,598,626,121,786,121
40,293,593,692,598,626,121,786,121
41,293,593,692,598,626,121,786,121
42,293,593,692,598,626,121,786,121
43,293,593,692,598,626,121,786,121
44,293,593,692,598,626,121,786,121
45,293,593,692,598,626,121,786,121
46,293,593,692,598,626,121,786,121
47,293,593,692,598,626,121,786,121
48,293,593,692,598,626,121,786,121
49,293,593,692,598,626,121,786,121
50,293,593,692,598,626,121,786,121
51,293,593,692,598,626,121,786,121
52,293,593,692,598,626,121,786,121
53,293,593,692,598,626,121,786,121
54,293,593,692,598,626,121,786,121
55,293,593,692,598,626,121,786,121
56,293,593,692,598,626,121,786,121
57,293,593,692,598,626,121,786,121
58,293,593,692,598,626,121,786,121
59,293,593,692,598,626,121,786,121
60,293,593,692,598,626,121,786,121
61,293,593,692,598,625,122,786,122
62,293,593,692,598,626,121,786,121
63,293,593,692,598,626,121,786,121
64,293,593,692,598,626,121,786,121
65,293,593,692,598,626,121,786,121
66,293,593,692,598,626,121,786,121
67,293,593,692,598,626,121,786,121
68,293,593,692,598,626,121,786,121
69,293,593,692,598,626,121,786,121
70,293,593,692,598,626,121,786,121
71,293,593,692,598,626,121,786,121
72,293,593,692,598,626,121,786,121
73,293,593,692,598,626,121,786,121
74,293,593,692,598,626,121,786,121
75,293,593,692,598,626,121,786,121
76,293,593,692,598,626,121,786,121
77,293,593,692,598,626,121,786,121
78,293,593,692,598,626,121,786,121
79,293,593,692,598,626,121,786,121
80,293,593,692,598,626,121,786,121
81,293,593,692,598,626,121,786,121
82,293,593,692,598,626,121,786,121
83,293,593,692,598,626,121,786,121
84,293,593,692,598,626,121,786,121
85,293,593,692,598,626,121,786,121
86,293,593,692,598,626,121,786,121
87,293,593,692,598,627,118,787,119
88,293,593,692,598,627,118,787,119
89,293,593,692,598,627,118,787,119
90,293,593,692,598,627,118,787,119
91,293,593,692,598,627,118,787,119
92,293,593,692,598,627,118,787,119
93,293,593,692,598,627,118,787,119
94,293,593,692,598,627,118,787,119
95,293,593,692,598,627,118,787,119
96,293,593,692,598,627,118,787,119
97,293,593,692,598,627,118,787,119
98,293,593,692,598,627,118,787,119
99,293,593,692,598,627,118,787,119
100,293,593,692,598,625,122,786,122
101,293,593,692,598,625,122,786,122
102,293,593,692,598,626,121,786,121
103,293,593,692,598,626,121,786,121
104,293,593,692,598,626,121,786,121
105,293,593,692,598,626,121,786,121
106,293,593,692,598,625,122,786,122
107,293,593,692,598,625,122,786,122
108,293,593,692,598,625,122,786,122
109,293,593,692,598,604,151,780,152
110,293,593,692,598,631,114,788,114
111,293,593,692,598,623,124,786,125
112,293,593,692,598,623,124,786,125
113,293,593,692,598,623,124,786,125
114,293,593,692,598,622,126,785,127
115,293,593,692,598,622,126,785,127
116,293,593,692,598,622,126,785,126
117,293,593,692,598,622,126,785,126
118,293,593,692,598,302,579,695,580
119,293,593,692,598,302,579,695,580
120,293,593,692,598,622,126,785,126
121,293,593,692,598,622,126,785,126
122,293,593,692,598,622,126,785,126
123,293,593,692,598,622,126,785,126
124,293,593,692,598,622,126,785,126
125,293,593,692,598,622,126,785,126
126,293,593,692,598,622,126,785,126
127,293,593,692,598,622,126,785,126
128,293,593,692,598,622,126,785,126
129,293,593,692,598,622,126,785,126
130,293,593,692,598,622,126,785,126
