Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
0,791,1048,1309,1053,1107,267,1229,268
1,791,1048,1309,1053,1106,268,1230,269
2,791,1048,1309,1053,1106,268,1230,269
3,791,1048,1309,1053,1106,268,1229,269
4,793,1048,1308,1053,1099,269,1229,270
5,793,1048,1307,1053,1099,269,1230,270
6,793,1048,1308,1053,1099,269,1228,270
7,793,1048,1308,1053,1099,269,1227,270
8,792,1048,1308,1053,1101,270,1230,271
9,792,1048,1308,1053,1103,270,1229,271
10,793,1048,1308,1053,1098,270,1229,271
11,793,1048,1309,1053,1098,270,1230,271
12,792,1048,1309,1053,1099,270,1229,271
13,792,1048,1309,1053,1099,270,1229,271
14,792,1048,1308,1053,1099,270,1228,271
15,792,1048,1309,1053,1099,270,1230,271
16,784,1048,1308,1053,1097,270,1229,271
17,792,1048,1308,1053,1103,270,1228,271
18,786,1048,1308,1053,1090,271,1231,272
19,786,1048,1307,1053,1089,271,1233,272
20,785,1048,1307,1053,1094,271,1230,272
21,786,1048,1308,1053,1090,271,1228,272
22,786,1048,1308,1053,1090,271,1227,272
23,785,1048,1308,1053,1094,271,1228,272
24,785,1048,1308,1053,1090,272,1230,273
25,785,1048,1308,1053,1091,272,1232,273
26,785,1048,1308,1053,1095,272,1233,273
27,786,1048,1307,1053,1089,271,1230,272
28,796,1048,1308,1053,1091,271,1229,272
29,796,1048,1308,1053,1091,271,1227,272
30,786,1048,1308,1053,1094,270,1227,271
31,793,1048,1308,1053,1101,270,1228,271
32,793,1048,1308,1053,1101,269,1229,270
33,785,1048,1308,1053,1096,269,1229,270
34,785,1048,1307,1053,1096,268,1230,270
35,791,1048,1307,1053,1112,268,1232,269
36,791,1048,1307,1053,1113,268,1230,269
37,791,1048,1307,1053,1106,268,1229,269
38,790,1048,1307,1053,1112,267,1230,268
39,790,1048,1307,1053,1112,267,1230,268
40,790,1048,1307,1053,1113,267,1231,268
41,790,1048,1307,1053,1112,267,1230,268
42,791,1048,1308,1053,1113,267,1228,268
43,791,1048,1308,1053,1113,267,1227,268
44,790,1048,1308,1053,1113,267,1228,268
45,791,1048,1308,1053,1113,267,1227,268
46,792,1048,1308,1053,1101,267,1228,268
47,791,1048,1307,1053,1106,267,1230,268
48,790,1048,1307,1053,1112,267,1231,268
49,790,1048,1307,1053,1112,267,1231,268
50,791,1048,1307,1053,1113,268,1230,269
51,790,1048,1308,1053,1112,268,1229,269
52,790,1048,1308,1053,1112,268,1232,269
53,791,1048,1307,1053,1113,268,1230,269
54,790,1048,1306,1053,1112,268,1232,269
55,792,1048,1307,1053,1106,268,1231,269
56,791,1048,1307,1053,1108,268,1229,269
57,791,1048,1308,1053,1106,268,1229,269
58,791,1048,1308,1053,1106,268,1228,269
59,791,1048,1308,1053,1106,268,1227,269
60,791,1048,1308,1053,1105,269,1228,270
61,791,1048,1308,1053,1105,269,1228,270
62,791,1048,1308,1053,1105,269,1228,270
63,791,1048,1308,1053,1105,269,1229,270
64,791,1048,1309,1053,1105,269,1227,270
65,791,1048,1308,1053,1105,269,1228,270
66,791,1048,1308,1053,1105,269,1229,270
67,791,1048,1307,1053,1106,269,1229,270
68,791,1048,1308,1053,1105,269,1228,270
69,791,1048,1307,1053,1106,269,1229,270
70,791,1048,1307,1053,1105,269,1231,270
71,791,1048,1308,1053,1105,269,1228,270
72,791,1048,1308,1053,1106,269,1229,270
73,791,1048,1307,1053,1105,269,1231,270
74,791,1048,1307,1053,1106,269,1229,270
75,791,1048,1307,1053,1106,269,1229,270
76,791,1048,1308,1053,1105,269,1229,270
77,791,1048,1308,1053,1105,269,1229,270
78,791,1048,1309,1053,1106,269,1229,270
79,791,1048,1308,1053,1106,268,1228,269
80,791,1048,1308,1053,1106,268,1228,269
81,791,1048,1308,1053,1106,268,1227,269
82,791,1048,1308,1053,1106,267,1227,268
83,791,1048,1308,1053,1106,267,1227,268
84,791,1048,1308,1053,1107,266,1228,267
85,791,1048,1308,1053,1107,266,1228,266
86,791,1048,1308,1053,1107,265,1228,265
87,791,1048,1308,1053,1107,264,1228,264
88,791,1048,1308,1053,1108,263,1227,263
89,791,1048,1308,1053,1108,262,1227,262
