Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
0,547,1028,1308,1039,1232,180,1409,181
1,548,1028,1308,1039,1230,180,1409,181
2,548,1029,1308,1040,1230,179,1408,180
3,549,1029,1308,1040,1229,179,1408,180
4,549,1029,1308,1040,1226,181,1408,182
5,549,1029,1308,1040,1227,179,1408,180
6,551,1029,1308,1040,1226,181,1408,182
7,551,1029,1308,1040,1226,181,1408,182
8,550,1029,1308,1040,1228,179,1408,180
9,550,1029,1308,1040,1226,181,1408,182
10,550,1029,1308,1040,1226,182,1408,183
11,550,1029,1308,1040,1228,181,1408,182
12,550,1029,1308,1040,1229,181,1408,182
13,549,1029,1308,1040,1229,181,1409,182
14,550,1029,1308,1040,1232,179,1409,180
15,549,1029,1308,1040,1232,180,1409,181
16,549,1029,1308,1040,1232,180,1409,181
17,549,1029,1309,1040,1233,180,1410,181
18,549,1029,1309,1040,1234,180,1410,181
19,548,1029,1309,1040,1232,180,1410,181
20,549,1029,1310,1040,1231,181,1411,182
21,548,1029,1310,1040,1232,180,1411,181
22,548,1029,1309,1040,1232,180,1410,181
23,549,1028,1309,1039,1232,180,1411,181
24,549,1028,1309,1039,1233,180,1410,181
25,549,1028,1309,1039,1234,180,1410,181
26,549,1028,1308,1039,1234,180,1410,181
27,548,1028,1308,1039,1234,179,1410,180
28,549,1028,1308,1039,1234,179,1411,180
29,549,1028,1308,1040,1232,180,1410,181
30,549,1028,1308,1040,1231,181,1410,182
31,549,1028,1307,1040,1230,181,1410,182
32,549,1028,1307,1040,1229,181,1410,182
33,549,1028,1307,1040,1228,181,1409,182
34,550,1028,1308,1040,1227,181,1410,182
35,551,1028,1308,1040,1225,181,1410,182
36,551,1028,1308,1040,1222,182,1410,183
37,552,1028,1307,1040,1221,182,1409,183
38,552,1028,1308,1039,1220,182,1410,183
39,552,1028,1308,1039,1218,184,1409,185
40,553,1028,1309,1039,1217,184,1409,185
41,553,1028,1309,1039,1216,185,1409,186
42,553,1028,1309,1039,1217,184,1409,185
43,553,1028,1309,1039,1216,185,1409,186
44,552,1028,1310,1039,1217,185,1410,186
45,553,1028,1310,1039,1221,182,1410,183
46,553,1028,1310,1039,1223,181,1411,182
47,552,1028,1309,1039,1223,182,1411,183
48,551,1028,1309,1039,1226,181,1411,182
49,550,1029,1309,1040,1227,182,1411,183
50,550,1029,1309,1040,1228,182,1411,183
51,550,1029,1309,1040,1230,181,1411,182
52,549,1029,1309,1040,1231,181,1412,182
53,548,1029,1309,1040,1232,181,1413,182
54,548,1029,1309,1040,1231,182,1413,183
55,549,1029,1309,1040,1233,181,1413,182
56,548,1029,1309,1040,1233,181,1413,182
57,549,1029,1309,1040,1233,181,1413,182
58,548,1029,1309,1040,1232,181,1413,182
59,548,1029,1309,1040,1232,181,1413,182
60,548,1029,1309,1040,1232,181,1413,182
61,549,1029,1309,1040,1231,181,1413,182
62,548,1029,1309,1040,1232,181,1413,182
63,549,1029,1309,1040,1231,181,1413,182
64,549,1029,1309,1040,1231,181,1413,182
65,549,1029,1309,1040,1231,181,1413,182
66,549,1029,1309,1040,1231,181,1413,182
67,549,1029,1309,1040,1231,181,1413,182
68,549,1029,1309,1040,1231,181,1413,182
69,549,1029,1309,1040,1231,181,1413,182
70,549,1029,1309,1040,1231,181,1414,182
71,548,1029,1308,1040,1232,181,1413,182
72,548,1029,1308,1040,1232,181,1413,182
73,548,1029,1308,1040,1232,181,1413,182
74,548,1029,1309,1040,1232,181,1414,182
75,548,1029,1309,1040,1232,181,1414,182
76,548,1029,1309,1040,1232,181,1413,182
77,548,1029,1309,1040,1232,181,1413,182
78,548,1029,1309,1040,1232,181,1413,182
79,548,1029,1309,1040,1232,181,1413,182
80,548,1029,1309,1040,1232,181,1412,182
81,548,1029,1310,1040,1232,181,1412,182
82,548,1029,1309,1040,1233,180,1412,181
83,548,1029,1309,1040,1232,181,1411,182
84,548,1029,1310,1040,1232,181,1412,182
85,548,1029,1310,1040,1232,180,1411,181
86,548,1029,1309,1040,1233,179,1411,180
87,548,1029,1310,1040,1233,179,1411,180
88,549,1029,1310,1040,1231,181,1411,182
89,549,1029,1310,1040,1231,181,1411,182
90,549,1029,1310,1040,1231,181,1411,182
91,549,1029,1309,1040,1232,180,1410,181
92,549,1029,1309,1040,1232,180,1411,181
93,549,1029,1309,1040,1231,181,1411,182
94,549,1029,1309,1040,1231,181,1411,182
95,549,1029,1309,1040,1231,181,1411,182
96,549,1029,1309,1040,1231,181,1411,182
97,548,1029,1309,1040,1232,181,1411,182
98,548,1029,1309,1040,1232,181,1411,182
99,548,1029,1309,1040,1232,181,1411,182
100,548,1029,1309,1040,1232,181,1411,182
101,548,1029,1309,1040,1232,181,1412,182
102,548,1029,1309,1040,1232,180,1412,181
103,548,1029,1309,1040,1231,182,1411,183
104,549,1029,1309,1040,1231,181,1411,182
105,549,1029,1309,1040,1231,181,1411,182
106,550,1029,1309,1040,1233,180,1412,181
107,550,1029,1309,1040,1232,181,1411,182
108,550,1029,1309,1040,1232,181,1411,182
109,550,1029,1310,1040,1232,181,1411,182
110,550,1029,1309,1040,1232,181,1411,182
111,550,1029,1309,1040,1232,181,1411,182
112,550,1029,1310,1040,1232,181,1411,182
113,550,1029,1310,1040,1232,181,1411,182
114,550,1029,1309,1040,1232,181,1410,182
115,550,1029,1309,1040,1235,178,1410,179
116,550,1029,1309,1040,1235,178,1410,179
117,550,1029,1309,1040,1247,163,1412,164
118,550,1029,1309,1040,1235,177,1410,178
119,550,1029,1309,1040,1233,180,1410,181
120,550,1029,1310,1040,1233,180,1410,181
121,550,1029,1310,1040,1233,180,1410,181
122,549,1029,1310,1040,1234,178,1410,179
123,548,1029,1310,1040,1234,178,1410,179
124,548,1029,1310,1040,1233,179,1410,180
125,548,1029,1310,1040,1233,179,1410,180
126,549,1028,1310,1039,1233,179,1410,180
127,549,1028,1310,1039,1232,180,1409,181
128,549,1028,1310,1039,1233,179,1410,180
129,549,1028,1310,1039,1234,178,1409,179
130,549,1028,1310,1039,1232,180,1409,181
131,549,1028,1310,1039,1232,180,1409,181
132,549,1028,1310,1039,1233,179,1409,180
133,550,1028,1310,1039,1232,179,1409,180
134,550,1028,1310,1039,1232,178,1410,179
135,551,1028,1310,1039,1234,174,1410,175
136,550,1028,1310,1039,1230,177,1409,178
137,551,1028,1309,1040,1229,178,1409,179
138,551,1028,1310,1039,1226,179,1409,180
139,552,1028,1310,1039,1223,181,1409,182
140,552,1028,1310,1039,1224,178,1409,179
141,553,1028,1310,1039,1224,178,1409,179
