Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
256,472,1043,1267,1077,1454,61,1510,62
257,472,1043,1266,1077,1454,61,1509,62
258,472,1043,1266,1077,1454,61,1510,62
259,472,1043,1266,1078,1454,61,1511,62
260,472,1043,1266,1078,1454,61,1511,62
261,472,1043,1266,1078,1449,66,1511,67
262,472,1043,1266,1077,1449,66,1511,67
263,472,1043,1266,1077,1449,66,1511,67
264,471,1044,1266,1078,1449,66,1511,67
265,471,1044,1266,1078,1449,66,1511,67
266,471,1044,1266,1078,1449,66,1511,67
267,472,1043,1266,1077,1449,66,1510,67
268,472,1043,1266,1077,1454,61,1510,62
269,472,1043,1266,1078,1454,61,1510,62
270,473,1042,1267,1077,1454,61,1509,62
271,473,1042,1267,1077,1456,59,1510,60
272,473,1042,1266,1077,1456,59,1509,60
273,474,1041,1267,1076,1455,60,1508,61
274,474,1041,1266,1076,1456,59,1508,60
275,473,1042,1267,1078,1456,59,1508,60
276,475,1041,1267,1077,1457,59,1507,60
277,474,1042,1267,1078,1456,60,1507,61
278,475,1041,1267,1077,1457,59,1507,60
279,475,1041,1267,1077,1457,59,1507,60
280,475,1041,1267,1077,1457,59,1507,60
281,475,1041,1267,1077,1457,59,1507,60
282,476,1041,1267,1077,1458,59,1507,60
283,476,1041,1267,1077,1457,60,1508,61
284,476,1041,1267,1077,1457,60,1508,61
285,477,1041,1267,1077,1458,60,1508,61
286,477,1041,1267,1077,1458,60,1508,61
287,477,1041,1267,1077,1458,60,1509,61
288,477,1041,1266,1077,1458,60,1509,61
289,477,1041,1266,1077,1458,60,1510,61
290,477,1041,1266,1077,1458,60,1510,61
291,478,1040,1266,1076,1451,67,1509,68
292,478,1040,1266,1076,1451,67,1510,68
293,478,1040,1267,1076,1457,61,1513,62
294,478,1040,1266,1076,1457,61,1514,62
295,476,1041,1266,1075,1450,67,1513,68
296,476,1041,1266,1075,1450,67,1513,68
297,476,1041,1266,1075,1450,67,1513,68
298,475,1042,1266,1074,1450,67,1513,68
299,474,1042,1267,1074,1450,66,1513,67
300,473,1043,1266,1074,1449,67,1512,68
301,472,1044,1267,1074,1449,67,1512,68
302,471,1044,1267,1074,1449,66,1511,67
303,470,1045,1268,1074,1449,66,1510,67
304,471,1044,1269,1072,1453,62,1510,63
305,470,1045,1269,1072,1454,61,1508,62
306,470,1045,1269,1072,1455,60,1507,61
307,469,1046,1271,1071,1455,60,1506,61
308,470,1046,1271,1071,1456,60,1503,60
309,469,1047,1273,1071,1456,60,1502,60
