Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
96,380,1047,1062,1057,1001,438,1293,438
97,378,1048,1061,1058,1001,439,1291,439
98,376,1049,1060,1059,1000,440,1289,440
99,375,1050,1058,1060,998,442,1288,442
100,370,1051,1057,1061,996,444,1285,444
101,368,1052,1055,1061,995,444,1285,444
102,368,1053,1053,1063,992,446,1284,446
103,366,1054,1051,1064,991,447,1285,447
104,364,1055,1049,1065,990,448,1283,448
105,362,1056,1047,1066,987,450,1282,450
106,360,1057,1045,1067,985,451,1280,451
107,358,1058,1043,1067,984,451,1279,451
108,359,1058,1042,1068,982,451,1278,451
109,358,1059,1041,1068,980,453,1277,453
110,357,1059,1039,1069,976,454,1275,454
111,350,1060,1038,1070,969,455,1274,455
112,345,1062,1035,1072,964,457,1271,457
113,346,1063,1034,1073,965,458,1270,458
114,341,1065,1032,1075,960,460,1268,460
115,342,1064,1032,1074,961,459,1268,459
116,346,1063,1030,1073,965,458,1266,458
117,343,1064,1028,1074,962,459,1264,459
118,342,1063,1027,1073,961,458,1263,458
119,343,1063,1025,1073,962,458,1261,458
120,344,1064,1023,1074,963,459,1259,459
121,341,1065,1022,1075,960,460,1258,460
122,338,1066,1021,1076,957,461,1257,461
123,330,1067,1019,1077,949,462,1255,462
124,326,1069,1017,1079,945,464,1253,464
125,323,1070,1016,1080,942,465,1252,465
126,324,1068,1015,1078,943,463,1251,463
127,328,1068,1013,1078,947,463,1249,463
128,334,1067,1012,1077,953,462,1248,462
129,331,1067,1011,1077,950,462,1247,462
130,331,1067,1009,1077,950,462,1245,462
131,330,1068,1009,1078,949,463,1245,463
132,330,1068,1008,1078,949,463,1244,463
133,330,1068,1007,1078,949,463,1243,463
134,331,1069,1008,1079,950,464,1244,464
135,334,1069,1007,1079,953,464,1243,464
136,336,1069,1008,1079,955,464,1244,464
137,341,1067,1013,1077,960,462,1249,462
138,346,1067,1018,1077,965,462,1254,462
139,350,1067,1021,1077,969,462,1257,462
140,352,1068,1024,1078,971,463,1260,463
141,355,1068,1028,1078,974,463,1264,463
142,357,1071,1031,1081,976,466,1267,466
143,361,1070,1033,1080,980,465,1269,465
144,362,1072,1035,1082,981,467,1271,467
145,369,1069,1037,1079,988,464,1273,464
146,368,1074,1038,1084,987,469,1274,469
147,367,1078,1039,1088,986,473,1275,473
148,371,1080,1042,1090,990,475,1278,475
149,374,1084,1045,1094,993,479,1281,479
150,375,1088,1049,1098,994,483,1285,483
151,380,1091,1053,1101,999,486,1289,486
152,385,1092,1057,1102,1004,487,1293,487
153,389,1093,1060,1103,1008,488,1296,488
154,388,1099,1062,1109,1007,494,1298,494
155,390,1100,1064,1110,1009,495,1300,495
156,390,1102,1065,1112,1009,497,1301,497
157,395,1101,1068,1111,1014,496,1304,496
158,401,1098,1071,1108,1020,493,1307,493
159,396,1104,1071,1114,1015,499,1307,499
160,395,1105,1071,1115,1014,500,1307,500
161,395,1107,1072,1117,1014,502,1308,502
162,393,1110,1072,1120,1012,505,1308,505
163,393,1111,1074,1121,1012,506,1310,506
164,402,1106,1077,1116,1021,501,1313,501
165,407,1105,1079,1115,1026,500,1315,500
166,404,1111,1078,1121,1023,506,1314,506
167,409,1112,1080,1122,1028,507,1316,507
168,414,1112,1084,1122,1033,507,1320,507
169,417,1113,1087,1123,1036,508,1323,508
170,421,1111,1091,1121,1040,506,1327,506
171,427,1110,1096,1120,1046,505,1332,505
172,430,1109,1100,1119,1049,504,1336,504
173,429,1114,1098,1124,1048,509,1334,509
174,431,1114,1101,1124,1050,509,1337,509
175,433,1115,1101,1125,1052,510,1337,510
176,436,1115,1105,1125,1055,510,1341,510
177,438,1115,1106,1125,1057,510,1342,510
178,439,1117,1110,1127,1058,512,1346,512
179,441,1118,1113,1128,1060,513,1349,513
180,443,1119,1116,1129,1062,514,1352,514
181,446,1119,1118,1129,1065,514,1354,514
182,448,1118,1120,1128,1067,513,1356,513
183,455,1113,1124,1123,1074,508,1360,508
184,457,1113,1125,1123,1076,508,1361,508
185,456,1116,1126,1126,1075,511,1362,511
186,455,1118,1125,1128,1074,513,1361,513
187,458,1118,1130,1128,1077,513,1366,513
188,461,1118,1131,1128,1080,513,1367,513
189,461,1118,1132,1128,1080,513,1368,513
190,457,1120,1132,1130,1076,515,1368,515
191,458,1119,1133,1129,1077,514,1369,514
192,456,1122,1132,1132,1075,517,1368,517
193,459,1120,1133,1130,1078,515,1369,515
194,456,1119,1132,1129,1075,514,1368,514
195,462,1119,1131,1129,1081,514,1367,514
196,465,1119,1131,1129,1084,514,1367,514
197,464,1119,1132,1129,1083,514,1368,514
198,468,1119,1133,1129,1087,514,1369,514
199,468,1119,1134,1129,1087,514,1370,514
200,469,1119,1135,1129,1088,514,1371,514
201,471,1119,1137,1129,1090,514,1373,514
202,471,1120,1138,1130,1090,515,1374,515
203,472,1120,1138,1130,1091,515,1374,515
204,471,1120,1139,1130,1090,515,1375,515
205,470,1120,1139,1130,1089,515,1375,515
206,468,1120,1140,1130,1087,515,1376,515
207,468,1120,1141,1130,1087,515,1377,515
208,465,1120,1141,1130,1084,515,1377,515
209,466,1120,1141,1130,1085,515,1377,515
210,465,1120,1145,1130,1084,515,1381,515
211,473,1120,1144,1130,1092,515,1380,515
212,473,1120,1144,1130,1092,515,1380,515
213,473,1120,1143,1130,1092,515,1379,515
214,475,1120,1143,1130,1094,515,1379,515
215,480,1120,1141,1130,1099,515,1377,515
216,481,1120,1141,1130,1100,515,1377,515
217,483,1120,1141,1130,1102,515,1377,515
218,484,1120,1142,1130,1103,515,1378,515
219,484,1120,1144,1130,1103,515,1380,515
220,485,1120,1145,1130,1104,515,1381,515
221,485,1120,1146,1130,1104,515,1382,515
222,485,1120,1150,1130,1104,515,1386,515
223,484,1120,1153,1130,1103,515,1389,515
224,484,1120,1155,1130,1103,515,1391,515
225,481,1120,1156,1130,1100,515,1392,515
226,481,1120,1157,1130,1100,515,1393,515
