Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
0,293,591,692,597,626,119,786,120
1,293,592,692,598,627,119,786,120
2,293,592,692,598,627,119,786,120
3,293,592,692,598,627,119,786,120
4,293,592,692,598,627,119,786,120
5,293,592,692,598,627,119,786,120
6,293,592,692,598,627,119,786,120
7,292,593,692,599,626,119,786,120
8,292,593,692,599,626,119,786,120
9,292,593,692,599,626,119,786,120
10,292,593,692,599,626,119,786,120
11,292,593,692,599,626,119,786,120
12,292,593,692,599,627,118,786,119
13,292,593,692,599,627,118,786,119
14,291,594,691,600,627,118,785,119
15,291,594,691,600,627,118,785,119
16,291,594,691,600,627,118,785,119
17,292,594,692,599,627,118,786,119
18,292,594,692,599,627,118,786,119
19,292,594,692,599,627,118,786,119
20,292,594,692,599,627,118,786,119
21,292,594,692,599,627,118,786,119
22,292,594,692,599,627,118,786,119
23,292,594,692,599,627,118,786,119
24,292,594,692,599,627,118,786,119
25,292,594,692,599,627,118,786,119
26,292,594,692,599,627,118,786,119
27,292,594,692,599,627,118,786,119
28,292,594,692,599,627,118,786,119
29,292,594,692,599,627,118,786,119
30,292,594,692,599,627,118,786,119
31,292,594,692,599,627,118,786,119
32,292,594,692,599,627,118,786,119
33,292,594,692,599,627,118,786,119
34,292,594,692,599,626,118,785,119
35,292,594,692,599,627,118,786,119
36,292,594,692,599,627,118,786,119
37,292,594,692,599,627,118,786,119
38,292,594,692,599,627,118,786,119
39,292,594,692,599,627,118,786,119
40,292,593,692,598,627,118,786,119
41,292,593,692,598,627,118,786,119
42,292,593,692,598,627,118,786,119
43,292,593,692,598,627,118,786,119
44,292,593,692,598,627,118,786,119
45,292,593,692,598,627,118,786,119
46,292,593,692,598,627,118,786,119
47,292,593,692,598,627,118,786,119
48,292,593,692,598,627,118,786,119
49,292,593,692,598,627,118,786,119
50,292,593,692,598,627,118,786,119
51,292,593,692,598,627,118,786,119
52,292,593,692,598,627,118,786,119
53,292,593,692,598,627,118,786,119
54,292,593,692,598,627,118,786,119
55,292,593,692,598,627,118,786,119
56,292,593,692,598,627,118,786,119
57,292,593,692,598,627,118,786,119
58,293,592,692,597,627,118,786,119
59,293,592,692,598,627,118,786,119
60,293,592,692,598,627,118,786,119
61,293,592,692,598,627,118,786,119
62,293,592,692,598,627,118,786,119
63,293,592,692,598,627,118,786,119
64,293,592,692,598,627,118,786,119
65,293,592,692,598,626,119,785,120
66,293,592,692,598,626,119,785,120
67,293,592,692,598,626,119,785,120
68,293,592,692,598,626,119,785,120
69,293,592,692,598,626,119,785,120
70,293,592,692,598,627,118,786,119
71,293,592,692,598,627,118,786,119
72,293,592,692,598,627,118,786,119
73,293,592,692,598,627,118,786,119
74,293,592,692,598,627,118,786,119
75,293,592,692,598,627,118,786,119
76,293,592,692,598,627,118,786,119
77,293,592,692,598,626,118,785,119
78,293,592,692,598,626,118,785,119
79,293,592,692,598,627,118,786,119
80,293,592,692,598,626,118,785,119
81,292,593,692,598,627,118,786,119
82,292,593,692,598,626,118,785,119
83,292,593,692,598,626,118,785,119
84,292,593,692,598,627,118,786,119
85,292,593,692,598,627,117,786,118
86,292,593,692,598,627,117,786,118
87,292,593,692,598,627,117,786,118
88,292,593,692,598,627,117,786,118
89,292,593,692,598,627,117,786,118
90,292,593,692,598,627,117,786,118
91,292,593,692,598,627,117,786,118
92,292,593,692,598,627,117,786,118
93,292,593,692,598,627,117,786,118
94,292,594,692,599,627,117,786,118
95,292,594,692,599,627,117,786,118
96,292,594,692,599,627,117,786,118
97,292,594,692,599,627,117,786,118
98,292,594,692,599,627,117,786,118
99,292,594,692,599,627,117,786,118
100,292,594,692,599,627,118,786,119
101,292,594,692,599,627,118,786,119
102,292,594,692,599,626,118,786,119
103,292,594,692,599,626,118,786,119
104,292,594,692,599,625,119,785,120
105,292,594,692,599,625,119,785,120
106,292,594,692,599,625,120,785,121
107,292,594,692,599,625,120,785,121
108,292,594,692,599,625,120,785,121
109,292,594,692,599,625,121,785,122
110,292,593,692,598,624,121,785,122
111,292,593,692,598,623,122,785,123
112,293,592,692,597,624,122,785,123
113,293,592,692,597,623,122,785,123
114,293,592,692,597,623,123,785,124
115,292,593,692,598,623,123,785,124
116,292,593,692,598,623,123,785,124
117,292,593,692,598,622,124,784,125
118,293,592,692,597,604,124,770,125
119,293,592,692,597,604,124,770,125
120,293,592,692,597,622,124,785,125
121,294,591,692,596,622,124,784,125
122,294,591,692,596,622,124,784,125
123,294,591,692,596,622,124,784,125
124,294,591,692,596,623,123,785,124
125,294,591,692,596,623,123,785,124
126,294,591,692,596,623,123,785,124
127,294,591,692,596,623,123,785,124
128,294,591,692,596,623,123,785,124
129,294,591,692,596,623,123,785,124
130,294,591,692,596,622,124,784,125
