Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
0,480,1041,1267,1076,1306,210,1475,210
1,480,1041,1267,1076,1306,210,1475,210
2,480,1041,1267,1076,1306,210,1475,210
3,480,1041,1267,1076,1306,210,1475,210
4,480,1041,1267,1076,1306,210,1475,210
5,480,1041,1267,1076,1306,210,1475,210
6,480,1041,1267,1076,1306,210,1475,210
7,480,1041,1267,1076,1306,210,1475,210
8,480,1041,1267,1076,1306,210,1475,210
9,480,1041,1267,1076,1306,210,1475,210
10,480,1041,1267,1076,1306,210,1475,210
11,480,1041,1267,1076,1306,210,1475,210
12,480,1041,1267,1076,1306,210,1475,210
13,480,1041,1267,1076,1306,210,1475,210
14,480,1041,1267,1076,1306,210,1475,210
15,480,1041,1267,1076,1306,210,1475,210
16,480,1041,1267,1076,1306,210,1475,210
17,480,1041,1267,1076,1306,210,1475,210
18,480,1041,1267,1076,1306,210,1475,210
19,480,1041,1267,1076,1306,210,1475,210
20,480,1041,1267,1076,1306,210,1475,210
21,480,1041,1267,1076,1306,210,1475,210
22,480,1041,1267,1076,1306,210,1475,210
23,480,1041,1267,1076,1306,210,1475,210
24,480,1041,1267,1076,1306,210,1475,210
25,480,1041,1267,1076,1306,210,1475,210
26,480,1041,1267,1076,1306,210,1475,210
27,480,1041,1267,1076,1306,210,1475,210
28,480,1041,1267,1076,1306,210,1475,210
29,480,1041,1267,1076,1306,210,1475,210
30,480,1041,1267,1076,1306,210,1475,210
31,480,1041,1267,1076,1306,210,1475,210
32,480,1041,1267,1076,1306,210,1475,210
33,480,1041,1267,1076,1306,210,1475,210
34,480,1041,1267,1076,1306,210,1475,210
35,480,1041,1267,1076,1306,210,1475,210
36,480,1041,1267,1076,1306,210,1475,210
37,480,1041,1267,1076,1306,210,1475,210
38,480,1041,1267,1076,1306,210,1475,210
39,480,1041,1267,1076,1306,210,1475,210
40,480,1041,1267,1076,1306,210,1475,210
41,480,1041,1267,1076,1306,210,1475,210
42,480,1041,1267,1076,1306,210,1475,210
43,480,1041,1267,1076,1306,210,1475,210
44,480,1041,1267,1076,1306,210,1475,210
45,480,1041,1267,1076,1306,210,1475,210
46,480,1041,1267,1076,1306,210,1475,210
47,480,1041,1267,1076,1306,210,1475,210
48,480,1041,1267,1076,1306,210,1475,210
49,480,1041,1267,1076,1306,210,1475,210
50,480,1041,1267,1076,1306,210,1475,210
51,480,1041,1267,1076,1306,210,1475,210
52,480,1041,1267,1076,1306,210,1475,210
