Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
0,554,1029,1309,1040,1215,187,1409,187
1,554,1029,1309,1040,1216,187,1409,187
2,554,1029,1309,1040,1216,187,1409,187
3,554,1029,1309,1040,1216,187,1409,187
4,554,1029,1309,1040,1216,187,1409,187
5,554,1029,1309,1040,1216,187,1410,187
6,554,1029,1309,1040,1216,187,1409,187
7,554,1029,1309,1040,1216,187,1409,187
8,554,1029,1309,1040,1216,187,1409,187
9,554,1029,1309,1040,1216,187,1409,187
10,554,1029,1309,1040,1216,187,1409,187
11,554,1029,1309,1040,1216,187,1409,187
12,554,1029,1309,1040,1216,187,1409,187
13,554,1029,1309,1040,1216,187,1409,187
14,554,1029,1309,1040,1216,187,1410,187
15,554,1029,1309,1040,1216,187,1410,187
16,554,1029,1309,1040,1216,187,1409,187
17,554,1029,1309,1040,1216,187,1409,187
18,554,1029,1309,1040,1216,187,1409,187
19,554,1029,1309,1040,1216,187,1409,187
20,554,1029,1309,1040,1215,187,1409,187
21,554,1029,1309,1040,1216,187,1409,187
22,554,1029,1309,1040,1216,187,1409,187
23,554,1029,1309,1040,1216,187,1409,187
24,554,1029,1309,1040,1216,187,1409,187
25,554,1029,1309,1040,1216,187,1409,187
26,554,1029,1309,1040,1216,187,1409,187
27,554,1029,1309,1040,1216,187,1409,187
28,554,1029,1309,1040,1216,187,1409,187
29,554,1029,1309,1040,1216,187,1409,187
30,554,1029,1309,1040,1216,187,1409,187
31,554,1029,1309,1040,1216,187,1409,187
32,554,1029,1309,1040,1216,187,1409,187
33,554,1029,1309,1040,1216,187,1409,187
34,554,1029,1309,1040,1216,187,1409,187
35,554,1029,1309,1040,1216,187,1410,187
36,554,1029,1309,1040,1216,187,1409,187
37,554,1029,1309,1040,1216,187,1409,187
38,554,1029,1309,1040,1216,187,1409,187
39,554,1029,1309,1040,1215,187,1409,187
40,554,1029,1309,1040,1216,187,1409,187
41,554,1029,1309,1040,1216,187,1409,187
42,554,1029,1309,1040,1216,187,1409,187
43,554,1029,1309,1040,1216,187,1409,187
44,554,1029,1309,1040,1216,187,1409,187
45,554,1029,1309,1040,1216,187,1409,187
46,554,1029,1309,1040,1216,187,1409,187
47,554,1029,1309,1040,1216,187,1409,187
48,554,1029,1309,1040,1216,187,1409,187
49,554,1029,1309,1040,1216,187,1409,187
50,554,1029,1309,1040,1216,187,1409,187
51,554,1029,1309,1040,1216,187,1409,187
52,554,1029,1309,1040,1216,187,1409,187
53,554,1029,1309,1040,1216,187,1409,187
54,554,1029,1309,1040,1216,187,1409,187
55,554,1029,1309,1040,1216,187,1409,187
56,554,1029,1309,1040,1216,187,1409,187
57,554,1029,1309,1040,1216,187,1409,187
58,554,1029,1309,1040,1216,187,1409,187
59,554,1029,1309,1040,1216,187,1409,187
60,554,1029,1309,1040,1216,187,1409,187
61,554,1029,1309,1040,1216,187,1409,187
62,554,1029,1309,1040,1216,187,1409,187
63,554,1029,1309,1040,1215,187,1409,187
64,554,1029,1309,1040,1216,187,1410,187
65,554,1029,1309,1040,1216,187,1409,187
66,554,1029,1309,1040,1216,187,1410,187
67,554,1029,1309,1040,1216,187,1410,187
68,554,1029,1309,1040,1216,187,1410,187
69,554,1029,1309,1040,1216,187,1409,187
70,554,1029,1309,1040,1216,187,1409,187
71,554,1029,1309,1040,1216,187,1410,187
72,554,1029,1309,1040,1216,187,1409,187
73,554,1029,1309,1040,1216,187,1409,187
74,554,1029,1309,1040,1216,187,1409,187
75,554,1029,1309,1040,1216,187,1409,187
76,554,1029,1309,1040,1216,187,1409,187
77,554,1029,1309,1040,1216,187,1409,187
78,554,1029,1309,1040,1216,187,1409,187
79,554,1029,1309,1040,1216,187,1409,187
80,554,1029,1309,1040,1216,187,1409,187
81,554,1029,1309,1040,1216,187,1409,187
82,554,1029,1309,1040,1216,187,1409,187
83,554,1029,1309,1040,1215,187,1409,187
84,554,1029,1309,1040,1216,187,1409,187
85,554,1029,1309,1040,1216,187,1409,187
86,554,1029,1309,1040,1216,187,1409,187
87,554,1029,1309,1040,1216,187,1409,187
