Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
0,543,897,1472,912,956,453,1336,454
1,543,897,1473,912,956,452,1334,454
2,544,896,1472,911,956,452,1334,454
3,544,896,1473,911,957,452,1336,454
4,544,896,1472,911,957,452,1337,454
5,544,896,1473,911,957,452,1337,454
6,544,896,1472,911,957,452,1340,454
7,546,896,1475,911,958,452,1341,454
8,547,896,1476,911,960,452,1343,454
9,548,896,1477,911,961,452,1342,453
10,547,896,1479,911,962,452,1338,453
11,548,896,1480,911,963,452,1342,453
12,548,896,1482,911,964,451,1342,453
13,546,897,1483,912,965,451,1342,453
14,548,897,1485,912,967,451,1340,453
15,550,897,1487,912,969,452,1348,453
16,551,897,1485,912,968,452,1352,453
17,555,897,1489,912,970,452,1352,454
18,555,897,1490,912,970,452,1355,454
19,561,898,1492,912,974,452,1358,454
20,568,898,1495,912,973,452,1354,454
21,562,897,1496,911,976,453,1356,455
22,566,897,1497,911,976,453,1357,455
23,565,897,1499,911,976,454,1356,456
24,563,897,1503,911,977,455,1357,456
25,564,897,1502,911,977,455,1363,457
26,559,897,1504,911,984,456,1365,458
27,567,897,1502,911,979,458,1372,460
28,572,896,1506,909,978,459,1368,461
29,576,896,1507,909,970,460,1369,462
30,570,896,1511,909,978,462,1371,464
31,573,896,1508,909,976,463,1376,465
32,572,896,1509,909,977,465,1379,467
33,576,896,1511,909,976,466,1378,468
34,576,896,1511,909,975,468,1382,470
35,579,896,1515,909,974,470,1381,472
36,579,896,1516,909,974,472,1382,474
37,580,896,1517,909,968,474,1384,476
38,582,896,1517,908,962,476,1385,478
39,583,896,1518,908,957,478,1387,480
40,583,896,1520,908,957,480,1388,483
41,584,896,1519,908,956,483,1390,485
42,585,896,1520,908,960,485,1391,487
43,585,896,1521,908,963,487,1392,489
44,585,896,1522,908,967,489,1394,491
45,589,896,1522,908,965,491,1395,493
46,588,897,1524,909,967,493,1397,496
47,589,897,1525,909,967,495,1399,498
48,593,897,1525,909,962,497,1400,500
49,590,897,1526,909,961,499,1401,501
50,594,897,1526,909,961,500,1402,502
51,592,897,1528,909,962,501,1404,503
52,594,897,1528,909,961,502,1403,504
53,595,897,1528,911,962,502,1404,505
54,594,897,1531,911,963,502,1405,505
55,597,898,1530,912,965,502,1404,505
56,596,898,1530,912,965,502,1407,504
57,596,899,1531,914,968,501,1406,503
58,599,899,1531,914,968,500,1407,502
59,598,900,1532,915,971,499,1405,501
60,601,901,1534,916,976,497,1406,500
61,601,901,1534,916,977,496,1405,498
62,599,902,1535,917,981,494,1405,496
63,601,902,1536,917,983,492,1405,494
64,600,903,1536,918,989,490,1405,492
65,601,904,1537,919,988,488,1406,490
66,602,905,1536,920,989,486,1404,488
67,604,905,1537,920,994,483,1403,486
68,602,907,1537,922,1002,481,1402,483
69,600,908,1537,923,1005,479,1401,481
70,601,908,1537,923,1009,476,1401,478
71,605,909,1537,924,1007,474,1399,476
72,602,910,1538,925,1017,471,1399,473
73,606,911,1539,926,1017,469,1398,471
74,606,912,1540,927,1018,467,1398,469
75,606,913,1539,928,1020,465,1398,467
76,607,914,1539,929,1026,463,1397,465
77,605,915,1538,930,1026,462,1398,464
78,605,916,1541,931,1030,460,1395,462
79,608,917,1540,932,1030,459,1394,461
80,604,917,1540,931,1034,458,1394,460
81,617,918,1539,932,1028,457,1393,459
82,607,919,1539,933,1034,457,1393,459
83,606,920,1539,934,1038,457,1392,459
84,608,920,1539,934,1036,457,1392,459
85,606,921,1538,935,1041,457,1391,459
86,606,922,1538,936,1042,457,1391,459
87,607,922,1537,936,1044,458,1391,460
88,610,922,1537,936,1038,458,1390,460
89,608,923,1536,937,1037,460,1390,462
90,604,924,1535,937,1037,461,1391,463
91,605,925,1534,938,1041,462,1388,464
92,605,926,1533,939,1036,463,1387,465
93,602,927,1530,940,1031,463,1385,465
94,601,928,1529,941,1030,463,1382,465
95,597,929,1526,942,1032,462,1379,464
96,596,930,1524,943,1031,461,1377,463
97,594,930,1523,942,1035,458,1372,460
98,591,931,1521,943,1035,455,1367,457
99,592,932,1517,944,1038,452,1366,453
100,588,933,1516,945,1036,449,1362,451
101,585,934,1514,946,1038,448,1360,450
102,584,934,1511,946,1037,447,1359,449
103,587,935,1511,947,1034,447,1358,449
104,589,936,1509,948,1031,447,1356,448
105,582,937,1510,949,1036,446,1354,448
106,580,938,1507,950,1039,444,1355,445
107,579,938,1506,950,1040,441,1352,443
108,579,939,1506,951,1046,438,1350,440
109,575,941,1504,954,1047,436,1346,437
110,576,941,1504,954,1047,433,1345,435
111,574,941,1504,954,1048,431,1343,432
112,573,942,1503,955,1049,428,1341,429
113,572,942,1503,955,1051,425,1340,427
114,573,942,1502,955,1055,423,1338,424
115,572,942,1501,955,1055,420,1336,422
116,574,941,1500,954,1057,417,1335,419
117,571,941,1499,954,1062,415,1336,416
