Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
47,484,975,1159,989,1106,369,1389,369
48,481,974,1156,988,1102,368,1387,368
49,479,974,1154,987,1101,367,1384,367
50,476,973,1152,986,1098,366,1383,363
51,473,972,1149,985,1098,363,1381,362
52,470,972,1147,985,1096,363,1378,363
53,467,972,1144,984,1093,362,1375,361
54,464,971,1142,983,1090,361,1373,360
55,462,971,1140,983,1089,360,1371,359
56,459,971,1137,982,1087,358,1370,357
57,457,970,1135,982,1087,357,1368,357
58,454,970,1132,982,1084,357,1366,355
59,451,971,1130,982,1082,357,1364,355
60,449,971,1128,982,1080,356,1361,355
61,447,971,1125,982,1079,356,1359,356
62,444,971,1123,982,1077,355,1357,355
63,442,972,1121,983,1074,357,1354,356
64,440,972,1119,983,1074,356,1352,356
65,438,973,1117,984,1072,357,1350,357
66,426,974,1115,985,1060,358,1348,358
67,424,975,1113,986,1060,359,1346,359
68,423,976,1111,987,1058,360,1344,360
69,421,978,1110,988,1054,362,1341,361
70,419,979,1108,989,1054,363,1339,362
71,417,981,1106,991,1051,366,1337,366
72,416,983,1104,993,1049,368,1335,368
73,414,985,1102,995,1047,370,1333,370
74,413,987,1101,997,1045,372,1330,372
75,411,989,1099,1000,1043,375,1329,375
76,410,992,1097,1002,1041,378,1327,378
77,409,994,1095,1004,1038,380,1325,380
78,407,997,1094,1007,1035,384,1323,384
79,405,999,1092,1010,1035,386,1321,386
80,404,1002,1090,1013,1032,390,1319,390
81,402,1005,1089,1015,1030,392,1317,392
82,401,1008,1087,1018,1028,397,1315,396
83,399,1011,1085,1021,1026,400,1313,400
84,398,1013,1084,1024,1023,404,1311,404
85,397,1016,1082,1027,1017,410,1308,410
86,395,1019,1080,1030,1015,414,1306,414
87,393,1022,1078,1033,1011,419,1304,418
88,391,1025,1077,1036,1007,422,1302,422
89,390,1028,1075,1038,1006,425,1301,423
90,388,1030,1073,1041,1006,427,1300,427
91,387,1033,1072,1043,1003,430,1298,428
92,385,1035,1070,1046,1002,432,1296,432
93,383,1037,1068,1048,1000,434,1295,434
94,381,1040,1066,1051,999,436,1293,437
95,380,1042,1064,1053,998,438,1292,439
96,378,1043,1063,1054,997,439,1292,440
97,376,1045,1061,1056,996,441,1291,441
98,375,1047,1059,1057,993,443,1290,441
99,374,1048,1058,1058,993,444,1288,442
100,372,1050,1056,1060,990,446,1287,444
101,369,1051,1054,1061,990,446,1286,446
102,368,1052,1053,1062,988,447,1285,447
103,366,1053,1051,1063,986,448,1283,448
104,364,1054,1049,1064,984,449,1282,450
105,363,1055,1048,1065,982,449,1279,450
106,361,1055,1046,1066,983,450,1279,452
107,359,1056,1045,1066,979,453,1278,451
108,357,1057,1043,1067,976,454,1277,452
109,356,1057,1042,1068,975,454,1275,454
110,354,1058,1040,1068,973,455,1274,453
111,352,1058,1038,1069,973,455,1271,455
112,350,1059,1037,1070,970,456,1271,457
113,348,1059,1036,1070,968,456,1270,457
114,345,1062,1034,1072,965,459,1268,459
115,345,1061,1033,1070,965,458,1267,457
116,344,1060,1032,1070,964,457,1266,457
117,342,1062,1030,1071,962,459,1264,458
118,341,1062,1029,1071,961,459,1263,458
119,340,1062,1028,1072,960,459,1262,459
120,337,1064,1026,1074,957,461,1260,461
121,336,1064,1024,1073,956,461,1258,460
122,335,1064,1023,1074,955,461,1257,461
123,334,1065,1022,1075,954,462,1256,462
124,333,1064,1021,1075,953,461,1255,462
125,332,1065,1019,1076,952,462,1253,463
126,334,1065,1019,1075,954,462,1253,462
127,335,1064,1019,1074,955,461,1253,461
128,336,1064,1019,1074,956,461,1253,461
129,336,1065,1018,1074,956,462,1252,461
130,336,1065,1019,1075,956,462,1253,462
131,336,1065,1019,1076,956,462,1253,463
132,338,1066,1019,1076,958,463,1253,463
133,338,1067,1019,1077,958,464,1253,464
134,338,1068,1020,1078,958,465,1254,465
135,340,1067,1021,1077,960,464,1255,464
136,342,1066,1022,1077,962,463,1256,464
137,346,1066,1024,1076,966,463,1258,463
138,350,1066,1025,1076,970,463,1259,463
139,354,1065,1028,1075,974,462,1262,462
140,358,1064,1030,1073,978,461,1264,460
141,360,1064,1032,1075,980,461,1266,462
142,362,1066,1034,1077,982,463,1268,464
143,365,1067,1037,1077,985,464,1271,464
144,369,1067,1039,1077,989,464,1273,464
145,372,1068,1042,1078,992,465,1276,465
146,373,1071,1044,1081,993,468,1278,468
147,373,1075,1045,1085,993,472,1279,472
148,374,1078,1047,1088,994,475,1281,475
149,374,1081,1049,1092,994,478,1283,479
150,373,1087,1050,1097,993,484,1284,484
151,373,1091,1052,1100,993,488,1286,487
152,375,1092,1054,1102,995,489,1288,489
153,378,1092,1057,1102,998,489,1291,489
154,377,1097,1058,1107,997,494,1292,494
155,380,1098,1060,1108,1000,495,1294,495
156,381,1101,1061,1111,1001,498,1295,498
157,385,1100,1064,1110,1005,497,1298,497
158,391,1098,1068,1108,1011,495,1302,495
159,391,1102,1069,1112,1011,499,1303,499
160,396,1101,1072,1110,1016,498,1306,497
161,395,1106,1073,1116,1015,503,1307,503
162,397,1107,1076,1116,1017,504,1310,503
163,401,1107,1079,1116,1021,504,1313,503
164,409,1102,1083,1112,1029,499,1317,499
165,411,1102,1084,1113,1031,499,1318,500
166,408,1109,1085,1119,1028,506,1319,506
167,410,1110,1086,1120,1030,507,1320,507
168,411,1112,1088,1122,1031,509,1322,509
169,412,1113,1090,1122,1032,510,1324,509
170,417,1111,1093,1121,1037,508,1327,508
171,422,1109,1096,1119,1042,506,1330,506
172,426,1108,1099,1117,1046,505,1333,504
173,424,1112,1100,1121,1044,509,1334,508
174,426,1113,1102,1123,1046,510,1336,510
175,429,1114,1104,1124,1049,511,1338,511
176,431,1114,1106,1124,1051,511,1340,511
177,433,1115,1108,1125,1053,512,1342,512
178,436,1115,1111,1125,1056,512,1345,512
179,439,1115,1113,1125,1059,512,1347,512
180,440,1116,1115,1126,1060,513,1349,513
181,442,1116,1117,1126,1062,513,1351,513
182,444,1116,1119,1126,1064,513,1353,513
183,451,1110,1123,1121,1071,507,1357,508
184,453,1111,1124,1121,1073,508,1358,508
185,452,1114,1125,1123,1072,511,1359,510
186,451,1116,1126,1126,1071,513,1360,513
187,453,1116,1127,1126,1073,513,1361,513
188,455,1116,1129,1126,1075,513,1363,513
189,456,1116,1130,1126,1076,513,1364,513
190,458,1116,1132,1126,1078,513,1366,513
191,458,1117,1132,1127,1078,514,1366,514
192,457,1119,1133,1129,1077,516,1367,516
193,461,1117,1134,1127,1081,514,1368,514
194,798,787,1260,797,1418,184,1494,184
195,798,788,1260,798,1418,185,1494,185
196,798,788,1261,798,1418,185,1495,185
197,799,788,1262,798,1419,185,1496,185
198,810,779,1266,789,1430,176,1500,176
199,810,778,1267,789,1430,175,1501,176
200,810,779,1268,789,1430,176,1502,176
201,811,779,1269,789,1431,176,1503,176
202,810,780,1269,789,1430,177,1503,176
203,812,779,1269,789,1432,176,1503,176
204,812,779,1270,790,1432,176,1504,177
205,801,793,1265,803,1421,190,1499,190
206,815,781,1270,791,1435,178,1504,178
207,815,781,1270,791,1435,178,1504,178
208,803,794,1266,803,1423,191,1500,190
209,803,795,1267,805,1423,192,1501,192
210,816,782,1272,793,1436,179,1506,180
211,817,783,1273,793,1437,180,1507,180
212,816,784,1273,794,1436,181,1507,181
213,818,783,1274,793,1438,180,1508,180
214,816,785,1274,794,1436,182,1508,181
215,817,785,1275,795,1437,182,1509,182
216,818,785,1276,795,1438,182,1510,182
217,819,785,1276,795,1439,182,1510,182
218,820,784,1277,795,1440,181,1511,182
219,817,788,1277,798,1437,185,1511,185
220,819,787,1278,797,1439,184,1512,184
221,820,787,1278,797,1440,184,1512,184
222,822,786,1279,796,1442,183,1513,183
223,822,787,1280,797,1442,184,1514,184
224,814,796,1277,805,1434,193,1511,192
225,821,790,1280,800,1441,187,1514,187
226,823,788,1281,798,1443,185,1515,185
