Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
122,338,1064,1019,1075,964,457,1255,459
123,334,1064,1019,1075,952,458,1255,459
124,329,1065,1019,1076,941,458,1253,460
125,326,1065,1016,1075,932,458,1254,460
126,328,1066,1013,1076,954,458,1251,460
127,329,1066,1012,1076,952,459,1247,460
128,328,1067,1012,1077,952,459,1249,460
129,326,1067,1011,1077,953,459,1246,461
130,324,1067,1013,1077,955,459,1245,461
131,336,1067,1010,1077,943,459,1244,461
132,323,1068,1009,1078,948,460,1244,461
133,325,1068,1008,1078,950,460,1244,461
134,327,1068,1011,1077,953,460,1242,462
135,327,1069,1013,1078,954,461,1240,462
136,334,1069,1013,1078,953,461,1247,463
137,336,1069,1020,1078,958,462,1244,463
138,336,1070,1025,1078,962,463,1250,464
139,345,1070,1030,1078,964,464,1255,465
140,347,1070,1034,1078,971,465,1261,466
141,353,1070,1039,1078,972,466,1261,467
142,363,1071,1042,1079,966,467,1268,468
143,358,1071,1045,1078,978,469,1265,470
144,356,1071,1046,1078,980,470,1267,471
145,361,1071,1048,1078,978,471,1269,473
146,370,1070,1050,1077,979,473,1270,474
147,372,1070,1054,1077,985,474,1272,475
148,381,1071,1059,1078,986,475,1275,476
149,386,1071,1064,1078,990,477,1279,478
150,392,1071,1069,1078,1000,479,1282,480
151,403,1071,1069,1078,1004,480,1292,481
152,405,1071,1073,1078,1010,482,1295,483
153,409,1071,1077,1078,1011,484,1298,485
154,417,1071,1082,1078,1014,485,1297,486
155,419,1071,1084,1078,1013,487,1301,488
156,418,1071,1084,1078,1022,489,1304,490
157,423,1071,1086,1078,1018,490,1306,491
158,438,1071,1088,1078,1016,492,1305,493
159,426,1071,1089,1078,1022,493,1307,494
160,429,1071,1090,1078,1021,495,1309,496
161,443,1071,1092,1078,1017,496,1308,497
162,442,1071,1094,1078,1015,497,1307,498
163,436,1071,1092,1078,1025,498,1312,499
164,443,1071,1094,1078,1014,499,1314,500
165,452,1071,1099,1078,1022,500,1313,501
166,444,1071,1104,1078,1028,501,1312,502
167,445,1071,1107,1078,1032,502,1315,503
168,453,1071,1110,1078,1034,503,1317,504
169,454,1071,1113,1078,1038,503,1322,505
170,458,1071,1116,1078,1043,504,1330,505
171,467,1071,1119,1078,1043,505,1329,506
172,466,1071,1121,1078,1049,505,1332,507
173,469,1071,1123,1078,1048,506,1336,507
174,475,1072,1123,1078,1050,506,1341,508
175,476,1072,1131,1078,1054,507,1334,508
176,477,1072,1135,1078,1060,507,1338,508
177,492,1072,1135,1078,1056,507,1340,509
178,484,1072,1135,1078,1062,508,1350,509
179,485,1072,1139,1078,1064,508,1346,510
180,500,1072,1137,1078,1063,508,1354,510
181,490,1072,1140,1078,1069,509,1354,510
182,493,1072,1144,1078,1071,509,1357,511
183,495,1072,1146,1078,1074,509,1359,511
184,507,1072,1148,1078,1069,509,1356,511
185,509,1072,1148,1078,1070,510,1362,512
186,502,1072,1151,1078,1078,510,1360,512
187,504,1072,1149,1078,1080,510,1366,512
188,507,1072,1154,1079,1078,511,1364,512
189,504,1072,1151,1078,1081,511,1372,513
190,506,1072,1155,1079,1081,511,1367,513
191,520,1072,1158,1079,1080,511,1363,513
192,512,1072,1154,1079,1072,511,1370,513
193,519,1072,1156,1079,1079,511,1370,513
194,510,1072,1157,1079,1086,512,1370,514
195,524,1072,1159,1079,1083,512,1368,514
196,512,1072,1159,1079,1086,512,1369,514
197,513,1072,1160,1079,1087,512,1370,514
198,514,1072,1159,1079,1085,512,1370,514
199,514,1072,1160,1079,1086,513,1372,515
200,514,1072,1160,1079,1087,513,1373,515
