Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
0,543,897,1467,912,959,450,1330,452
1,543,897,1468,912,959,450,1331,452
2,544,896,1473,911,958,452,1337,454
3,544,896,1473,911,958,452,1337,454
4,544,896,1473,911,958,451,1338,453
5,544,896,1474,911,957,453,1339,455
6,544,896,1474,911,957,453,1339,455
7,545,896,1474,911,956,454,1339,456
8,546,896,1474,911,957,454,1339,456
9,546,896,1473,911,960,454,1338,455
10,547,896,1480,911,961,454,1343,455
11,548,896,1482,911,962,454,1343,455
12,548,896,1482,911,963,453,1342,454
13,548,897,1483,912,966,452,1342,453
14,549,897,1484,912,966,453,1344,455
15,550,897,1487,912,966,453,1349,455
16,550,897,1489,912,965,455,1354,457
17,555,897,1489,912,970,454,1353,456
18,556,897,1489,912,970,454,1353,456
19,560,898,1489,912,973,453,1353,455
20,561,898,1497,912,972,455,1358,457
21,561,897,1496,911,972,455,1358,457
22,563,897,1497,911,977,454,1358,456
23,564,897,1500,911,980,453,1360,455
24,564,897,1502,911,982,452,1361,454
25,565,897,1502,911,983,452,1362,454
26,565,897,1504,911,984,451,1363,453
27,564,897,1506,911,982,452,1366,454
28,570,896,1506,909,989,449,1365,451
29,573,896,1507,909,989,450,1366,452
30,573,896,1507,909,989,450,1366,452
31,574,896,1511,909,991,451,1373,453
32,574,896,1508,909,991,451,1372,453
33,576,896,1508,909,991,451,1372,453
34,576,896,1511,909,992,451,1373,453
35,578,896,1516,909,991,453,1377,455
36,579,896,1517,909,991,453,1378,455
37,580,897,1517,909,989,453,1378,455
38,583,896,1517,908,986,454,1378,456
39,584,896,1518,908,983,455,1380,457
40,584,896,1518,908,983,455,1380,457
41,584,896,1519,908,984,454,1381,456
42,585,896,1520,908,989,454,1382,456
43,587,896,1520,908,996,452,1381,454
44,589,896,1522,908,1003,451,1383,453
45,588,896,1523,908,1005,451,1384,453
46,587,897,1524,909,1003,453,1386,455
47,590,897,1526,909,1006,452,1386,454
48,590,897,1525,909,1006,452,1386,454
49,590,897,1526,909,1006,452,1388,454
50,594,897,1528,909,1007,453,1389,455
51,594,897,1528,909,1008,452,1389,454
52,595,897,1528,909,1009,452,1389,454
53,595,897,1528,911,1010,452,1389,454
54,596,897,1528,911,1010,453,1389,455
55,596,898,1530,912,1010,454,1390,456
56,596,898,1531,912,1009,455,1392,457
57,598,899,1531,914,1011,455,1392,457
58,599,899,1531,914,1013,455,1392,457
59,600,900,1532,915,1014,456,1392,458
60,599,901,1534,916,1014,456,1393,458
61,601,901,1534,916,1014,456,1393,458
62,600,902,1535,917,1015,457,1395,459
63,601,902,1535,917,1016,457,1395,459
64,601,903,1536,918,1015,458,1395,460
65,601,904,1536,919,1015,459,1396,461
66,600,905,1536,920,1014,460,1396,462
67,600,905,1536,920,1012,462,1397,464
68,602,907,1537,922,1021,461,1397,463
69,601,908,1537,923,1019,463,1396,465
70,601,908,1538,923,1020,464,1398,466
71,602,909,1538,924,1020,465,1398,467
72,607,910,1538,925,1021,465,1398,467
73,605,911,1539,926,1019,466,1398,468
74,606,912,1539,927,1020,467,1398,469
75,605,913,1539,928,1018,469,1399,471
76,606,914,1539,929,1020,469,1399,471
77,605,915,1539,930,1020,469,1399,471
78,604,916,1539,931,1036,452,1393,454
79,603,917,1539,932,1022,467,1396,469
80,608,917,1539,931,1021,472,1398,474
81,607,918,1539,932,1019,475,1399,477
82,607,919,1540,933,1022,473,1398,475
83,606,920,1540,934,1021,474,1399,476
84,607,920,1538,934,1023,475,1398,477
85,606,921,1538,935,1020,479,1398,481
86,606,922,1538,936,1018,480,1398,482
87,606,922,1538,936,1015,482,1399,484
88,606,922,1537,936,1019,481,1399,483
89,605,923,1536,937,1019,481,1397,483
90,606,924,1534,937,1019,482,1395,484
91,605,925,1533,938,1018,483,1395,485
92,605,926,1533,939,1018,483,1393,485
93,602,927,1532,940,1014,484,1393,486
94,599,928,1527,941,1009,486,1388,488
95,597,929,1526,942,1007,488,1387,490
96,595,930,1527,943,1006,488,1388,490
97,594,930,1520,942,1006,489,1381,491
98,593,931,1520,943,1002,492,1381,494
99,591,932,1518,944,1001,492,1378,494
100,587,933,1515,945,996,494,1376,496
101,587,934,1513,946,996,494,1374,496
102,587,934,1510,946,996,494,1372,496
103,584,935,1510,947,992,496,1372,498
104,583,936,1511,948,991,497,1373,499
105,582,937,1510,949,991,497,1372,499
106,580,938,1508,950,989,499,1371,501
107,580,938,1504,950,993,496,1366,498
108,578,939,1505,951,991,497,1366,499
109,575,941,1504,954,988,498,1366,500
110,574,941,1506,954,986,499,1367,501
111,574,941,1504,954,986,499,1365,501
112,573,942,1503,955,985,499,1363,501
113,573,942,1503,955,985,499,1363,501
114,572,942,1503,955,983,499,1363,501
115,573,942,1502,955,984,500,1362,502
116,573,941,1501,954,982,501,1362,503
117,571,941,1501,954,980,501,1362,503
118,569,940,1500,953,976,502,1362,504
119,570,939,1498,952,980,499,1360,501
120,570,938,1497,951,980,497,1358,499
121,567,937,1497,950,977,497,1358,499
122,567,936,1496,949,977,496,1358,498
123,567,935,1496,948,978,494,1357,496
124,568,934,1496,947,981,491,1356,493
125,565,933,1497,946,978,490,1355,492
126,566,932,1497,945,979,489,1355,491
127,563,931,1498,944,978,488,1358,490
128,564,929,1497,942,976,487,1358,489
129,565,928,1497,941,977,486,1357,488
130,564,927,1496,940,977,484,1357,486
131,564,926,1496,939,979,480,1356,482
132,559,925,1496,938,976,478,1356,480
133,557,923,1496,935,972,477,1356,479
134,558,922,1496,934,975,474,1355,476
135,559,921,1495,933,977,472,1355,474
136,560,920,1495,932,979,470,1354,472
137,561,918,1494,930,980,467,1353,469
138,556,918,1495,930,973,470,1355,472
139,558,916,1495,928,980,464,1353,466
140,559,915,1496,927,976,467,1355,469
141,560,915,1496,927,979,466,1355,468
142,561,914,1497,926,982,463,1355,465
143,562,913,1497,925,981,464,1355,466
144,562,913,1498,925,983,462,1356,464
145,562,913,1498,925,985,460,1355,462
146,563,912,1500,924,987,459,1356,461
147,562,912,1499,924,987,458,1355,460
148,563,912,1499,924,985,461,1356,463
149,563,912,1499,924,987,459,1356,461
150,564,911,1499,923,990,456,1355,458
151,564,911,1499,923,989,457,1355,459
152,564,913,1501,926,988,459,1357,461
153,565,913,1501,926,991,456,1356,458
154,565,913,1500,926,993,454,1355,456
155,566,914,1501,927,989,459,1356,461
156,564,916,1504,929,991,457,1359,459
157,563,917,1504,930,993,455,1358,457
158,562,918,1506,931,991,457,1360,459
159,562,919,1505,932,987,462,1362,464
160,561,920,1505,933,989,460,1361,462
161,560,921,1506,934,986,464,1362,466
162,560,922,1506,935,988,462,1362,464
163,560,923,1506,936,994,455,1359,457
