top,bottom,left,rightrho,theta
3.924905730597542401e+02,1.602864975175074314e+00
1.022000000000000000e+03,1.588249564170837402e+00
1.140000000000000000e+03,8.028514385223388672e-01
1.549000000000000000e+03,3.665191531181335449e-01
