frame,x,y
70,348,2222
71,351,2205
72,353,2189
73,355,2172
74,357,2156
75,359,2139
76,362,2123
77,364,2106
78,366,2090
79,368,2074
80,370,2057
81,372,2041
82,374,2025
83,376,2008
84,378,1992
85,380,1976
86,382,1960
87,384,1943
88,386,1927
89,388,1911
90,390,1895
91,392,1879
92,394,1863
93,396,1847
94,398,1830
95,400,1814
96,401,1798
97,403,1782
98,405,1766
99,407,1750
100,409,1726
101,411,1711
102,413,1695
103,415,1679
104,416,1663
105,418,1647
106,420,1631
107,421,1615
108,423,1599
109,425,1583
110,426,1568
111,428,1552
112,429,1536
113,431,1520
114,432,1505
115,434,1489
116,435,1474
117,437,1458
118,438,1443
119,440,1427
120,441,1412
121,443,1397
122,444,1382
123,445,1366
124,447,1351
125,448,1336
126,449,1321
127,451,1306
128,452,1290
129,453,1275
130,455,1260
131,456,1245
132,457,1230
133,458,1215
134,459,1199
135,461,1184
136,462,1169
137,463,1154
138,464,1139
139,465,1124
140,466,1108
141,467,1093
142,468,1078
143,469,1062
144,470,1047
145,472,1031
146,473,1016
147,474,1000
148,475,985
149,476,969
150,477,953
151,478,937
152,478,922
153,479,906
154,480,890
155,481,874
156,482,858
157,483,843
158,484,827
159,485,811
160,485,795
161,486,780
162,487,764
163,488,749
164,488,733
165,489,718
166,490,703
167,490,688
168,491,673
169,491,659
170,491,644
171,492,630
172,492,616
173,492,601
174,492,588
175,492,574
176,492,560
177,492,547
178,492,533
179,492,520
180,491,513
181,491,500
182,490,486
183,489,473
184,488,460
185,487,447
186,486,434
187,485,421
188,483,409
189,482,396
190,480,383
191,479,371
192,477,359
193,475,346
194,473,334
195,471,322
196,469,310
197,467,298
198,465,287
199,462,275
200,460,263
201,457,252
202,455,241
203,452,229
204,449,218
205,446,207
206,443,196
207,440,185
208,437,174
209,434,164
