frame,x,y
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,,
60,,
61,,
62,,
63,,
64,,
65,48.953025817871094,1771.905029296875
66,50.23182678222656,1757.90673828125
67,50.619956970214844,1747.0155029296875
68,51.827903747558594,1738.7510986328125
69,52.596500396728516,1730.3133544921875
70,53.87843704223633,1724.88671875
71,54.464534759521484,1713.33203125
72,54.568660736083984,1704.21826171875
73,55.06625747680664,1690.383544921875
74,58.59303283691406,1692.8709716796875
75,57.23145294189453,1674.9471435546875
76,54.34361267089844,1647.75830078125
77,55.982872009277344,1634.5941162109375
78,55.43053436279297,1626.481689453125
79,56.83735275268555,1611.534912109375
80,57.32107162475586,1600.947021484375
81,57.86869430541992,1587.0125732421875
82,57.95257568359375,1573.6326904296875
83,57.801025390625,1557.59619140625
84,58.99456787109375,1547.4722900390625
85,59.046817779541016,1536.0679931640625
86,59.342140197753906,1523.411865234375
87,59.99264907836914,1514.8780517578125
88,60.1917724609375,1498.3187255859375
89,59.883323669433594,1481.47119140625
90,60.870243072509766,1473.6729736328125
91,61.1471061706543,1460.9423828125
92,61.006324768066406,1446.805908203125
93,61.60487747192383,1435.068603515625
94,60.89784622192383,1417.400634765625
95,61.27183151245117,1404.85986328125
96,62.32189178466797,1396.750244140625
97,62.155757904052734,1384.9925537109375
98,62.93009567260742,1369.7906494140625
99,62.974037170410156,1357.682373046875
100,63.138423919677734,1343.4437255859375
101,63.78532409667969,1341.56591796875
102,63.697288513183594,1326.867431640625
103,63.963748931884766,1310.0263671875
104,64.59951782226562,1300.19140625
105,64.5776596069336,1287.96728515625
106,64.9491958618164,1277.7425537109375
107,65.31103515625,1263.097900390625
108,65.51712036132812,1250.405517578125
109,65.91485595703125,1239.3875732421875
110,66.03693389892578,1223.4879150390625
111,66.00700378417969,1214.2947998046875
112,66.10470581054688,1197.8106689453125
113,67.2857437133789,1183.176025390625
114,66.79571533203125,1170.8282470703125
115,67.07270812988281,1155.5628662109375
116,67.36717224121094,1145.1468505859375
117,67.6583251953125,1129.1810302734375
118,67.47381591796875,1115.5770263671875
119,67.95008850097656,1107.2095947265625
120,67.76554870605469,1093.08984375
121,68.08269500732422,1081.510986328125
122,68.74335479736328,1069.6807861328125
123,68.39471435546875,1057.7095947265625
124,69.07135009765625,1045.4158935546875
125,69.93406677246094,1036.008056640625
126,69.23619842529297,1016.974609375
127,70.82208251953125,1013.6067504882812
128,69.76744079589844,993.91943359375
