frame,x,y
22,32,1524
23,34,1495
24,36,1466
25,38,1437
26,40,1408
27,42,1380
28,44,1351
29,46,1322
30,48,1293
31,50,1264
32,52,1235
33,54,1206
34,56,1178
35,58,1147
36,60,1118
37,62,1089
38,64,1060
39,66,1029
40,68,998
41,69,966
42,71,934
43,73,902
44,75,870
45,76,837
46,78,802
47,79,769
48,81,737
49,82,706
50,83,675
51,84,646
52,86,613
53,87,580
54,88,547
55,89,514
56,91,481
57,92,448
58,93,415
59,94,382
60,96,349
61,97,316
62,98,283
63,99,250
