rho,theta
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1013.044915095081,1.6162196062164735
1014.0438846519414,1.6161748274237397
1014.0438846519414,1.6161748274237397
1014.0438846519414,1.6161748274237397
1014.0438846519414,1.6161748274237397
1014.0438846519414,1.6161748274237397
1014.0438846519414,1.6161748274237397
1015.0886660779934,1.6171142604175006
1015.0886660779934,1.6171142604175006
1015.0886660779934,1.6171142604175006
1015.0886660779934,1.6171142604175006
1015.0886660779934,1.6171142604175006
1015.0886660779934,1.6171142604175006
1015.0886660779934,1.6171142604175006
1014.0897396187381,1.6171599184813144
1014.136578573123,1.618144919499752
1014.136578573123,1.618144919499752
1015.0886660779934,1.6171142604175006
1015.0886660779934,1.6171142604175006
1016.0875946492015,1.6170686921276325
1016.0875946492015,1.6170686921276325
1016.0875946492015,1.6170686921276325
1016.0875946492015,1.6170686921276325
1016.0875946492015,1.6170686921276325
1016.0875946492015,1.6170686921276325
1016.0875946492015,1.6170686921276325
1016.0875946492015,1.6170686921276325
1016.1343415119873,1.6180517607487757
1015.1354589413179,1.618098294290701
1015.1354589413179,1.618098294290701
1015.1354589413179,1.618098294290701
1015.1354589413179,1.618098294290701
1015.1354589413179,1.618098294290701
1015.1354589413179,1.618098294290701
1015.1354589413179,1.618098294290701
1015.1354589413179,1.618098294290701
1015.1354589413179,1.618098294290701
1016.1343415119873,1.6180517607487757
