Frame,hx1,hy1,hx2,hy2,lx1,ly1,lx2,ly2,rx1,ry1,rx2,ry2
47,-1011.90891022,875.50291685,987.90891022,902.49708315,53,1474,1474,-53,1489,792,792,-1489
48,-1011.90891022,875.50291685,987.90891022,902.49708315,52,1476,1476,-52,1490,793,793,-1490
49,-1011.90891022,875.50291685,987.90891022,902.49708315,51,1477,1477,-51,1491,793,793,-1491
50,-1011.90891022,875.50291685,987.90891022,902.49708315,50,1478,1478,-50,1492,794,794,-1492
51,-1011.90891022,875.50291685,987.90891022,902.49708315,50,1480,1480,-50,1493,795,795,-1493
52,-1011.90891022,875.50291685,987.90891022,902.49708315,49,1481,1481,-49,1493,795,795,-1493
53,-1012.89309856,874.37839113,986.89309856,903.62160887,50,1482,1482,-50,1494,795,795,-1494
54,-1012.89309856,874.37839113,986.89309856,903.62160887,51,1482,1482,-51,1495,795,795,-1495
55,-1012.89333862,875.3948164,986.89333862,904.6051836,51,1483,1483,-51,1495,795,795,-1495
56,-1012.89333862,875.3948164,986.89333862,904.6051836,52,1484,1484,-52,1496,796,796,-1496
57,-1013.8763012,874.27160875,985.8763012,905.72839125,53,1485,1485,-53,1496,795,795,-1496
58,-1013.8763012,874.27160875,985.8763012,905.72839125,53,1486,1486,-53,1496,796,796,-1496
59,-1013.87657866,875.2892569,985.87657866,906.7107431,53,1487,1487,-53,1497,796,796,-1497
60,-1013.87685518,876.3068655,985.87685518,907.6931345,52,1488,1488,-52,1497,796,796,-1497
61,-1013.87685518,876.3068655,985.87685518,907.6931345,52,1489,1489,-52,1498,796,796,-1498
62,-1013.87713078,877.32443468,985.87713078,908.67556532,51,1491,1491,-51,1498,796,796,-1498
63,-1013.87713078,877.32443468,985.87713078,908.67556532,51,1492,1492,-51,1498,796,796,-1498
64,-1013.87740545,878.34196457,985.87740545,909.65803543,51,1493,1493,-51,1498,796,796,-1498
65,-1013.8776792,879.3594553,985.8776792,910.6405447,51,1494,1494,-51,1498,796,796,-1498
66,-1013.87795203,880.376907,985.87795203,911.623093,51,1496,1496,-51,1499,796,796,-1499
67,-1013.87795203,880.376907,985.87795203,911.623093,51,1497,1497,-51,1499,796,796,-1499
68,-1014.86020985,880.2799296,984.86020985,913.7200704,50,1498,1498,-50,1499,796,796,-1499
69,-1014.86052095,881.29854364,984.86052095,914.70145636,50,1499,1499,-50,1499,796,796,-1499
70,-1014.86052095,881.29854364,984.86052095,914.70145636,50,1500,1500,-50,1499,797,797,-1499
71,-1014.86083101,882.31711628,984.86083101,915.68288372,51,1501,1501,-51,1499,797,797,-1499
72,-1014.86114004,883.33564767,984.86114004,916.66435233,51,1503,1503,-51,1499,797,797,-1499
73,-1014.86144804,884.35413793,984.86144804,917.64586207,51,1504,1504,-51,1499,796,796,-1499
74,-1014.86175502,885.37258722,984.86175502,918.62741278,52,1505,1505,-52,1499,796,796,-1499
75,-1014.86206097,886.39099566,984.86206097,919.60900434,52,1506,1506,-52,1499,796,796,-1499
76,-1014.86236592,887.4093634,984.86236592,920.5906366,52,1507,1507,-52,1498,795,795,-1498
77,-1014.86266985,888.42769055,984.86266985,921.57230945,53,1509,1509,-53,1498,794,794,-1498
78,-1014.86297278,889.44597727,984.86297278,922.55402273,54,1510,1510,-54,1498,794,794,-1498
79,-1014.8632747,890.46422368,984.8632747,923.53577632,55,1511,1511,-55,1498,794,794,-1498
80,-1013.88115608,892.58333019,985.88115608,923.41666981,56,1511,1511,-56,1497,793,793,-1497
81,-1013.88141738,893.6002862,985.88141738,924.3997138,56,1512,1512,-56,1497,793,793,-1497
82,-1013.88167781,894.61720496,985.88167781,925.38279504,56,1513,1513,-56,1497,793,793,-1497
83,-1013.88193738,895.63408658,985.88193738,926.36591342,55,1514,1514,-55,1496,793,793,-1496
84,-1013.88193738,895.63408658,985.88193738,926.36591342,55,1515,1515,-55,1496,793,793,-1496
85,-1013.8821961,896.6509312,985.8821961,927.3490688,55,1516,1516,-55,1495,793,793,-1495
86,-1013.88245398,897.66773893,985.88245398,928.33226107,55,1516,1516,-55,1494,793,793,-1494
87,-1013.88245398,897.66773893,985.88245398,928.33226107,55,1517,1517,-55,1493,792,792,-1493
88,-1012.89886571,899.7782437,986.89886571,928.2217563,55,1517,1517,-55,1492,792,792,-1492
89,-1012.89908661,900.79378347,986.89908661,929.20621653,55,1517,1517,-55,1491,791,791,-1491
90,-1012.8993068,901.80928931,986.8993068,930.19071069,55,1517,1517,-55,1489,790,790,-1489
91,-1012.89952626,902.82476135,986.89952626,931.17523865,54,1517,1517,-54,1487,789,789,-1487
92,-1012.899745,903.84019969,986.899745,932.15980031,53,1516,1516,-53,1485,787,787,-1485
93,-1012.89996303,904.85560444,986.89996303,933.14439556,54,1515,1515,-54,1482,786,786,-1482
94,-1012.90018035,905.87097571,986.90018035,934.12902429,55,1515,1515,-55,1480,784,784,-1480
95,-1012.90039697,906.88631362,986.90039697,935.11368638,55,1514,1514,-55,1477,782,782,-1477
96,-1012.90061288,907.90161826,986.90061288,936.09838174,56,1513,1513,-56,1475,780,780,-1475
97,-1011.91549663,910.00001521,987.91549663,935.99998479,56,1512,1512,-56,1472,779,779,-1472
98,-1011.91567941,911.01408209,987.91567941,936.98591791,56,1511,1511,-56,1469,777,777,-1469
99,-1011.91586161,912.02811855,987.91586161,937.97188145,56,1510,1510,-56,1467,776,776,-1467
100,-1011.91604321,913.04212471,987.91604321,938.95787529,56,1509,1509,-56,1464,775,775,-1464
101,-1011.91622423,914.05610066,987.91622423,939.94389934,56,1508,1508,-56,1462,775,775,-1462
102,-1011.91622423,914.05610066,987.91622423,939.94389934,56,1507,1507,-56,1460,774,774,-1460
103,-1011.91640466,915.07004649,987.91640466,940.92995351,56,1506,1506,-56,1458,773,773,-1458
104,-1011.91658451,916.08396231,987.91658451,941.91603769,56,1505,1505,-56,1456,773,773,-1456
105,-1011.91676378,917.09784821,987.91676378,942.90215179,55,1505,1505,-55,1455,773,773,-1455
106,-1011.91694247,918.11170429,987.91694247,943.88829571,56,1504,1504,-56,1454,773,773,-1454
107,-1011.91694247,918.11170429,987.91694247,943.88829571,56,1504,1504,-56,1452,772,772,-1452
108,-1011.91712058,919.12553064,987.91712058,944.87446936,56,1503,1503,-56,1451,772,772,-1451
109,-1012.90294226,919.06780466,986.90294226,946.93219534,55,1503,1503,-55,1450,771,771,-1450
110,-1012.90294226,919.06780466,986.90294226,946.93219534,55,1502,1502,-55,1448,769,769,-1448
111,-1012.90294226,919.06780466,986.90294226,946.93219534,55,1502,1502,-55,1447,767,767,-1447
112,-1012.90314995,920.08271847,986.90314995,947.91728153,55,1501,1501,-55,1445,765,765,-1445
113,-1012.90314995,920.08271847,986.90314995,947.91728153,54,1500,1500,-54,1444,764,764,-1444
114,-1012.90314995,920.08271847,986.90314995,947.91728153,54,1500,1500,-54,1443,763,763,-1443
115,-1012.90314995,920.08271847,986.90314995,947.91728153,54,1499,1499,-54,1441,761,761,-1441
116,-1012.90294226,919.06780466,986.90294226,946.93219534,54,1498,1498,-54,1440,760,760,-1440
117,-1012.90294226,919.06780466,986.90294226,946.93219534,55,1497,1497,-55,1439,759,759,-1439
118,-1012.9027339,918.05285886,986.9027339,945.94714114,54,1496,1496,-54,1438,757,757,-1438
119,-1012.90252487,917.03788096,986.90252487,944.96211904,54,1494,1494,-54,1438,756,756,-1438
120,-1012.90231516,916.02287086,986.90231516,943.97712914,54,1493,1493,-54,1437,756,756,-1437
121,-1012.90210478,915.00782846,986.90210478,942.99217154,54,1492,1492,-54,1437,755,755,-1437
122,-1012.90189371,913.99275364,986.90189371,942.00724636,53,1491,1491,-53,1437,755,755,-1437
123,-1012.90168197,912.97764632,986.90168197,941.02235368,53,1489,1489,-53,1437,755,755,-1437
124,-1012.90146953,911.96250637,986.90146953,940.03749363,52,1487,1487,-52,1437,755,755,-1437
125,-1012.90125641,910.94733369,986.90125641,939.05266631,52,1485,1485,-52,1438,755,755,-1438
126,-1012.9010426,909.93212819,986.9010426,938.06787181,52,1483,1483,-52,1438,756,756,-1438
127,-1012.90082809,908.91688975,986.90082809,937.08311025,52,1481,1481,-52,1439,757,757,-1439
128,-1012.90039697,906.88631362,986.90039697,935.11368638,52,1479,1479,-52,1441,758,758,-1441
129,-1012.90018035,905.87097571,986.90018035,934.12902429,52,1477,1477,-52,1442,758,758,-1442
130,-1012.89996303,904.85560444,986.89996303,933.14439556,52,1475,1475,-52,1443,759,759,-1443
131,-1012.899745,903.84019969,986.899745,932.15980031,52,1473,1473,-52,1444,760,760,-1444
132,-1012.89952626,902.82476135,986.89952626,931.17523865,52,1471,1471,-52,1444,760,760,-1444
133,-1011.91420032,902.90068733,987.91420032,929.09931267,52,1470,1470,-52,1445,760,760,-1445
134,-1011.9140127,901.8863736,987.9140127,928.1136264,52,1468,1468,-52,1446,761,761,-1446
135,-1011.91382447,900.87202856,987.91382447,927.12797144,52,1466,1466,-52,1447,762,762,-1447
136,-1011.91363562,899.85765211,987.91363562,926.14234789,52,1465,1465,-52,1448,763,763,-1448
137,-1010.92726921,899.93947373,988.92726921,924.06052627,53,1464,1464,-53,1449,764,764,-1449
138,-1011.91325604,897.82880453,987.91325604,924.17119547,53,1463,1463,-53,1449,765,765,-1449
139,-1010.9269492,897.91297094,988.9269492,922.08702906,53,1462,1462,-53,1450,765,765,-1450
140,-1010.9267884,896.89967583,988.9267884,921.10032417,53,1461,1461,-53,1450,765,765,-1450
141,-1010.9267884,896.89967583,988.9267884,921.10032417,52,1461,1461,-52,1450,765,765,-1450
142,-1010.92662707,895.88635143,988.92662707,920.11364857,52,1461,1461,-52,1451,765,765,-1451
143,-1010.9264652,894.87299767,988.9264652,919.12700233,52,1461,1461,-52,1451,766,766,-1451
144,-1010.9264652,894.87299767,988.9264652,919.12700233,51,1461,1461,-51,1451,766,766,-1451
145,-1010.9264652,894.87299767,988.9264652,919.12700233,51,1462,1462,-51,1451,766,766,-1451
146,-1010.9263028,893.85961443,988.9263028,918.14038557,50,1462,1462,-50,1451,766,766,-1451
147,-1010.9263028,893.85961443,988.9263028,918.14038557,50,1462,1462,-50,1451,766,766,-1451
148,-1010.9263028,893.85961443,988.9263028,918.14038557,50,1463,1463,-50,1452,766,766,-1452
149,-1010.9263028,893.85961443,988.9263028,918.14038557,50,1463,1463,-50,1452,766,766,-1452
150,-1010.92613986,892.84620161,988.92613986,917.15379839,51,1464,1464,-51,1452,766,766,-1452
151,-1010.92613986,892.84620161,988.92613986,917.15379839,51,1464,1464,-51,1452,767,767,-1452
152,-1011.91229609,892.75612853,987.91229609,919.24387147,51,1464,1464,-51,1453,767,767,-1453
153,-1011.91229609,892.75612853,987.91229609,919.24387147,51,1465,1465,-51,1453,767,767,-1453
154,-1011.91229609,892.75612853,987.91229609,919.24387147,51,1465,1465,-51,1453,767,767,-1453
155,-1011.91248935,893.77072781,987.91248935,920.22927219,52,1465,1465,-52,1453,767,767,-1453
156,-1012.89752492,893.68428654,986.89752492,922.31571346,51,1466,1466,-51,1454,767,767,-1454
157,-1012.89775023,894.70003217,986.89775023,923.29996783,51,1466,1466,-51,1454,768,768,-1454
158,-1012.8979748,895.71574322,986.8979748,924.28425678,51,1466,1466,-51,1454,768,768,-1454
159,-1012.89819863,896.73141978,986.89819863,925.26858022,52,1467,1467,-52,1454,768,768,-1454
160,-1012.89842172,897.74706197,986.89842172,926.25293803,52,1467,1467,-52,1455,768,768,-1455
161,-1012.89864408,898.76266991,986.89864408,927.23733009,55,1468,1468,-55,1455,768,768,-1455
162,-1012.89886571,899.7782437,986.89886571,928.2217563,56,1468,1468,-56,1455,768,768,-1455
163,-1012.89908661,900.79378347,986.89908661,929.20621653,58,1468,1468,-58,1455,768,768,-1455
164,-1013.88322253,900.71794201,985.88322253,931.28205799,59,1469,1469,-59,1456,769,769,-1456
165,-1013.88347704,901.7346034,985.88347704,932.2653966,60,1469,1469,-60,1456,769,769,-1456
166,-1013.88373072,902.75122851,985.88373072,933.24877149,61,1470,1470,-61,1457,770,770,-1457
167,-1013.88398358,903.76781744,985.88398358,934.23218256,62,1470,1470,-62,1457,770,770,-1457
168,-1013.88423561,904.78437033,985.88423561,935.21562967,62,1471,1471,-62,1457,771,771,-1457
169,-1013.88448681,905.80088728,985.88448681,936.19911272,63,1471,1471,-63,1458,772,772,-1458
170,-1013.88473721,906.81736842,985.88473721,937.18263158,63,1472,1472,-63,1458,772,772,-1458
171,-1013.88498678,907.83381385,985.88498678,938.16618615,63,1472,1472,-63,1458,773,773,-1458
172,-1013.88523555,908.8502237,985.88523555,939.1497763,62,1473,1473,-62,1459,773,773,-1459
173,-1013.88548352,909.86659809,985.88548352,940.13340191,61,1473,1473,-61,1459,774,774,-1459
174,-1013.88573068,910.88293712,985.88573068,941.11706288,59,1474,1474,-59,1459,774,774,-1459
175,-1012.90168197,912.97764632,986.90168197,941.02235368,58,1475,1475,-58,1459,774,774,-1459
176,-1012.90189371,913.99275364,986.90189371,942.00724636,56,1475,1475,-56,1459,775,775,-1459
177,-1012.90189371,913.99275364,986.90189371,942.00724636,55,1476,1476,-55,1459,775,775,-1459
178,-1012.90189371,913.99275364,986.90189371,942.00724636,53,1477,1477,-53,1459,775,775,-1459
179,-1012.90189371,913.99275364,986.90189371,942.00724636,51,1477,1477,-51,1459,775,775,-1459
180,-1011.91640466,915.07004649,987.91640466,940.92995351,49,1478,1478,-49,1459,775,775,-1459
181,-1011.91640466,915.07004649,987.91640466,940.92995351,49,1479,1479,-49,1458,775,775,-1458
182,-1011.91622423,914.05610066,987.91622423,939.94389934,49,1480,1480,-49,1458,775,775,-1458
183,-1012.90168197,912.97764632,986.90168197,941.02235368,49,1481,1481,-49,1458,775,775,-1458
184,-1012.90146953,911.96250637,986.90146953,940.03749363,50,1481,1481,-50,1458,775,775,-1458
185,-1012.90146953,911.96250637,986.90146953,940.03749363,51,1482,1482,-51,1458,775,775,-1458
186,-1012.90125641,910.94733369,986.90125641,939.05266631,51,1483,1483,-51,1458,774,774,-1458
187,-1012.90125641,910.94733369,986.90125641,939.05266631,51,1484,1484,-51,1458,774,774,-1458
188,-1012.9010426,909.93212819,986.9010426,938.06787181,52,1486,1486,-52,1458,774,774,-1458
189,-1013.88498678,907.83381385,985.88498678,938.16618615,53,1487,1487,-53,1458,774,774,-1458
190,-1013.88498678,907.83381385,985.88498678,938.16618615,54,1487,1487,-54,1458,774,774,-1458
191,-1013.88473721,906.81736842,985.88473721,937.18263158,55,1488,1488,-55,1458,775,775,-1458
192,-1013.88473721,906.81736842,985.88473721,937.18263158,56,1489,1489,-56,1458,775,775,-1458
193,-1013.88448681,905.80088728,985.88448681,936.19911272,57,1489,1489,-57,1458,775,775,-1458
194,-1014.86711062,903.69781885,984.86711062,936.30218115,58,1490,1490,-58,1458,775,775,-1458
195,-1014.86711062,903.69781885,984.86711062,936.30218115,59,1490,1490,-59,1458,775,775,-1458
196,-1014.86682131,902.68008453,984.86682131,935.31991547,61,1490,1490,-61,1458,775,775,-1458
197,-1014.86653106,901.66231158,984.86653106,934.33768842,62,1489,1489,-62,1458,775,775,-1458
198,-1014.86653106,901.66231158,984.86653106,934.33768842,64,1489,1489,-64,1458,775,775,-1458
199,-1015.84781489,899.5544547,983.84781489,934.4455453,65,1488,1488,-65,1458,774,774,-1458
200,-1015.84748251,898.53541515,983.84748251,933.46458485,67,1486,1486,-67,1458,774,774,-1458
