rho,theta
895.9546820852138,1.5820318090528593
889.7408652989184,1.5861797285754917
887.4318632378029,1.5877438566013016
891.623308385506,1.5850810693822932
897.7358001940512,1.5811052399411398
894.9079735452405,1.5805999342741925
884.2231730463183,1.590793660768047
893.0663134860844,1.581322253826622
879.9463867379212,1.593264455380722
880.6983532757198,1.5937807842363487
892.2603584748224,1.5846203309169025
874.0460544251899,1.596431735316574
889.9406862809684,1.5829169453369867
885.5168840424114,1.5877438566013016
892.7526534898869,1.5796456533111543
884.3036874161686,1.5876014673099386
888.8242527685991,1.5843090178082249
885.356450285608,1.5871883011029018
902.0000000000001,1.5707963267948966
880.6838808339891,1.590793660768047
875.6900014389406,1.5922983887811277
889.4228768254816,1.5819069806925041
883.6554040706858,1.586501841626036
884.1591959286086,1.5869239606385328
873.2980096018432,1.5937807842363487
885.650340821068,1.5866680097866865
881.7655023807108,1.5880359979894263
889.8743699974613,1.585501149172748
891.4678750018738,1.5857205917849815
889.1419644789473,1.5866680097866865
857.0346463148531,1.6107750139181867
913.0000000000001,1.5707963267948966
888.4932733915225,1.5874614505088374
893.4173533142442,1.5861797285754917
920.0000000000001,1.5707963267948966
899.6431661818787,1.5848799026177567
903.8169086672376,1.5827005263532063
906.1149599303498,1.5828439366490825
898.3531305310486,1.5900247258946039
887.0544585360919,1.5978167759821613
910.9200604896085,1.5864200554153733
908.2238665549706,1.5874614505088374
904.8248620254826,1.5981867352697592
836.7106817053624,1.5515679276951893
801.6263330722068,1.5894857392418023
802.5534187224615,1.5909955993759646
921.8724123504879,1.5844941001677624
805.6286749891267,1.5866680097866865
829.0000000000001,1.5707963267948966
915.7125910747784,1.5914119624205003
832.0000000000001,1.5707963267948966
834.0000000000001,1.5707963267948966
835.0000000000001,1.5707963267948966
834.0000000000001,1.5707963267948966
949.0,1.5707963267948966
952.0,1.5707963267948966
955.0000000000001,1.5707963267948966
953.0000000000001,1.5707963267948966
940.6919252733308,1.583616137267797
942.1224017559333,1.5796456533111543
930.0608796512471,1.5896620128165673
936.1491843191917,1.5796456533111543
931.6852042847669,1.5843090178082249
923.5983971890104,1.5861797285754917
943.0000000000001,1.5707963267948966
926.293718920597,1.5804114150945991
911.7846351009881,1.5869239606385328
926.0,1.5707963267948966
906.2427208208521,1.5877438566013016
912.2592261635529,1.5801418491023864
911.4067903145555,1.5796456533111543
912.6243380839308,1.5797246609747333
900.9082158803475,1.5874614505088374
907.2388119253626,1.5796456533111543
905.5729106104224,1.5802300092008974
909.7829005583435,1.5798050920853135
904.3452724684031,1.5834538786289485
900.6008176791996,1.5848799026177567
895.0715879711755,1.5886515719344492
895.6835360527676,1.5882364188705989
898.2585838592425,1.5874614505088374
900.9908150835196,1.585501149172748
922.0000000000001,1.5707963267948966
887.7106200612493,1.6007873316517744
944.0000000000001,1.5707963267948966
933.4537515268019,1.5837826097150691
931.4180753436789,1.5883383868522991
953.0,1.5707963267948966
811.0000000000001,1.5707963267948966
904.0735408473114,1.5877438566013016
813.0000000000001,1.5707963267948966
815.0000000000001,1.5707963267948966
817.0000000000001,1.5707963267948966
907.3338206594659,1.5902113626972145
911.1670302007,1.588493594052667
940.0000000000001,1.5707963267948966
905.406359120111,1.5940479496053594
918.7581834871356,1.5859466826696664
920.3819898894955,1.5861012541190884
914.6155642110787,1.5904982107077055
926.3709929044874,1.5841288700890421
918.1960577046278,1.5904016576521012
923.7217142255844,1.5874614505088374
922.5339174391494,1.5896620128165673
930.1586508619665,1.5853584041876352
925.1921731848553,1.588812395348952
923.3485090317947,1.5900247258946039
812.014591824281,1.5912016574814347
918.8537609464919,1.594888050219818
929.9797001920153,1.5883383868522991
841.0000000000001,1.5707963267948966
935.1368759371577,1.5877438566013016
953.0,1.5707963267948966
942.6236826610632,1.5827005263532063
924.4000153995978,1.5961073759377449
944.5634019895007,1.583616137267797
945.7426043933225,1.5841288700890421
929.1817787299667,1.596431735316574
