rho,theta
1019.3029088676279,1.5869239606385328
1027.316543243247,1.5811052399411398
1018.8875254024142,1.5866680097866865
1021.2971642968448,1.5851838231838222
1023.3843057250157,1.5824237097512803
1021.3957812576995,1.5850810693822932
1021.3190841822757,1.5857205917849815
1021.7052367059105,1.5854294285962376
1012.4389668477284,1.5971060440478189
1025.6864756755201,1.5824237097512803
1021.588817877514,1.5848799026177567
1023.5071030982006,1.582290073509927
1023.3492066593542,1.5848799026177567
1023.9998168716124,1.5844941001677624
1023.1466876521541,1.583616137267797
1016.2146557704598,1.5893127288629056
1019.0197696578539,1.587055056600026
1016.2146557704598,1.5893127288629056
1025.6864756755201,1.5824237097512803
1023.6384552291333,1.5821594740591873
1024.5732341425482,1.5827718021905768
1021.5826919695694,1.5832956758142582
1019.2843008180823,1.5866680097866865
1019.2843008180823,1.5866680097866865
1017.1592668698211,1.5886515719344492
1021.3508839297538,1.5829908442431484
1018.7689319482824,1.5877438566013016
1018.4369297884934,1.5871883011029018
1022.0000044976741,1.5844941001677624
1019.9100769545105,1.5861797285754917
1018.7689319482824,1.5877438566013016
1018.6241393976317,1.5882364188705989
1019.1568487973643,1.5864200554153733
1026.9506475407582,1.5805999342741925
1022.4634204112077,1.581434223370438
1022.0436835392089,1.5837826097150691
1023.1851460301293,1.583616137267797
1019.8714842178464,1.5857205917849815
1020.139476250234,1.5853938300059567
1020.2435761263886,1.5865430566447654
1019.0197696578539,1.587055056600026
1019.2615428712346,1.58679496167124
1020.8529794999512,1.5850810693822932
1012.2534849448086,1.5974566751694945
1015.4769249204935,1.590793660768047
1015.7414681080502,1.5905957193612894
1019.9408425445969,1.5861797285754917
1022.1965091238724,1.5842183395349876
1021.3463143810883,1.585555402644917
1018.6631472359729,1.5878886791926135
1016.0044544126376,1.5900247258946039
1021.21159861579,1.5852880658603965
1022.1196402456624,1.583141378639121
1019.259612067933,1.5857205917849815
1022.6967444347111,1.5845569260770846
1020.747879197083,1.5852880658603965
1020.7626626696739,1.5846843227258636
1017.8238543531062,1.58813562935305
1021.4514303258214,1.5827005263532063
1023.0306133007075,1.5837826097150691
1018.5563196103187,1.587662197284155
1023.092724375969,1.5820318090528593
1022.9560234698363,1.5834538786289485
1017.1449198904616,1.588715555554555
1027.6376109243033,1.5797246609747333
1017.1449198904616,1.588715555554555
1017.6724735237964,1.588493594052667
1023.3386918075018,1.5815486005859978
1024.505785729804,1.5846203309169025
1022.50359597098,1.5839534622676523
1019.798780841176,1.5843090178082249
1025.2273819249313,1.585501149172748
1022.89218478737,1.5843701537132657
1020.8109375507264,1.5853938300059567
1022.5541565539817,1.5846843227258636
1021.3360814217427,1.5852184037218817
1020.2986510102105,1.5852880658603965
1020.2986510102105,1.5852880658603965
1021.1847707835143,1.5857205917849815
1028.1334573296049,1.583616137267797
1020.1850362140511,1.5864690246137085
1020.6484511165843,1.5861797285754917
1023.157568937112,1.5832956758142582
1020.8689384241623,1.5849797727862054
1024.2964668241418,1.5827005263532063
1020.548087153982,1.586259011854482
1018.8029870349123,1.5873237473976174
1021.000098310705,1.5844941001677624
1028.2429233772207,1.5796456533111543
1018.370556239113,1.587826310426972
1026.2699852893675,1.5819069806925041
1021.6164788369188,1.5844941001677624
1026.4325322094855,1.5817848954776301
1027.14219214786,1.5812126167258662
1021.2123546325425,1.5853938300059567
1019.5372202766371,1.588812395348952
1014.8593358646008,1.591845848931943
1022.5124939055094,1.5846843227258636
1019.2605928973044,1.5871118952350798
1026.230997725971,1.5815486005859978
1027.0062616169382,1.581322253826622
1021.1201540454128,1.585870561789856
1020.1230755563047,1.5843090178082249
1019.0521700496563,1.5873042610575443
1018.4452506559195,1.5876486638362393
1015.3409006245325,1.5914119624205003
1029.9419718925606,1.5796456533111543
1019.6933557475286,1.5865678896428481
1023.4076520165831,1.5828439366490825
1021.1596893183555,1.5849797727862054
1022.645401468839,1.5840405854596256
1022.4104982634765,1.5847814289597786
1021.5918762371687,1.5853938300059567
1021.3360814217427,1.5852184037218817
1021.2175702198638,1.5843090178082249
