rho,theta
1048.0,1.5707963267948966
1034.3017824269311,1.588976141867875
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1042.4636054821744,1.5796456533111543
1047.0,1.5707963267948966
1039.4376798238782,1.5824916999605856
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
1047.0,1.5707963267948966
