rho,theta
1034.833556312505,1.5820318090528593
0.0,0.0
1033.6315301330485,1.5861797285754917
1031.4956561285655,1.5896620128165673
1030.3788939350657,1.5893127288629056
1027.6606534442778,1.5902113626972145
1028.7085633024903,1.5841288700890421
1027.4138458409968,1.5852880658603965
1025.6832149906295,1.585501149172748
1023.4742492075372,1.5866680097866865
1022.0820681772553,1.5824237097512803
1018.2556395330371,1.5905306067165057
1018.5532141579123,1.5850810693822932
1016.076591194034,1.5871883011029018
1015.3430948145643,1.5844941001677624
1011.9846249972226,1.5883383868522991
0.0,0.0
1011.0552655756342,1.5846843227258636
1009.4473431621883,1.5837826097150691
1014.0,1.5707963267948966
1004.6512234882429,1.5866680097866865
0.0,0.0
0.0,0.0
1001.0879335494706,1.5803198483885095
998.604905819673,1.5861797285754917
0.0,0.0
0.0,0.0
1000.0,1.5707963267948966
1056.1711217914062,1.4085974933315142
0.0,0.0
985.7078066832037,1.5864200554153733
982.204469493017,1.5985669633883175
988.0,1.5707963267948966
984.0986145480034,1.583616137267797
976.3180116488522,1.5943213977801134
967.4088134228554,1.6027854108342117
960.232581092562,1.606816776224086
980.3957151134832,1.596431735316574
969.0515432270139,1.5978167759821613
959.1339623976618,1.6041173226731438
969.1325180954893,1.5961073759377449
967.5958287389353,1.5981867352697592
967.310071273884,1.5886515719344492
959.2933652486703,1.6013211937120992
957.329298701582,1.6007873316517744
957.4148634987516,1.5973387645462938
956.3248818695738,1.598957893782789
953.6208463525105,1.602700391279919
966.0067076354516,1.5886515719344492
953.6847248275886,1.5975756378146626
950.8773440105919,1.5973387645462938
948.4688431791869,1.598957893782789
944.5087519255335,1.6041173226731438
938.6872524764484,1.6064954394742206
939.4634531893514,1.6056659083496863
940.8434838338424,1.6049710504110917
938.1945792596043,1.605869657328122
937.3114385705323,1.6055649186509788
948.1946415901881,1.594888050219818
938.9153217146115,1.6050295231042773
939.8696937867484,1.6049710504110917
923.8947716009915,1.6136272594636238
936.3025850960408,1.6056659083496863
939.329318890879,1.6048740383819042
952.8603299300335,1.5859466826696664
939.3280837911375,1.6057471233255494
950.3957745970023,1.5943213977801134
941.8149700852149,1.604681656699014
944.2663580099417,1.6052654277944045
959.9609494183102,1.5864200554153733
967.7717861630815,1.5824237097512803
952.4068180556861,1.6033934719128493
949.8587015268334,1.6064954394742206
969.9254391089713,1.5866680097866865
975.1749841069834,1.5811052399411398
977.747221630113,1.585501149172748
972.9861541104538,1.5946013529799665
986.7394169092623,1.582290073509927
964.5050236080565,1.6113146792732436
970.9001022843024,1.6066553882892354
992.7995372230961,1.5821594740591873
994.8207202209384,1.5846843227258636
1004.7106963514213,1.5841288700890421
1004.7545858399681,1.5909955993759646
1011.2753925745808,1.5902113626972145
996.8118285993323,1.6059930531813948
993.6031215396233,1.6101848113504784
1027.1103686321903,1.5811052399411398
1017.5720933585338,1.594888050219818
1025.544245203714,1.5876014673099386
1029.5858571759718,1.5886515719344492
1035.8498058227594,1.5829908442431484
1031.3759717301407,1.591063821507118
1037.8620239937404,1.5852880658603965
1039.5822194585273,1.585610057906798
1040.7537642380519,1.5861797285754917
1038.2120625469795,1.5902113626972145
1045.5799044669461,1.5819069806925041
1040.5880823264617,1.5905957193612894
1045.5673890115902,1.5839534622676523
1049.5404931593234,1.5820318090528593
1046.18729951363,1.5871883011029018
1049.1180408544624,1.5832956758142582
1046.899700298519,1.588976141867875
1054.0784460249977,1.581322253826622
1050.3833939350975,1.5861797285754917
1052.6409653230169,1.5844941001677624
1052.092413655313,1.5852880658603965
1056.7049481504814,1.5832956758142582
1054.2551395343041,1.5832956758142582
1053.6452787103685,1.5877438566013016
1052.597149610046,1.5912016574814347
1056.0303065076146,1.5859466826696664
1053.4568466626909,1.5905957193612894
1049.03458576957,1.598957893782789
1057.4701494024896,1.5829908442431484
1058.5330923935765,1.5824237097512803
1056.1057936911695,1.5861797285754917
1057.2595033194098,1.5861797285754917
1049.020506847186,1.598957893782789
1055.2627432137347,1.5891428919080168
1055.1957408729127,1.5906612630460615
1059.7677750806986,1.5837826097150691
1056.9299994278906,1.5914119624205003
1060.7624522852295,1.5857205917849815
1059.877569030698,1.5850810693822932
1060.1234511892994,1.5819069806925041
1062.9705147926752,1.5843090178082249
1062.564563159158,1.5866680097866865
1062.7117731310275,1.5877438566013016
1063.2749779662977,1.5883383868522991
1061.6586780749005,1.5904016576521012
1065.2146711819676,1.581322253826622
1065.2524659517182,1.585501149172748
1065.4633980350482,1.5871883011029018
1065.2368341939773,1.5877438566013016
1067.2485857889894,1.5808969933802184
1069.628938503173,1.5832956758142582
1067.6761990906014,1.5837826097150691
1078.0,1.5707963267948966
1078.0,1.5707963267948966
1072.0,1.5707963267948966
1078.0,1.5707963267948966
1078.0,1.5707963267948966
1078.0,1.5707963267948966
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
814.0000000000001,1.5707963267948966
0.0,0.0
0.0,0.0
791.7497743774537,1.5904016576521012
815.0000000000001,1.5707963267948966
815.0000000000001,1.5707963267948966
0.0,0.0
0.0,0.0
815.0000000000001,1.5707963267948966
0.0,0.0
816.0000000000001,1.5707963267948966
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
801.2158873990461,1.5896620128165673
