dx,dy
2.039125404702858e-12,1.1089984358237259e-12
1.3598889426108065e-12,4.476052479495501e-13
-31.073863444320875,-27.329782629968612
-12.661783061465137,-16.38660318704651
14.652417682510295,19.30970512637324
-9.919747048807203,-3.3179961070331205
-6.718804293444374,-3.314257835096423
-5.274574750379955,-2.25391759090289
-6.128692472298522,-2.005484723693372
0.8909929059022602,-1.1835035788363641
-1.1073412561616234,-3.0654727091417877
-3.5519179014235998,-2.7185872685086734
-4.31969732357519,-1.5485935249161278
-4.204158742593229,-3.182992141960416
-8.993500463418753,-1.8682217062193172
-12.518672186101305,-5.1379261856289355
-19.098158804424152,-8.941780992458
-58.70090241715198,-11.835773663050734
-6.525153613628861,-0.5413688198642346
-6.639331299597501,1.3973174063647307
-11.154665906706802,-2.766354786452547
-5.123797724269806,-2.9557981203452304
-8.241535507127717,-2.8540373920975846
-2.6800280209588565,-1.5986624302418375
2.1988358582248497,-2.560414724081287
25.121449042390488,-0.8137504501551986
63.011421158100184,14.180719732056325
-23.521971220337967,-25.56454350847135
46.0151175197392,5.536493322070322
-10.723315107747984,-1.672404733691003
-16.761129728656663,-13.94932459882536
-2.4124365685484004,-1.3335656155684532
-0.07843238397918467,-0.06601698261025528
-9.7245567358846,-3.6876157108339394
-7.114916157895233,-1.199077808712772
-9.529682637029305,-3.228823822961353
-1.1834002705438351,9.220770711738055
-11.448782874212075,9.394802888672045
-13.767669651707802,-3.202204571095158
-14.489291179138453,-3.9177922853621676
-12.33423842590155,-3.6130218411840285
-4.72008996466101,0.4281562061203097
-1.3953942371123385,-0.22767857210207793
-12.360513085826224,-0.9099934077608877
-4.280617712118749,-0.8598720770953325
-0.78959230667349,-0.08560594599529828
-6.265055967836141,-1.8415044686280897
-4.654325858483938,-0.09479031352715818
1.9822858570892152,4.716237901452429
-7.071427575449148,-0.5321889549037099
-1.8556342617831367,2.5476871762504323
-0.8067283208571183,2.842314226586813
-4.177376965656261,0.21276410228002812
-1.6383253371330448,-0.01864456512672548
-14.143513759868004,-6.389978225544951
-2.7224513831376282,1.8989945874633005
-5.393176569465014,0.88849147008526
-3.1865595558302022,2.552476853888547
-2.730511635087539,-0.02005928904024688
1.923517417952282,1.7693031473429488
-4.767817036602931,-0.09525107028092887
-3.046853026618709,1.2190579710041214
-6.122554748791892,-1.000254726543706
2.3488947606992836,2.4270500678919977
-0.26404970758364177,1.9467825449955152
-2.9303613184821717,1.2738967928661464
-2.48607411373217,3.0362304895689025
-0.7693518173458721,2.400482767964614
-6.031824957531527,3.550789798076098
-5.044410461789257,4.83837004306164
-1.4866835114917885,3.0498642050485323
-1.2717017382398712,3.492172698101444
-5.119840996622759,1.629346032287386
-3.261162976852774,5.168964731053865
0.6289049309159437,3.7504871106942153
-4.784035092083,2.5029472050395456
-5.301227753658098,2.9422486571708233
-7.859078949751503,3.9103300011878797
-0.9937674770281141,4.537501971415979
-2.2035675816591533,4.492815288716077
-4.583723558420405,3.49374181653239
-0.6261633804518316,8.74208683057768
-5.006016229759234,5.841887872957508
-4.899522003200397,7.226980637140703
0.6530992473581312,9.975944734076618
-2.819330974198097,7.23802537056938
-7.897293092003112,5.382672355786514
5.12850226190374,13.297152197079102
-5.557093279157816,2.000599093314853
-8.098646472085152,4.668403607406171
-1.5561943045454627,4.1116192075110725
-0.15078563102377324,3.184024961307343
-1.8313529187240392,1.5320760410139178
0.44501666935179196,5.098707498173207
0.2616606512611916,0.7122438232294704
0.40488403635780373,1.4706758763017551
2.6600862862788253,1.1810181438522138
-0.2334445469849087,2.394113035037829
1.980834004396465,2.9668789051733815
-0.07393577715881378,0.741349688166862
2.0672517455464954,0.7897913895407326
7.29347050051038,3.7697729708133623
2.0169880162249822,1.77233446961414
3.8737650237962162,0.6435162171454571
2.3414786246290884,0.8572469413177165
1.0651696572467146,1.169924465973628
1.9358011547335905,-0.7461046095129684
3.7306954954569527,1.4105914066705265
-0.9175847650487454,-1.141193489691353
1.5433984851255418,1.833775498592021
3.3025611558439354,1.3143365108390015
2.2687563245243907,1.1051813729868154
-1.3807409785302363,0.5366970420575511
-0.03595433283222108,0.38366823655452087
0.8865830981882402,0.4123007330303537
-1.0436955493878473,0.9295885215291259
2.276612677957741,1.943855516562897
-3.203313146428978,-0.9132932518250791
-0.36693924837288294,0.2986516853886066
3.0198112789309666,2.144645393499416
-0.5014777447057082,1.0011804083403206
3.1984040558256397,5.03688608381958
-0.7977359517592842,0.5566789218371234
-3.324586650378532,0.08473025834268605
-4.908493057366395,-0.33848498285012824
-5.978731178667522,0.029364420938119345
-5.669526620446941,-1.2569031662563792
1.0928545870538746,2.78560785208695
-2.247772256001595,2.3890718151410133
0.07189127507264856,2.6977031475261457
-0.976839551844927,1.2489636613106665
-0.9085842481619295,0.9311565301073833
-1.8611157930951163,0.6488084326781407
-0.08792664167874133,0.9320949030243736
-0.11967000489004287,0.5938456241396582
1.1381520103093963,0.48367541458009244
1.8516265708477757,0.07001632820109163
4.985433880122063,0.9428140447865462
4.090524994646743,0.7031372464003391
4.408794549929694,0.6588970584817099
4.95580605831771,0.7141271983313094
4.63142737491792,1.8766276181302373
2.009906575213917,1.2759666771714067
2.603981765029706,0.8079484367893683
1.1046913224842914,0.4024379756497626
2.077909124087085,1.708102896574173
3.8866482158513747,2.5759401823383454
0.3959745526082312,3.089749438461517
2.1138485714270896,3.599001253120682
4.983657700433349,6.659491780751893
4.05898742965561,3.880297565232352
4.047807805579987,1.8512392089401613
3.103540961248662,1.3857144704681468
3.833463701461674,2.6888662774296477
0.8225147043257939,1.2999461934528773
2.7678227816690555,1.6155394423336276
0.512200905119596,1.1443420673992215
-1.1867126568178692,1.167479435676164
1.0028569500652902,1.123942447365546
0.8986130418531486,1.2683720464180823
1.5267764425362658,0.54504170469815
2.1249392619776875,1.3176809555296924
1.910443349440846,0.9046564352009907
1.1623448683222195,1.1648685001274415
1.3835496013910884,0.7755933131668424
2.2988858209513445,1.151225547860234
2.5644786514233986,1.134516167771115
2.8406388707719863,1.30034765149761
3.3004887612348752,1.1663941098513715
5.0180299356078,1.3872991918989717
