dx,dy
0.04651704171719698,-0.029041077435979272
-0.009938639567927905,-0.016569886979695147
0.004949468215153161,-0.0016120846706258766
-0.003713809127061017,-0.0046308980294493115
-0.011495507333373558,0.002902750923979167
0.005515342132323907,0.003901453626460596
-0.003849067786950435,0.0022857277150450466
-0.021436765874539125,0.06266431891641892
0.002517979316724945,0.026085048923230898
0.8696246268952322,-0.2288934372212378
0.6046228274211197,-0.8197393142587552
-0.23661080561669412,-0.004834286910425642
-0.1589411222220219,-0.1037802488685234
0.13951758398247222,-0.34833732246714505
0.1673931717208483,-0.34384384550725444
0.027397122964410863,-0.23685472821858197
0.16458100954362742,-0.514181058953168
0.6184671447967091,-1.948863756804254
0.4960083416713635,-1.5926435142205575
0.3278057674463313,-1.5393478539457313
0.2695056824910766,-0.8936306220466305
-0.0840944355062553,-0.23554738787786464
-0.19042844690217586,0.022645564275347942
-0.0003552307919552161,-0.505289179360338
0.24953902457845656,-0.493291725056963
0.21038538409175858,-0.8101108869064434
-0.048590672333089745,-1.276503239582704
0.3325222770253503,-1.830932904007627
-0.05728956943374948,-1.8645480906320886
0.1567379660670722,-2.21941213408025
0.0184446313571493,-2.355277435544185
-0.3488347376943439,-2.132253099158426
-0.23274247515163873,-2.2291188147414402
-0.11811463701411436,-1.1344870107281448
-0.16230980836271008,-1.5571467487917885
-0.003451067911637899,-0.8513030161145856
0.13740148957035322,-1.0310489459545897
0.2524862277990451,-0.667808105992188
-0.14376124198814727,-0.49724296567584314
-0.17157688616933278,-0.4543386330286704
-0.05894509739459677,-0.40456527174932705
-0.4173841582243835,-0.29856393422491634
-0.03628310969874351,-0.35998843560901816
-0.18158312593126874,-0.49761985963818783
-0.2501052984163399,-0.5369714282933333
-0.6215862993408632,-1.4621577861368487
-0.4948535176458959,-1.1118711773279115
-0.09880298808885243,-1.3222021962106119
-0.8642790053648549,-2.164971629044235
-1.2210425600787476,-3.040029722418595
-1.5328846322830758,-2.8702201943079233
-1.3300908754038405,-3.6669733553587536
-9.906593487826386,-8.68122209373664
-1.0737987389978119,-3.6027303513516373
-0.7409739232543144,-1.631094381986397
-0.38152559832035554,-1.4685673019570527
-0.40939914603470784,0.005260951571343602
-0.12618378196767177,-0.018601782515174334
0.06246417681322318,-0.0010657482418702563
0.03871459832027465,-0.019072911865846257
0.02489032484292828,-0.02333101285340263
0.010228480075739328,-0.016737456747963824
0.05546974256821099,-0.0465155085604861
0.11545006131424887,-0.02371365117744796
0.1124075940715162,-0.02254847122871271
0.11576894431934907,-0.024870405150371474
0.11944379053277172,-0.03372009281094118
0.18627533324139822,-0.009174458695333705
0.023015666968339555,-0.018933080986489253
0.1990130195211553,-0.006944696301434822
0.12461834242023442,0.0833683500556971
0.11175514950967953,0.03620034624877358
0.11156327548483126,0.01959063055135036
-0.08072626640134599,-0.01932167989697497
-0.26446821425928446,-0.1801099559605794
-0.041054398831669794,0.040174940152141514
-0.5297165228147637,-0.6668135750117502
-1.0628249139356196,-1.3606745372752869
-1.8012535357166322,-1.8560845928629393
-1.5939438785990547,-1.7897627991958656
-2.6527077629567684,-1.8189652154750426
-2.1298164448974974,-1.468784313050753
-1.8946882102684075,-0.7559424682229128
-1.1012739306666284,-0.33924637765879334
-1.3871392599673622,-0.4610074747443982
-0.8513375829773437,-0.05267785335961713
-0.2007976125263009,0.35643973259432227
0.4767753150348488,0.3944590655695492
0.3933172702268137,0.6409690558395973
0.4235827541567293,0.8708621299063427
0.1787943395490278,0.6661978376287696
0.2735213668567933,0.817573115163411
-0.00012995389259344708,0.31582537226490814
-0.16021783844262766,0.2578415938795384
-0.227608060087905,0.3211896311631402
-0.3324347725046787,0.15527690818592652
-0.21895961236449524,0.08001549386430103
-0.4650460569036616,-0.3985494578564324
-1.4261960639872309,-0.6106041577911664
-1.2515851832256155,-0.2523590116587901
-0.677842331344671,0.08648255857236743
-0.2570503698585595,0.2545564794488191
-3.6348445709876085,0.012854249417853826
-0.6668107519390059,-0.01690083965944516
-0.3108665955616813,-0.25801051720559126
0.3160602882874605,0.23925359827183093
0.16183061512330857,-0.44458702983445425
0.7116061970269867,-0.015084218100235589
0.2306451233759863,0.11877605096352693
-0.2509052975198457,-0.05008748586816874
0.17668067068292792,0.06123849612171329
-0.06797590133307875,0.26752250409478384
-0.8731369295504455,0.09699243305114746
-0.2277644490503635,0.2990373735763795
-0.022932846919871134,0.2588253959735509
0.10675734950500418,0.27047117615100114
-0.18062485200266118,0.1377434660147706
0.0324665582413368,0.054832584157239087
