Frame,hx1,hy1,hx2,hy2,lx1,ly1,lx2,ly2,rx1,ry1,rx2,ry2
39,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1478,1478,-613,1310,1076,1076,-1310
40,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1478,1478,-613,1310,1082,1082,-1310
41,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1478,1478,-613,1310,1075,1075,-1310
42,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1479,1479,-613,1310,1068,1068,-1310
43,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1479,1479,-613,1310,1065,1065,-1310
44,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1478,1478,-613,1310,1072,1072,-1310
45,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1479,1479,-613,1310,1069,1069,-1310
46,-1008.96270116,1033.36308607,990.96270116,1050.63691393,630,1458,1458,-630,1310,1069,1069,-1310
47,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1079,1079,-1310
48,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1478,1478,-613,1310,1078,1078,-1310
49,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1478,1478,-613,1310,1077,1077,-1310
50,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1479,1479,-613,1310,1076,1076,-1310
51,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1478,1478,-613,1310,1070,1070,-1310
52,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1478,1478,-613,1311,1079,1079,-1311
53,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1479,1479,-613,1310,1076,1076,-1310
54,-1008.96270116,1033.36308607,990.96270116,1050.63691393,613,1478,1478,-613,1309,1085,1085,-1309
55,-1008.96270116,1033.36308607,990.96270116,1050.63691393,624,1467,1467,-624,1310,1080,1080,-1310
56,-1008.96270116,1033.36308607,990.96270116,1050.63691393,620,1471,1471,-620,1310,1076,1076,-1310
57,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1073,1073,-1310
58,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1071,1071,-1310
59,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1068,1068,-1310
60,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1068,1068,-1310
61,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1068,1068,-1310
62,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1068,1068,-1310
63,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1069,1069,-1310
64,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1062,1062,-1310
65,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1068,1068,-1310
66,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1071,1071,-1310
67,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1074,1074,-1310
68,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1068,1068,-1310
69,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1074,1074,-1310
70,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1077,1077,-1310
71,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1068,1068,-1310
72,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1073,1073,-1310
73,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1078,1078,-1310
74,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1075,1075,-1310
75,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1075,1075,-1310
76,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1070,1070,-1310
77,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1071,1071,-1310
78,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1311,1072,1072,-1311
79,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1070,1070,-1310
80,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1069,1069,-1310
81,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1068,1068,-1310
82,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1068,1068,-1310
83,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1069,1069,-1310
84,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1069,1069,-1310
85,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1070,1070,-1310
86,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1070,1070,-1310
87,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1070,1070,-1310
88,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1069,1069,-1310
89,-1008.96270116,1033.36308607,990.96270116,1050.63691393,623,1467,1467,-623,1310,1069,1069,-1310
