Frame,hx1,hy1,hx2,hy2,lx1,ly1,lx2,ly2,rx1,ry1,rx2,ry2
92,-1016.16709756,1018.9734919,983.58506129,1050.45845923,-19,1431,1431,19,812,1755,1755,-812
93,-1015.92647791,1021.24930101,983.83400248,1052.20121597,-16,1432,1432,16,812,1753,1753,-812
94,-1015.45930064,1023.627561,984.3159569,1053.60954432,-16,1433,1433,16,808,1754,1754,-808
95,-1016.46742959,1023.57924434,983.27778228,1055.5023959,-18,1432,1432,18,804,1756,1756,-804
96,-1016.14413687,1025.46325427,983.61179089,1056.70792444,-13,1435,1435,13,791,1764,1764,-791
97,-1015.82063685,1026.99821339,983.9455922,1057.57645972,-10,1436,1436,10,796,1759,1759,-796
98,-1015.37674562,1028.76491177,984.40307176,1058.44119891,-14,1434,1434,14,803,1752,1752,-803
99,-1014.80580482,1031.02393946,984.99083126,1059.54435848,-24,1431,1431,24,814,1741,1741,-814
100,-1014.21259994,1032.8842836,985.6005667,1060.22104493,-22,1432,1432,22,804,1747,1747,-804
101,-1014.08573239,1033.72823571,985.73102866,1060.80077162,-21,1432,1432,21,796,1751,1751,-796
102,-1014.55991037,1034.23894247,985.24458361,1062.20295252,-22,1431,1431,22,792,1753,1753,-792
103,-1014.69080491,1035.42920202,985.1106335,1063.6108789,-19,1429,1429,19,794,1750,1750,-794
104,-1015.1117462,1035.62012634,984.6783092,1064.59829548,-18,1429,1429,18,788,1753,1753,-788
105,-1014.57337449,1037.31845396,985.23190584,1065.22617264,-20,1429,1429,20,782,1755,1755,-782
106,-1014.5922789,1038.34139575,985.21287867,1066.25790981,-24,1429,1429,24,778,1756,1756,-778
107,-1014.0100694,1039.69461668,985.81069015,1066.47015897,-24,1427,1427,24,778,1754,1754,-778
108,-1014.68864237,1039.23485416,985.11428572,1067.31062354,-25,1426,1426,25,778,1753,1753,-778
109,-1015.20356827,1039.04603817,984.58532566,1068.10425098,-14,1425,1425,14,779,1750,1750,-779
110,-1016.47271405,1037.96807063,983.27924887,1069.46547995,-11,1426,1426,11,779,1748,1748,-779
111,-1017.97848479,1036.32941812,981.72555445,1070.73516524,-12,1424,1424,12,781,1745,1745,-781
112,-1019.48213251,1034.69036546,980.16973702,1072.00525069,-10,1417,1417,10,781,1743,1743,-781
113,-1018.50732685,1036.42441898,981.17925592,1071.83021924,-7,1412,1412,7,779,1743,1743,-779
114,-1017.53158679,1038.15711011,982.18784041,1071.65655018,-14,1414,1414,14,776,1743,1743,-776
115,-1016.62391097,1039.81936952,983.12439818,1071.54790621,-23,1417,1417,23,771,1745,1745,-771
116,-1015.71888198,1041.24301865,984.05650386,1071.21644326,-21,1414,1414,21,771,1742,1742,-771
117,-1015.42374786,1041.89846335,984.36020269,1071.29491132,-25,1413,1413,25,772,1739,1739,-772
118,-1017.01303031,1039.88423274,982.72348556,1072.34755199,-22,1410,1410,22,775,1735,1735,-775
119,-1018.28515207,1038.1916812,981.40987054,1073.1175536,-21,1408,1408,21,776,1732,1732,-776
120,-1019.2119663,1037.21169455,980.45102134,1073.9259408,-28,1410,1410,28,777,1729,1729,-777
121,-1019.12708369,1038.04601857,980.53937633,1074.57064954,-36,1415,1415,36,773,1729,1729,-773
122,-1018.43356315,1039.66628709,981.25739511,1074.8240952,-28,1414,1414,28,768,1731,1731,-768
123,-1017.28847645,1041.79674844,982.44049008,1074.72182114,-14,1408,1408,14,770,1728,1728,-770
124,-1016.45755495,1043.60321631,983.29748745,1074.90450054,-5,1397,1397,5,768,1728,1728,-768
125,-1015.4803015,1045.45946015,984.30353238,1074.86384333,-7,1397,1397,7,765,1728,1728,-765
126,-1015.68422538,1045.8227524,984.09406922,1075.60147734,-16,1402,1402,16,762,1725,1725,-762
127,-1016.11393551,1045.95197432,983.65219332,1076.53677369,-23,1407,1407,23,764,1721,1721,-764
128,-1016.67959209,1045.79386733,983.06988432,1077.44874981,-22,1406,1406,22,765,1719,1719,-765
129,-1017.24494413,1045.53704214,982.48727077,1078.2642281,-27,1406,1406,27,769,1716,1716,-769
130,-1017.64023898,1045.20178123,982.07948334,1078.68359952,-18,1406,1406,18,771,1713,1713,-771
131,-1017.86565176,1044.78780405,981.84669714,1078.70714462,-12,1404,1404,12,770,1713,1713,-770
132,-1017.86559887,1044.58947008,981.84664425,1078.5150465,-12,1403,1403,12,765,1715,1715,-765
133,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-22,1405,1405,22,766,1714,1714,-766
134,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-23,1407,1407,23,774,1708,1708,-774
135,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-20,1409,1409,20,775,1708,1708,-775
136,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-17,1411,1411,17,779,1709,1709,-779
137,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-18,1415,1415,18,784,1712,1712,-784
138,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-20,1419,1419,20,793,1712,1712,-793
139,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-21,1424,1424,21,792,1722,1722,-792
140,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-21,1429,1429,21,797,1726,1726,-797
141,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-13,1432,1432,13,799,1731,1731,-799
142,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-9,1436,1436,9,804,1732,1732,-804
143,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-16,1439,1439,16,806,1734,1734,-806
144,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-27,1441,1441,27,808,1734,1734,-808
145,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-21,1444,1444,21,807,1739,1739,-807
146,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-18,1448,1448,18,810,1739,1739,-810
147,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-16,1453,1453,16,814,1741,1741,-814
148,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-15,1458,1458,15,819,1744,1744,-819
149,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-15,1465,1465,15,826,1746,1746,-826
150,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-17,1473,1473,17,821,1758,1758,-821
151,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-18,1481,1481,18,813,1773,1773,-813
152,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-18,1485,1485,18,806,1786,1786,-806
153,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-19,1490,1490,19,816,1783,1783,-816
154,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-14,1494,1494,14,823,1782,1782,-823
155,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-18,1498,1498,18,824,1784,1784,-824
156,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-24,1501,1501,24,817,1794,1794,-817
157,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-15,1505,1505,15,817,1797,1797,-817
158,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-11,1507,1507,11,819,1798,1798,-819
159,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-18,1509,1509,18,819,1800,1800,-819
160,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-19,1511,1511,19,818,1804,1804,-818
161,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-3,1513,1513,3,824,1801,1801,-824
162,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-6,1515,1515,6,823,1803,1803,-823
163,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-11,1514,1514,11,814,1812,1812,-814
164,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-6,1518,1518,6,811,1817,1817,-811
165,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-2,1521,1521,2,826,1810,1810,-826
166,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-16,1525,1525,16,839,1804,1804,-839
167,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-23,1528,1528,23,844,1804,1804,-844
168,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-21,1532,1532,21,844,1809,1809,-844
169,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-22,1536,1536,22,840,1820,1820,-840
170,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-21,1540,1540,21,838,1828,1828,-838
171,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-20,1544,1544,20,840,1832,1832,-840
172,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-20,1547,1547,20,843,1832,1832,-843
173,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-20,1549,1549,20,834,1845,1845,-834
174,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-17,1553,1553,17,839,1844,1844,-839
175,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-22,1556,1556,22,855,1836,1836,-855
176,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-16,1560,1560,16,871,1826,1826,-871
177,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-12,1563,1563,12,857,1842,1842,-857
178,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-16,1565,1565,16,852,1850,1850,-852
179,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-16,1567,1567,16,844,1860,1860,-844
180,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-12,1571,1571,12,843,1862,1862,-843
181,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-15,1572,1572,15,838,1871,1871,-838
182,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-28,1573,1573,28,846,1870,1870,-846
183,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-18,1577,1577,18,853,1867,1867,-853
184,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-4,1579,1579,4,853,1869,1869,-853
185,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-3,1581,1581,3,857,1868,1868,-857
186,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-17,1583,1583,17,848,1878,1878,-848
187,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-21,1584,1584,21,852,1877,1877,-852
188,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-20,1585,1585,20,840,1889,1889,-840
189,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-23,1585,1585,23,843,1890,1890,-843
190,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-18,1588,1588,18,852,1883,1883,-852
191,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-5,1588,1588,5,861,1876,1876,-861
192,-1017.86557241,1044.49030266,981.84661779,1078.41899788,3,1589,1589,-3,852,1884,1884,-852
193,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-7,1588,1588,7,845,1892,1892,-845
194,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-9,1593,1593,9,856,1885,1885,-856
195,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-13,1594,1594,13,861,1882,1882,-861
196,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-14,1594,1594,14,862,1881,1881,-862
197,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-22,1592,1592,22,859,1885,1885,-859
198,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-19,1593,1593,19,856,1887,1887,-856
199,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-20,1593,1593,20,854,1889,1889,-854
200,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-19,1594,1594,19,852,1892,1892,-852
201,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-19,1596,1596,19,848,1895,1895,-848
202,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-20,1597,1597,20,847,1896,1896,-847
203,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-25,1597,1597,25,848,1897,1897,-848
204,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-25,1597,1597,25,851,1896,1896,-851
205,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-22,1597,1597,22,851,1897,1897,-851
206,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-16,1597,1597,16,852,1897,1897,-852
207,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-7,1596,1596,7,852,1897,1897,-852
208,-1017.86557241,1044.49030266,981.84661779,1078.41899788,0,1599,1599,0,851,1898,1898,-851
209,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-6,1602,1602,6,849,1900,1900,-849
210,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-17,1603,1603,17,852,1898,1898,-852
211,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-13,1600,1600,13,843,1907,1907,-843
212,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-10,1601,1601,10,837,1913,1913,-837
213,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-15,1601,1601,15,848,1905,1905,-848
214,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-24,1603,1603,24,868,1890,1890,-868
215,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-22,1604,1604,22,868,1891,1891,-868
216,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-24,1604,1604,24,855,1902,1902,-855
217,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-24,1606,1606,24,853,1905,1905,-853
218,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-23,1607,1607,23,865,1897,1897,-865
219,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-21,1609,1609,21,875,1890,1890,-875
220,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-19,1611,1611,19,867,1897,1897,-867
221,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-18,1613,1613,18,851,1912,1912,-851
222,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-16,1615,1615,16,854,1913,1913,-854
223,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-14,1616,1616,14,861,1913,1913,-861
224,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-14,1617,1617,14,867,1914,1914,-867
225,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-14,1617,1617,14,871,1917,1917,-871
226,-1017.86557241,1044.49030266,981.84661779,1078.41899788,-14,1617,1617,14,889,1911,1911,-889
