frame,x,y,radius,x_axis,y_axis,z_axis,angle
63,1065.0,690.0,77.0,0.9211428010004018,0.3731555941408076,-0.110683525090932,0.6542022628310636
64,1074.0,688.0,76.0,0.7966786930696247,0.3210858930332222,0.51206143118178,0.4565926972749561
65,1076.0,686.0,75.0,0.9962293436885112,-0.0710355639900949,0.0498100735049352,0.5055965999418067
66,1085.0,683.0,75.0,0.0914126005060888,-0.8904894145051115,0.4457267538784921,0.4409683354711089
67,1094.0,680.0,74.0,-0.7916249313233665,-0.3870204184955294,0.4728056300159935,0.3172174462906287
68,1097.0,675.0,74.0,0.291390713971227,0.3059485502059125,-0.9063591652530684,0.7359381527382275
69,1106.0,672.0,73.0,0.6532224816812494,0.618193505580402,-0.4371923822351018,0.5886786366473261
70,1114.0,669.0,72.0,0.8532119956234263,0.5126469627169284,-0.09603323456699,0.5451314201310321
71,1123.0,664.0,72.0,0.4846375070107441,-0.0697685745745309,0.8719282268628818,0.3186998476450432
72,1125.0,662.0,71.0,-0.0210312360469548,-0.5583476349031864,0.8293404642897605,0.3283760413448807
73,1133.0,658.0,71.0,0.7500324711739776,-0.4856639091198818,-0.4489786849763046,0.3567560563092498
74,1141.0,654.0,70.0,0.5433706474437509,-0.0610913714430366,-0.83726709229001,0.647835303854294
75,1141.0,654.0,69.0,0.4220652159704984,0.4729867767993319,-0.7733979974377718,0.81436203125345
76,1149.0,651.0,69.0,0.8211441460155321,0.5702857811010695,-0.0222804698865496,0.3044025077014164
77,1156.0,650.0,68.0,-0.1958570044386787,0.800552102931286,0.5663535682809839,0.2721491603540973
78,1157.0,648.0,68.0,0.3391989985854949,0.179298987952993,0.923469497210184,0.3739626058551082
79,1164.0,646.0,67.0,0.8847327683696103,-0.3426516656073802,-0.3159711452483179,0.3338154816245362
80,1171.0,643.0,67.0,0.4963706373620903,-0.1787207149506668,-0.8495146240131919,0.2253211578642658
81,1172.0,641.0,66.0,-0.0952224408813745,-0.0623184815745982,-0.993503444184684,0.5637022387799342
82,1178.0,638.0,66.0,0.375624226734914,0.0743870287223907,-0.9237819062136108,0.6113229592456736
83,1185.0,635.0,65.0,0.3832812690842266,0.9218550394543492,0.0572604139157679,0.6461211805255691
84,1186.0,632.0,65.0,0.9428144352107628,0.0683257127240642,-0.326240000212971,0.3856318082305743
85,1190.0,631.0,64.0,0.9725003261677644,-0.1683961486774228,-0.1608908099121986,0.2766587502176664
86,1195.0,630.0,64.0,-0.5514749769215643,-0.2758554262302707,0.7872605246350637,0.5079872205978302
87,1194.0,629.0,64.0,0.7983883436349507,0.2612719549063143,-0.5425062380537876,0.6171674898320341
88,1198.0,628.0,63.0,0.5759675778598141,0.4917785193047862,-0.6530047757901095,0.5199445941938463
89,1202.0,628.0,63.0,0.5257913952294669,0.8469249255762625,0.0791301405299697,0.6919802540706557
90,1201.0,625.0,62.0,0.9175222887603016,0.2365471058000576,0.3196847140006449,0.4575087520953125
91,1205.0,623.0,62.0,0.7428879718534784,-0.5808117473651038,-0.3328290483087686,0.3430383445806606
92,1210.0,621.0,61.0,-0.6148011995697547,0.0081852020004049,-0.788639643611582,0.4014448282159216
93,1209.0,617.0,61.0,0.1498095598862767,0.6756493897037257,-0.7218413939084285,0.2584846271834478
94,1213.0,614.0,61.0,-0.0479954075915301,0.949743370971708,-0.3093282562997109,0.4488276661642824
95,1217.0,613.0,60.0,0.2088779903174285,0.908766293419956,-0.3612669499202863,0.5241109685442803
96,1216.0,610.0,60.0,0.9423975557201896,0.1840867450012976,-0.2792828625022299,0.4381155681014364
97,1221.0,609.0,60.0,0.7095436592794832,0.0465833406570301,0.7031200380799228,0.3025242074793864
98,1225.0,607.0,59.0,0.2527287252725326,-0.7814178512290918,-0.5705386342769696,0.3618139157556576
99,1225.0,605.0,59.0,0.323380061726279,-0.0579451104096413,-0.9444933561743684,0.3559995946569674
100,1230.0,605.0,58.0,0.3853423382687632,0.9104101184620778,-0.150547994139503,0.36257465922734
101,1229.0,602.0,58.0,0.455389235757296,0.3721777494198163,-0.8087671894885365,0.3169373274081618
102,1233.0,599.0,58.0,0.9281992198050556,0.2809568686208483,-0.2439455806692416,0.4115891088881876
103,1238.0,599.0,57.0,0.5886742664364126,0.8076171862597055,0.0348867954032418,0.4060094857459633
104,1237.0,595.0,57.0,0.7728385431866479,0.0902792776233742,-0.6281482613180916,0.4254822029494825
105,1241.0,592.0,57.0,0.5766112227761924,-0.6838249540131361,-0.447105054810921,0.3392789905095881
106,1247.0,590.0,56.0,0.0430385418424601,0.0334463118825463,-0.998513409092502,0.5845348071816998
107,1246.0,588.0,56.0,0.6084910799878108,0.2871182942293502,-0.7397984122003074,0.4669466025615066
108,1250.0,584.0,56.0,0.0971987624329081,0.7911784975886778,-0.6038120448739276,0.5689365496747607
109,1255.0,583.0,56.0,0.7067971479998596,-0.5426277152990416,0.4538644667393635,0.4971399584198346
110,1255.0,582.0,55.0,0.9586557590317328,-0.1047557540891287,0.2645852748368864,0.5833200791923538
111,1260.0,580.0,55.0,0.782482571937108,0.2953474995870665,-0.5481704836110354,0.5872232034397801
112,1259.0,578.0,55.0,0.4893306232195274,-0.3535192679665359,-0.7972325058325166,0.6531057583184972
113,1264.0,576.0,54.0,-0.4735625033786945,-0.2199885919458412,0.852844402460021,0.9259988524171598
114,1264.0,573.0,54.0,0.1370544378536067,0.6440335668007067,-0.7526199877086653,0.5101455419743639
115,1264.0,569.0,54.0,-0.9786743815750746,-0.0115182503538431,0.2050945751535902,0.7794895697917836
116,1263.0,564.0,54.0,0.7875727512568923,-0.6105781175222011,-0.0832077152714473,0.4844596592219428
117,1268.0,560.0,53.0,0.8390874425372713,0.5380449058255439,0.0802492560180042,0.3116439822092557
118,1267.0,555.0,53.0,0.5611567538762707,0.2679835583280828,-0.7831270076078757,0.7181649989482655
119,1267.0,551.0,53.0,0.3365145370124075,0.1398997170820881,0.931228240303996,0.5523488223099118
120,1272.0,549.0,52.0,0.3761613765771199,0.8462474458497671,-0.3773166828598385,0.3531122970229319
121,1271.0,546.0,52.0,0.2530760537903064,0.8357704763768738,-0.4872783822566924,0.5135992550273736
122,1270.0,542.0,52.0,0.7169950684051329,0.6389484166383107,-0.2786808080189848,0.2144204920985593
123,1275.0,541.0,52.0,-0.3425877869682335,0.6258808309256118,0.7006474103998915,0.3203638663820137
124,1275.0,535.0,52.0,0.6295343011358261,0.0723837209974481,-0.7735936663572103,0.7530253236225644
125,1279.0,532.0,51.0,0.7599254408568518,0.5702542358580723,-0.3119670348361272,0.3421857518157326
126,1279.0,527.0,51.0,-0.9107685820957924,-0.2147481451763517,0.3526809096202069,0.5404255666999649
127,1285.0,521.0,51.0,0.6876073818322794,0.321521200317554,-0.6510147511355769,0.3932606040216592
128,1284.0,515.0,51.0,0.7783667027005515,0.3254221722550338,-0.5368851701545557,0.3509225609263532
129,1289.0,515.0,50.0,-0.5017730569755253,-0.5779423488494176,0.6435887201465345,0.9335245118136444
130,1288.0,512.0,50.0,0.8592767725141243,0.5024945494664834,-0.0956172368048036,0.5959338694498564
131,1288.0,510.0,50.0,0.4436319484540872,0.1859082782332276,-0.8767147805273884,1.0512800812618273
132,1293.0,508.0,50.0,0.8066811482087581,0.3140411849024501,-0.5006432455448337,0.6048256956954963
133,1293.0,507.0,50.0,0.8712034382112569,0.0948484391864263,-0.481672443505733,0.9719217043392214
134,1298.0,506.0,49.0,0.9606780368501476,0.0767559102582649,-0.2668449732600773,0.5763182544031707
135,1299.0,505.0,49.0,0.3415505328907592,-0.1528851414495861,-0.9273453331990076,0.5425129656949705
136,1304.0,503.0,49.0,-0.5290299963970927,0.4491551397920485,0.7199909189083411,0.2544175705715871
137,1304.0,502.0,49.0,0.918952675041167,-0.1043508996205162,-0.3803115443726002,0.5609863239200911
138,1309.0,498.0,49.0,0.8349053908976011,0.4116251792544801,-0.3653733707508544,0.4232404291839619
139,1309.0,498.0,48.0,0.7182021339636813,0.5916361797878691,-0.3662681060862802,0.6389967403766296
140,1309.0,494.0,48.0,0.842514577524903,0.1534896538839067,-0.5163430185532026,0.6796296096110501
141,1313.0,489.0,48.0,0.8833350341464854,-0.0085357534945088,-0.4686644411108108,0.5433407221698676
142,1314.0,488.0,48.0,-0.8977323167505079,-0.161465465060299,-0.4098848509699122,0.27783754696858
143,1318.0,485.0,48.0,-0.2400899881795582,-0.4381846424081774,-0.8662280396832911,0.2402770007725815
144,1318.0,482.0,48.0,0.5964253517672666,-0.0689368080349596,-0.7997027674500342,0.4363857170056858
145,1323.0,479.0,47.0,0.9553216436673604,0.0983479708156723,-0.2787260909515521,0.4612296416525305
146,1323.0,478.0,47.0,0.9671394146832666,0.241409136139912,0.079768299181378,0.5912723675210186
147,1322.0,473.0,47.0,0.8472905671574303,0.5264395212676453,0.0704281566813499,0.3933551489871116
148,1322.0,471.0,47.0,0.931173291998461,-0.2320894342477268,-0.2811597317883895,0.4029136614613751
149,1327.0,471.0,47.0,0.2536893539882288,-0.7163557580201504,0.6499816456057901,0.3788997988198971
150,1327.0,469.0,47.0,-0.8163137265548362,-0.5322827402411324,-0.2242921850612443,0.2881961613274754
151,1326.0,468.0,47.0,0.8981272258565584,0.0048315137912151,-0.4397091568863309,0.6426472872950355
152,1327.0,469.0,46.0,0.9628582082738107,0.1490702525439409,-0.2251269210161961,0.6106120370074923
153,1327.0,471.0,46.0,0.9435249845135356,0.3311445524339847,-0.0101925949604897,0.6134767530693362
154,1328.0,471.0,46.0,0.8651039839778738,0.4338974288801889,0.2516507860444152,1.0967498762911423
155,1323.0,471.0,46.0,0.9800957340831784,-0.1648440187236034,0.1106291169765353,0.3674772302595749
156,1319.0,472.0,46.0,-0.2784644679708309,-0.8928934388495555,0.3538344908811708,0.5838651607233093
157,1320.0,469.0,46.0,0.781052573377047,0.3519587974528735,-0.5158312539160648,0.3338299636894191
158,1320.0,464.0,46.0,0.9218125117768172,0.2296502106925722,-0.3122858848244227,0.6045664683146347
159,1319.0,463.0,45.0,0.747616158589655,0.6569570375567012,-0.0973526076711415,1.2186478826702691
160,1315.0,462.0,45.0,0.9345248141971568,0.3252307411814096,0.1445279787458489,0.4212464041694934
161,1315.0,462.0,45.0,0.5183745095552684,0.5920700694488826,0.617042057485655,0.6709897240027035
162,1311.0,459.0,45.0,0.6046376876826608,-0.7963165519509473,0.0171235429371186,0.3311525140137746
163,1311.0,458.0,45.0,-0.9392635196882126,-0.0892551340492863,-0.3313873287088008,0.2091699520216467
164,1306.0,456.0,45.0,0.92814667530222,0.1794109941978489,-0.3261218243024759,0.2441566637549475
165,1303.0,455.0,45.0,0.9079207682904512,0.1642772817660281,-0.3856071228626908,0.510448975647471
166,1302.0,455.0,45.0,0.5400615414026818,0.2125925815109639,0.8143328102098452,0.2044318756769141
167,1299.0,454.0,44.0,0.2065877163041735,0.2773739223393917,0.9382884538766784,0.582343985649092
168,1295.0,455.0,44.0,0.5574785179980347,0.7329540781812389,0.3898666711174542,0.3465390479787329
169,1290.0,454.0,44.0,0.0563166329266054,-0.2090523481004129,0.9762814925058826,0.2613496771277278
170,1286.0,452.0,44.0,-0.012049979464017,0.4574717253720471,0.8891425186549337,0.5263108809994365
171,1283.0,451.0,44.0,0.9057314859485552,0.1252451570143459,-0.4049248399467162,0.5941099664269254
172,1280.0,454.0,44.0,0.7936490176223903,0.3667462074720559,-0.4854054553997913,0.3475095104128859
173,1276.0,454.0,44.0,0.3769111601782468,0.5699978639533715,0.7300961665573117,0.3386895242965091
174,1272.0,455.0,44.0,0.5875206211542107,0.6562115414790088,0.4735038886306147,0.6019686977585953
175,1268.0,454.0,44.0,0.7961661238474611,0.0696406059649746,0.6010571430725541,0.2898798143870684
176,1264.0,454.0,44.0,0.3271917445975522,-0.7611675348178684,0.5599728084527852,0.2944886293569978
177,1261.0,454.0,43.0,0.8531635936077446,0.4536703059898796,-0.2574784185235108,0.4028403137138077
178,1257.0,454.0,43.0,0.8172394900237605,0.5673190822253948,0.1013344703871273,0.5572463211273682
179,1253.0,454.0,43.0,0.0137510206993284,0.3130965860349877,0.9496217337671682,0.2420238469839729
180,1250.0,452.0,43.0,0.5622014449536396,0.7744550355782671,-0.2900843552477534,0.5062429439588567
181,,,,,,,
182,1239.0,450.0,43.0,-0.8018840545646609,-0.107010043472528,0.5878186911207804,0.5587073509786915
183,1236.0,450.0,43.0,0.993695013452178,0.0678963031578852,0.0892205820299811,0.504705851075271
184,1232.0,450.0,43.0,0.9553683004567018,0.2278547140881558,0.1880256358858496,0.4758870331716253
185,1228.0,449.0,43.0,0.0948403498810533,0.9945124065691135,-0.0441631205254977,0.4115769066080765
186,1221.0,451.0,43.0,0.5107734215823149,0.3641528377988478,0.7787831678510655,0.3555130683014007
187,,,,,,,
188,,,,,,,
189,,,,,,,
190,,,,,,,
191,,,,,,,
192,,,,,,,
193,,,,,,,
194,,,,,,,
195,,,,,,,
196,,,,,,,
197,,,,,,,
198,,,,,,,
199,,,,,,,
200,,,,,,,
201,,,,,,,
202,,,,,,,
203,,,,,,,
204,,,,,,,
205,,,,,,,
206,,,,,,,
207,,,,,,,
208,,,,,,,
209,,,,,,,
210,,,,,,,
211,,,,,,,
212,,,,,,,
213,,,,,,,
214,,,,,,,
215,,,,,,,
216,,,,,,,
217,,,,,,,
218,,,,,,,
219,,,,,,,
220,,,,,,,
221,,,,,,,
222,,,,,,,
223,,,,,,,
