frame,x,y,radius,axis_x,axis_y,axis_z,angle
63,1065.0,690.0,77.0,0.8181341125233619,0.35813161735950555,-0.4498870064505929,0.4206842210885511
64,1074.0,688.0,76.0,0.8142865649941358,0.36030762113038795,-0.45509977831835063,0.4173196676618622
65,1076.0,686.0,75.0,0.8154741019711641,0.36211437263449964,-0.4515253815078906,0.41475882515184076
66,1085.0,683.0,75.0,0.8214793818605038,0.3634141820052251,-0.4394334505878651,0.41300169355848676
67,1094.0,680.0,74.0,0.821478852428127,0.36053500120878473,-0.44179973734345873,0.4120482728818001
68,1097.0,675.0,74.0,0.8154950482217477,0.3535751828180631,-0.4582056486131339,0.41132443845839034
69,1106.0,672.0,73.0,0.8090827969274975,0.34557333172905996,-0.47535681347137,0.4108301902882571
70,1114.0,669.0,72.0,0.8021853234984059,0.3365276441028245,-0.4932016337344805,0.4118001295251112
71,1123.0,664.0,72.0,0.7989647447385798,0.3308644835411672,-0.5021792809304787,0.4142342561689524
72,1125.0,662.0,71.0,0.7999556154360009,0.32877292755924914,-0.5019754729431805,0.4186669379129021
73,1133.0,658.0,71.0,0.7939555599618204,0.3250634783925235,-0.5137784579184549,0.4250981747569604
74,1141.0,654.0,70.0,0.7807519275404049,0.3196117608396834,-0.5369122367528043,0.4252958997028452
75,1141.0,654.0,69.0,0.7678971097564926,0.31470439176875803,-0.5579383251122665,0.43019698383328875
76,1149.0,651.0,69.0,0.7543891485763281,0.3128606588289945,-0.5770747097797393,0.4351137231435375
77,1156.0,650.0,68.0,0.7405117105494979,0.3140367777289628,-0.5941576463975421,0.4357878614581287
78,1157.0,648.0,68.0,0.7265234446331115,0.31807121067419825,-0.6090930875807803,0.433838950137038
79,1164.0,646.0,67.0,0.7175502606604649,0.3194706475149358,-0.6189185154788039,0.4323464717927793
80,1171.0,643.0,67.0,0.7140286585844532,0.31824221254097257,-0.6236064214527564,0.43131042642535233
81,1172.0,641.0,66.0,0.7161520674186732,0.31448746726921434,-0.6230761183535725,0.4305722848439401
82,1178.0,638.0,66.0,0.7251170295685095,0.3052698777084327,-0.6172646071123954,0.4301320470485423
83,1185.0,635.0,65.0,0.7386769711401524,0.29519190033747383,-0.6059852096234374,0.429989713039159
84,1186.0,632.0,65.0,0.7566783598392763,0.28434624491680877,-0.5887147634913302,0.4311478836030882
85,1190.0,631.0,64.0,0.7728440950943908,0.27628773017445446,-0.5712942279008077,0.43360655874032994
86,1195.0,630.0,64.0,0.7868457848240299,0.271099225769649,-0.5544176410358472,0.43736573845088406
87,1194.0,629.0,64.0,0.7984371958174318,0.26872403858002264,-0.5387814356716818,0.4424254227347507
88,1198.0,628.0,63.0,0.8056753322544005,0.2658186466313458,-0.5293653805263819,0.44689285658859823
89,1202.0,628.0,63.0,0.80379495903712,0.26289288071532474,-0.5336674967577777,0.45024182852043154
90,1201.0,625.0,62.0,0.8019315643610485,0.25576486864264125,-0.5398982293448035,0.4524723385302505
91,1205.0,623.0,62.0,0.8006520451457834,0.24467415451884145,-0.5468920009603034,0.4535843866180552
92,1210.0,621.0,61.0,0.8138626198176201,0.23370122494890347,-0.531988132876084,0.45395785657259935
93,1209.0,617.0,61.0,0.8326163237842827,0.22969054469456357,-0.503976498505497,0.4535927483938831
94,1213.0,614.0,61.0,0.8470831234477595,0.23054578841305062,-0.4788515651169919,0.45248906208190626
95,1217.0,613.0,60.0,0.857195550677856,0.23593250970136367,-0.4577681058834299,0.44941219648295844
96,1216.0,610.0,60.0,0.8637068236790736,0.23728828828414558,-0.4446400690146873,0.44433840040804945
97,1221.0,609.0,60.0,0.866696720968866,0.234796548015404,-0.4401220000202964,0.4395971742895057
98,1225.0,607.0,59.0,0.8793126849436534,0.2319402025008709,-0.4159482474551831,0.438962980946167
99,1225.0,605.0,59.0,0.9006864452152644,0.22866364552132634,-0.36942775291305296,0.43613394665841665
100,1230.0,605.0,58.0,0.9107087327940094,0.2248349557890063,-0.3464950889523329,0.43422837077716026
101,1229.0,602.0,58.0,0.9206761615882767,0.22107393789195898,-0.32168574644833076,0.4332462533023975
102,1233.0,599.0,58.0,0.930557396360434,0.21738437894246743,-0.2946302154747338,0.43318759423412884
103,1238.0,599.0,57.0,0.9403213321737003,0.21376941238640002,-0.26476108208543586,0.43517512932818897
104,1237.0,595.0,57.0,0.9499389140100651,0.2102312658109058,-0.23112523558651554,0.4366563300935059
105,1241.0,592.0,57.0,0.9593847623692179,0.20677108991351303,-0.1919025641041235,0.4376311965300798
106,1247.0,590.0,56.0,0.9555824797736044,0.19874105750344256,-0.2176329855792595,0.43825825782872785
107,1246.0,588.0,56.0,0.9634652630651189,0.20285886395929006,-0.1748798678522127,0.4385375139894501
108,1250.0,584.0,56.0,0.9643965153994224,0.20753696718478412,-0.16391390525880792,0.43886293117501857
109,1255.0,583.0,56.0,0.9581085321300162,0.21218886542656046,-0.1923640456235381,0.43659183692692694
110,1255.0,582.0,55.0,0.9508441421123885,0.21373383964708634,-0.22408316134923978,0.43529761247827564
111,1260.0,580.0,55.0,0.9533291346765606,0.2103489723339755,-0.2166030258673242,0.4349802578290649
112,1259.0,578.0,55.0,0.9656703450968538,0.2023044443092976,-0.16295304972055485,0.43563977297929457
113,1264.0,576.0,54.0,0.9611624943052274,0.20228799646018117,-0.18773978275549225,0.4372761579289646
114,1264.0,573.0,54.0,0.9640860443640814,0.20358633013832222,-0.17055997550195812,0.4376351855830552
115,1264.0,569.0,54.0,0.9660728227413152,0.20908672060227776,-0.1516114917425863,0.43671685594156623
116,1263.0,564.0,54.0,0.9587567681930902,0.20850913118711067,-0.1931564175882784,0.43807015573272934
117,1268.0,560.0,53.0,0.9495239589749853,0.20984190995684815,-0.23317509334860942,0.43868254456660155
118,1267.0,555.0,53.0,0.9483712530692793,0.2081366953715342,-0.23931377392791703,0.43855402244318265
119,1267.0,551.0,53.0,0.946801506213212,0.20537007796759255,-0.24777013320410118,0.4381839062936319
120,1272.0,549.0,52.0,0.9447489284326092,0.20165117277954855,-0.25843039051564615,0.4375721961179494
121,1271.0,546.0,52.0,0.9651669240542519,0.1918048973639653,-0.17794294045803777,0.4367426431051251
122,1270.0,542.0,52.0,0.9767216069683835,0.18397612610460817,-0.11030724139710836,0.43569524725515935
123,1275.0,541.0,52.0,0.982979238549774,0.17799039823169716,-0.0455108197841828,0.43065554574921205
124,1275.0,535.0,52.0,0.9839527287011187,0.17382372105374982,-0.040278302852166374,0.4279254123069001
125,1279.0,532.0,51.0,0.9856235314851872,0.16895636768902295,0.0,0.4243865475773178
126,1279.0,527.0,51.0,0.9863245987366008,0.16481439842162904,0.0,0.4249271141391789
127,1285.0,521.0,51.0,0.9858100880697779,0.1678644401291012,0.0,0.4255874908117161
128,1284.0,515.0,51.0,0.9874417284463559,0.15798364764390332,0.0,0.42672020105285424
129,1289.0,515.0,50.0,0.9887391906247932,0.14964896565839908,0.0,0.4283252448625931
130,1288.0,512.0,50.0,0.9900913559982273,0.1404247370572286,0.0,0.43040262224093284
131,1288.0,510.0,50.0,0.9910238016467411,0.13368554360753082,0.0,0.43295233318787346
132,1293.0,508.0,50.0,0.9928263971140416,0.1195648158680107,0.0,0.4359743777034149
133,1293.0,507.0,50.0,0.9937391589103793,0.11172503769563986,0.0,0.43524583825557633
134,1298.0,506.0,49.0,0.9943593351570378,0.10606371946171622,0.0,0.43771478495148264
135,1299.0,505.0,49.0,0.9947192830803921,0.10263307394807386,0.0,0.43980783655803307
136,1304.0,503.0,49.0,0.9956655741165944,0.09300572304472635,0.0,0.4387192788269557
137,1304.0,502.0,49.0,0.9961498482331176,0.08766686868559115,0.0,0.4352887445553989
138,1309.0,498.0,49.0,0.9969536390775524,0.0779964199821058,0.0,0.4327972763906442
139,1309.0,498.0,48.0,0.9976430335204785,0.0686176192246388,0.0,0.4340253129197066
140,1309.0,494.0,48.0,0.9981825963224115,0.060261964779201364,0.0,0.43897285414258624
141,1313.0,489.0,48.0,0.9981463176758304,0.060859908890665906,0.0,0.44051661361854116
142,1314.0,488.0,48.0,0.998048253558427,0.062447446456789284,0.0,0.4412892479487607
143,1318.0,485.0,48.0,0.9983514379740625,0.057396918864359235,0.0,0.44129075713324495
144,1318.0,482.0,48.0,0.9986489341056234,0.05196447257215667,0.0,0.44179349546567637
145,1323.0,479.0,47.0,0.9989240315741759,0.04637649343789352,0.0,0.4427974629460549
146,1323.0,478.0,47.0,0.9988909402957059,0.047083854930968075,0.0,0.4450435174275149
147,1322.0,473.0,47.0,0.9986947429559532,0.05107651507437309,0.0,0.44853165891005625
148,1322.0,471.0,47.0,0.9985827957598292,0.05322029699732324,0.0,0.45326188739367906
149,1327.0,471.0,47.0,0.9984989996325635,0.05476995282789555,0.0,0.45819219463575017
150,1327.0,469.0,47.0,0.9984475039645148,0.055700824293992555,0.0,0.4633225806362697
151,1326.0,468.0,47.0,0.9984301483814609,0.05601105964873283,0.0,0.46376488281652395
152,1327.0,469.0,46.0,0.9986384562628399,0.05216544520055651,0.0,0.4634787223572801
153,1327.0,471.0,46.0,0.99847044446946,0.055288077566133555,0.0,0.4624640992585381
154,1328.0,471.0,46.0,0.9983121044010722,0.05807703682439998,0.0,0.46072101352029804
155,1323.0,471.0,46.0,0.9981405002672203,0.06095524363254796,0.0,0.45824946514255993
156,1319.0,472.0,46.0,0.9979610557127824,0.06382578852336082,0.0,0.4512418585046265
157,1320.0,469.0,46.0,0.9977812517474438,0.06657757626486659,0.0,0.44351532599551974
158,1320.0,464.0,46.0,0.9978133421937972,0.0660948873971666,0.0,0.43945545066816005
159,1319.0,463.0,45.0,0.9978748456817838,0.06515974490094455,0.0,0.4351729261118267
160,1315.0,462.0,45.0,0.9979605898646177,0.06383307196950694,0.0,0.4306677523265198
161,1315.0,462.0,45.0,0.9977519262868767,0.06701562199089658,0.0,0.42826565499320046
162,1311.0,459.0,45.0,0.9976268707757788,0.06885220915938325,0.0,0.4271270013147202
163,1311.0,458.0,45.0,0.9975898614111637,0.06938637048913487,0.0,0.42397074864379747
164,1306.0,456.0,45.0,0.997636504413504,0.06871248111954871,0.0,0.4187968969804324
165,1303.0,455.0,45.0,0.9977496081563164,0.06705012620358901,0.0,0.4173644416313366
166,1302.0,455.0,45.0,0.9979156538105993,0.06453175869108088,0.0,0.4157727565086731
167,1299.0,454.0,44.0,0.9981310422813705,0.06110992091555194,0.0,0.41402184161244165
168,1295.0,455.0,44.0,0.9981801810465951,0.060301958225142845,0.0,0.4117095899066188
169,1290.0,454.0,44.0,0.9982581859941919,0.05899656003179484,0.0,0.41139560984037216
170,1286.0,452.0,44.0,0.9983663963565652,0.05713614115431439,0.0,0.4130799014137019
171,1283.0,451.0,44.0,0.9985030492377589,0.0546960753884354,0.0,0.41602160677347355
172,1280.0,454.0,44.0,0.9987155924856439,0.05066720167967852,0.0,0.4147225773694639
173,1276.0,454.0,44.0,0.998878149917829,0.04735442552428357,0.0,0.40918281320167277
174,1272.0,455.0,44.0,0.9990311039470148,0.04400969604994846,0.0,0.40383663141724313
175,1268.0,454.0,44.0,0.9991741809169319,0.040631960191185854,0.0,0.398684032016175
176,1264.0,454.0,44.0,0.9993072157216738,0.03721677856284837,0.0,0.398684032016175
177,1261.0,454.0,43.0,0.9994300899907691,0.03375641007339881,0.0,0.398684032016175
178,1257.0,454.0,43.0,0.9995426292353341,0.03024123577692746,0.0,0.398684032016175
179,1253.0,454.0,43.0,0.9996385584427823,0.02688405613809312,0.0,0.398684032016175
180,1250.0,452.0,43.0,0.9997232361433073,0.023525541761102234,0.0,0.398684032016175
181,1242.0,451.0,43.0,0.9997966408926345,0.020166230679145795,0.0,0.398684032016175
182,1239.0,450.0,43.0,0.9998587652344549,0.016806236456480564,0.0,0.398684032016175
183,1236.0,450.0,43.0,0.9999096028560189,0.01344567277300472,0.0,0.398684032016175
184,1232.0,450.0,43.0,0.999949148589917,0.010084653405054394,0.0,0.398684032016175
185,1228.0,449.0,43.0,0.9999773984155396,0.006723292206161571,0.0,0.398684032016175
186,1221.0,451.0,43.0,0.9999943494602105,0.003361703087782018,0.0,0.398684032016175
187,1218.0,453.0,43.0,1.0,0.0,-0.0,0.398684032016175
188,,,,,,,
189,,,,,,,
190,,,,,,,
191,,,,,,,
192,,,,,,,
193,,,,,,,
194,,,,,,,
195,,,,,,,
196,,,,,,,
197,,,,,,,
198,,,,,,,
199,,,,,,,
200,,,,,,,
201,,,,,,,
202,,,,,,,
203,,,,,,,
204,,,,,,,
205,,,,,,,
206,,,,,,,
207,,,,,,,
208,,,,,,,
209,,,,,,,
210,,,,,,,
211,,,,,,,
212,,,,,,,
213,,,,,,,
214,,,,,,,
215,,,,,,,
216,,,,,,,
217,,,,,,,
218,,,,,,,
219,,,,,,,
220,,,,,,,
221,,,,,,,
222,,,,,,,
223,,,,,,,
