frame,x,y,radius,x_axis,y_axis,z_axis,angle
76,1034.0,696.0,57.0,0.5509368962309905,-0.6476922773870101,0.5262729806712398,0.1368460644939089
77,1059.0,668.0,55.0,0.8806966564838502,-0.19854155674724516,-0.4300635412384403,0.23187781516181116
78,1077.0,641.0,53.0,-0.5055965756768558,-0.7442362944554953,0.43644523216434705,0.9240504186270648
79,1094.0,616.0,52.0,0.09282953060877794,0.3160494378289042,-0.9441903574465202,1.027127102162685
80,1110.0,594.0,50.0,-0.019261995445771587,0.16328848576662955,-0.9863903111585638,2.4737858345148243
81,1129.0,572.0,49.0,0.07933744861553604,-0.3118848444978897,0.9468016756531985,0.6364991371876692
84,1168.0,516.0,44.0,-0.18547681572419397,0.957987374405352,-0.21876595098130217,0.26811026552692946
85,1179.0,500.0,43.0,0.6943828186552317,-0.5953216490586812,-0.40425812956385665,0.5841278226151357
86,1194.0,484.0,42.0,-0.129217103385053,-0.9894683017920669,-0.06523357986114106,0.18016024366506314
87,1204.0,469.0,41.0,-0.4468491506434739,-0.48218916546252827,-0.7535379521163856,0.5322109747920977
88,1214.0,455.0,40.0,-0.0940220623189923,-0.9793005105991548,0.17924943999220222,0.6863405691012076
89,1223.0,442.0,39.0,0.6532049089437639,0.10728085554492446,0.7495426371897187,1.0676381925692078
90,1231.0,430.0,38.0,0.5109892798599678,-0.8082836478960094,0.29251923084151515,0.6954742998004969
91,1242.0,419.0,37.0,0.5763638465702887,-0.5395988294967758,0.6137082528143238,0.6059858387072568
92,1250.0,408.0,36.0,0.1462924370704821,-0.9512435025935982,0.2715406445257172,0.7822997654574757
93,1258.0,397.0,35.0,0.19201181746356538,0.13687236576059528,-0.9718011203149729,0.7240841111569051
94,1265.0,388.0,34.0,0.29609998564261547,0.873188323184247,-0.3871265306810242,0.2197351444566455
95,1272.0,377.0,33.0,0.390788999199284,-0.8515462549336239,-0.34950383948297575,0.594918280879348
96,1279.0,367.0,33.0,0.21576663335300536,-0.7977873234048206,0.5630098991546081,0.7723587529217469
97,1285.0,359.0,32.0,0.06365286546831468,-0.9631607209632811,0.2612847839258248,0.783625908864735
98,1291.0,350.0,31.0,0.553620589407568,0.13075143833739605,-0.8224404564202318,0.5731469316309852
99,1297.0,341.0,31.0,0.5431781498342477,0.7356390331339255,0.40471312120121194,0.25790723314595054
100,1302.0,334.0,30.0,0.5561494810774775,-0.7963040221318158,-0.23790262510940305,0.5128324254740346
101,1308.0,328.0,29.0,0.09768834857157567,-0.9516727943134999,-0.2911629768993532,0.8234871416406719
102,1313.0,319.0,29.0,-0.31953319758083537,-0.6829295474593683,-0.6568909870372017,0.6899558331543477
103,1318.0,311.0,28.0,0.6925301471815627,0.3955052735428794,0.6033055393782286,0.7809111352453627
104,1320.0,304.0,28.0,0.8587127028149649,0.24793633696271633,0.4484864176736327,0.6364268174008365
106,1329.0,292.0,27.0,0.16710627575575024,-0.9691275303779691,0.1812934705568352,0.6951124945862429
107,1334.0,287.0,26.0,-0.2462761791703118,-0.02784534445925465,-0.9687996079505905,0.839334363296986
108,1335.0,281.0,26.0,0.3493818656048629,0.7205658723567466,-0.5989299922204819,0.4070075455856855
109,1339.0,275.0,26.0,0.9460449060448801,-0.22684538261178125,0.23138757126139808,0.7018279226497908
110,1343.0,270.0,25.0,-0.16322904594834428,0.8315945868999057,0.5308547085574061,0.1521430516025701
111,1344.0,264.0,25.0,-0.11680362185571273,-0.9926395730235009,-0.03199362419466522,0.5546870356089252
112,1348.0,260.0,24.0,0.7308085430563812,0.6771869073069462,-0.08565492378061484,0.42119895664935986
113,1349.0,254.0,24.0,0.888440712401724,-0.279131157484889,-0.364360943939198,0.3546855379728051
114,1353.0,249.0,24.0,0.9147393290882764,0.39445130248455285,-0.087522167405578,0.1614843506199278
