frame,x,y,radius,x_axis,y_axis,z_axis,angle
70,974.0,819.0,63.0,-0.6378469808873884,-0.6946854311204036,0.3325107227773299,0.1594483048979238
71,993.0,799.0,62.0,-0.36607635434951974,0.2905179396872567,0.8840743348305257,0.12375985897946275
72,1006.0,778.0,61.0,-0.13720680690552495,0.239064237925798,0.9612609335054387,1.0913680661345857
73,1022.0,762.0,60.0,-0.9881699578892136,0.10830654895331367,-0.10858096416524182,0.49031207836160756
74,1033.0,745.0,59.0,-0.7804079123344418,0.6252088198911389,0.008798971310757643,0.6807968326500516
75,1044.0,728.0,58.0,0.7364482359560495,-0.6148538146633699,-0.2821325616640613,0.43204223047354423
76,1059.0,712.0,58.0,-0.027714940269926918,-0.022292618154043996,-0.9993672604511679,0.18375551674842405
77,1068.0,698.0,57.0,0.1708121857975444,-0.2517594600925908,-0.9525966467697398,0.21075590632079275
78,1077.0,684.0,56.0,-0.6079071541426109,-0.7458405199686994,-0.27234318554913806,0.18357084107346613
79,1086.0,671.0,55.0,-0.42088112932552246,-0.6343346393342884,-0.6484432437139823,0.13644325966185064
80,1099.0,659.0,54.0,-0.671671374150497,-0.5077229864167705,0.5395136089208676,0.07631027381092788
81,1107.0,646.0,53.0,-0.9897549608480298,-0.14246309688431308,-0.009454284893406295,0.03036259320291142
82,1114.0,635.0,52.0,-0.8806853093369149,-0.4579333256762585,-0.12120418785349085,0.13241700954832403
83,1126.0,623.0,52.0,-0.44025205443514454,0.8229002078065483,-0.35918432114664245,0.16120827698017065
84,1133.0,612.0,51.0,-0.6478954224657815,0.7052681189244171,-0.28779923901341536,0.2412816884690087
85,1140.0,601.0,50.0,-0.8992693094335668,-0.3891479188754478,-0.19969628525784797,0.12989362716249392
86,1151.0,590.0,49.0,-0.4602107419907327,0.8395148140726305,0.2888268510871798,0.19433321551161636
87,1157.0,580.0,49.0,0.49452663038524614,-0.13798237485959555,-0.8581400095951244,0.16900063380377578
88,1162.0,572.0,48.0,0.9147490212900863,0.18966679368211753,-0.35673622667620164,0.2388680371329899
89,1172.0,563.0,47.0,-0.562054847382213,0.13285783092197184,-0.8163596911269357,0.10488082948208244
90,1178.0,552.0,47.0,0.7439252250990783,0.2675058255574527,-0.6123854119377038,0.20365920767411655
91,1183.0,546.0,46.0,0.16602286286029158,0.40834490032566106,-0.8976028361060913,0.35724076260050197
92,1188.0,538.0,45.0,-0.1937617107218726,-0.4758526881510054,-0.8579164403586141,0.1473893457134855
93,1197.0,529.0,45.0,-0.6615314662256845,0.5917949954660059,0.4606026514629352,0.1163188200416076
94,1202.0,521.0,44.0,0.24741201053284823,0.9634752829531832,0.10248256526052424,0.12005578093960043
95,1207.0,513.0,43.0,-0.7002872310809697,-0.177651582311371,-0.6914027113681396,0.17893330206731642
96,1215.0,505.0,43.0,0.01860061466540523,0.8507956511624492,-0.525167380077184,0.18440109729448345
97,1219.0,500.0,42.0,0.049472150499197926,0.8783762278216621,-0.47540268060116414,0.17157764240723813
98,1223.0,493.0,42.0,0.5961980302242549,-0.7540412103755649,0.2756261268676677,0.07844440815817103
99,1231.0,487.0,41.0,-0.2673230064889488,0.9224087809326553,-0.27874800637859676,0.12419880543563427
100,1235.0,480.0,41.0,0.12218161400573398,0.24630518866209206,-0.9614600393344933,0.18867587409688594
101,1239.0,474.0,40.0,0.12468248140948858,0.887147424595601,-0.44432389747003836,0.1323864679689322
102,1242.0,467.0,40.0,0.0338469166941266,-0.7373236082811679,-0.6746912500555641,0.16873340940589496
103,1250.0,460.0,39.0,0.3631293714818191,0.1493260380780274,-0.9196949461202549,0.22602408586287384
104,1253.0,454.0,39.0,0.15419911270056977,0.32133883652868206,-0.9343254174968965,0.28272747164728845
105,1256.0,450.0,38.0,-0.16338205067661257,0.4603466793874803,-0.8725750628419455,0.22838401850113055
107,1266.0,439.0,37.0,-0.2230661867841137,0.029482686143291154,-0.9743573510429175,0.20502130480476655
108,1270.0,432.0,37.0,0.1243687657123132,0.5973533868361282,-0.7922760512287387,0.1757518427310685
109,1273.0,427.0,36.0,0.025831156531660984,0.9853413114416398,-0.1686275520747018,0.1880709005906817
110,1275.0,423.0,36.0,-0.16107452577676323,-0.9314568275597959,-0.3262563034456678,0.10955613646441656
111,1282.0,418.0,35.0,0.43859158182437025,0.5005600701587738,0.7463759377923704,0.22154781643204519
112,1285.0,413.0,35.0,0.35248360996034445,0.8916415546129324,0.28413138298462737,0.1949676195066827
113,1287.0,409.0,34.0,0.39741301934641304,0.38822657550847206,-0.8314703952173718,0.24402200712494304
114,1290.0,404.0,34.0,0.2311152926984626,-0.01987010884946215,-0.9727234448985048,0.2915058989921044
115,1296.0,399.0,34.0,0.540753010812852,0.8369630231817051,-0.08413726358383768,0.13391571112126677
116,1298.0,395.0,33.0,-0.04628062590549289,0.1389554944569468,-0.9892165962144092,0.29040915573527354
117,1301.0,390.0,33.0,-0.14175619886817933,0.5046291919286192,-0.851618787214041,0.22616889209621627
118,1303.0,385.0,33.0,0.37539315673626367,-0.7340136804835004,-0.5659539687453821,0.17847708766803017
119,1309.0,382.0,32.0,-0.45344377398444896,0.809214160394652,0.37357888919412774,0.13056787598633207
120,1311.0,377.0,32.0,-0.4897432306192954,0.8717857233045774,-0.01188363180557576,0.17183892923647484
121,1313.0,373.0,32.0,0.023768868666228495,0.4080296296023254,-0.91265922569649,0.19092791033593953
122,1315.0,369.0,31.0,-0.17893757967034563,0.1726830770421633,-0.9685875786344614,0.19851210144114884
123,1317.0,365.0,31.0,-0.23941013961108593,-0.9640017623828475,-0.11568659029535075,0.13513448312898496
124,1323.0,361.0,31.0,0.041888856042634454,0.9065393122030162,-0.4200378544487647,0.16554872000811605
125,1324.0,358.0,30.0,0.18534028802902452,0.3137938566686698,0.9312262846109536,0.34703839738655745
